Module	Section	Sample Name	Source
FastQC	all_sections	PD_64P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_64P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate3_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_Extr_neg_plate3_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate3_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_Extr_neg_plate3_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_158P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_158P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_158P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_158P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_1P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_1P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_113P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_113P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_113P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_113P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_1P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_1P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_34P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_34P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_34P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_34P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_120S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_120S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_120S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_120S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_35P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_35P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_35P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_35P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_32P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_32P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_32P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_32P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_134S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_134S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_134S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_134S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_100P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_100P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_100P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_100P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_25P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_25P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_25P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_25P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_52P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_52P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_199P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_199P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_52P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_52P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_180S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_180S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_180S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_180S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_123P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_123P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_123P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_123P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_162P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_162P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_162P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_162P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_38P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_38P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_38P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_38P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_53P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_53P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_53P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_53P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_81P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_81P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_81P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_81P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_116P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_116P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_4P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_4P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_4P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_4P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_116P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_116P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_8P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_8P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_8P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_8P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_161S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_161S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_161S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_161S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_128S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_128S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_128S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_128S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_150P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_150P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_150P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_150P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_75P_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_75P_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_75P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_75P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_149S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_149S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_149S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_149S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_119P_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_119P_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_194S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_194S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_178S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_178S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_178S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_178S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_110S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_110S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_110S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_110S_cutadapt_1_fastqc.zip
FastQC	all_sections	PD_121S_cutadapt_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_121S_cutadapt_2_fastqc.zip
FastQC	all_sections	PD_121S_cutadapt_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel/fastqc_cutadapt/PD_121S_cutadapt_1_fastqc.zip
