Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
PD_100P_cutadapt_1	38.6430018101	39.2045870287	39.1574589731	39.130879051	39.1466830543	39.0592011975	38.9777260217	38.9650162243	39.0081796791	38.9418894264	39.3256582361	39.4178685608	39.2687193479	39.2313142484	39.2636871983	39.316905268	39.1842911662	39.2039672311	38.9770644977	38.8822243442	38.9128591047	39.0085124894	39.2182378524	39.1942976475	39.1847061333	39.1480166541	39.1439923961	39.1216916237	39.0997016932	39.103509522	39.0755380999	39.0357476755	38.9954061288	38.9271898357	38.9031696559	38.8756235302	38.7896059785	38.2031611028
PD_100P_cutadapt_2	37.2068108398	38.4019430848	38.7527588408	38.7898600195	38.9555154101	38.921375726	39.0196615981	39.0391229337	39.0986834082	39.1217928699	39.1897653282	39.2264600037	38.9533430097	38.84092984	38.8945131647	38.8812481319	38.8982561017	38.9201352938	38.9618250554	38.9692597579	38.9920801242	38.9833428184	38.9886384777	38.8906644173	38.860124916	38.7358272697	38.6748494145	38.5107145846	38.3383781961	38.1532993704	37.9614352907	37.7076317369	37.476513686	37.185502595	36.9364382024	36.6255452572	36.2782985525	35.3653701623
PD_104P_cutadapt_1	38.5856237472	39.1697297381	39.1205374114	39.1397316591	39.1252568433	39.0594636261	38.9820390053	38.9728830237	39.0201377288	38.9692129309	39.3212703924	39.4032123748	39.252679154	39.2153999784	39.2381694845	39.292566682	39.158992534	39.1811259199	38.9637874282	38.8608422916	38.8803692405	38.9735277396	39.1857426791	39.1656786012	39.16181891	39.1233222496	39.1262046255	39.1093460513	39.0893279745	39.0913068427	39.0676959388	39.0281272755	38.9864360897	38.9189659736	38.8965734599	38.8649403542	38.7767973599	38.1867055221
PD_104P_cutadapt_2	37.9788782626	39.0480766035	39.1848906851	39.1199692153	39.2642144263	39.2090852205	39.3182797843	39.3202198376	39.3570354592	39.3464707403	39.3990906431	39.4240620104	39.2625286428	39.1612378407	39.2077294933	39.1878002381	39.1936868632	39.2064043238	39.2374884598	39.2366788006	39.2496204596	39.230426374	39.2213809516	39.0395479883	38.9192487978	38.6845959688	38.4706078888	38.1066827588	37.7466883219	37.3562252643	36.9554346529	36.4731164772	35.9929110836	35.4725841348	34.9855451275	34.3879141774	33.8460825616	32.625121429
PD_105P_cutadapt_1	38.7860315567	39.321473862	39.2753037097	39.2700983786	39.3095729443	39.2421631821	39.1606258711	39.14606374	39.1774508484	39.1213133079	39.4469388802	39.5165984513	39.4066219489	39.3721886595	39.3813616069	39.4242792723	39.3050433888	39.3105654822	39.0938180054	39.0171725099	39.0509831418	39.1574428274	39.3028894166	39.2742234895	39.2602475386	39.2213932724	39.2145067679	39.1926533671	39.1655400184	39.1637463086	39.1316593074	39.0878225186	39.0406273515	38.9717033408	38.9447469948	38.9066513408	38.8181196189	38.1797665547
PD_105P_cutadapt_2	38.4101516029	39.0796565351	39.3298039611	39.2766110783	39.4078139118	39.3594159213	39.4420541743	39.446838202	39.4751355505	39.4704951764	39.5055279482	39.518446875	39.3989431198	39.3038876411	39.3405797932	39.3182019396	39.3161986355	39.3224800409	39.3459489378	39.3409594492	39.3518436107	39.3309555232	39.3275521386	39.1255297002	38.9688933688	38.6661392927	38.4131152172	38.0306280472	37.5769833033	37.1149491855	36.6556857727	36.1496017685	35.6245632069	35.0685928731	34.5645829385	33.930008686	33.3649710945	32.2796440315
PD_107P_cutadapt_1	32.1341783009	32.6242912279	34.7024348406	37.1953113832	32.9232381951	33.3549340068	31.6666507838	32.2077476533	32.9929003669	34.720884357	36.0744460857	33.5020155334	28.8816124267	28.3081336065	26.9251631963	27.8086815648	23.6547195883	20.8802782675	19.5938056892	18.3783602753	18.217839518	19.2172136393	21.7112690985	25.5662051776	26.6004023222	27.6154623638	29.4857029367	31.0952765034	31.9554397196	32.5175708393	32.7531944248	32.7363041309	32.8091122923	32.8927425441	33.1271595434	33.4013806607	33.4895367148	33.7693111166
PD_107P_cutadapt_2	33.2335255158	35.7751941678	36.0648020203	36.5674941631	36.8412826988	36.8682517749	37.0141516177	37.0633249154	37.2062705484	37.2426549769	37.1696955258	37.4281031114	37.1217229714	36.7766712727	36.2686043741	36.5086577405	36.9359508267	37.4342974222	37.6967074856	37.739476819	37.5969504932	37.3276028017	37.0797160147	36.790146281	36.4640968218	35.6649163768	34.6914184972	33.5444608567	32.1279649307	31.2093391147	30.6418640111	29.8821556201	29.1572116072	28.5403726116	28.1853039329	27.8773534142	27.5536356839	27.4411736458
PD_108S_cutadapt_1	38.6821718671	39.2363333601	39.1956856686	39.1994155569	39.2054080852	39.1366034574	39.0600963175	39.0466841072	39.0959514313	39.0392947672	39.3795961094	39.4558121113	39.3237964599	39.2888089805	39.3106045175	39.3626540507	39.2338476348	39.2586835763	39.047982958	38.9579492022	38.9854669467	39.0756241363	39.2724541291	39.2513695272	39.2455107632	39.2079494737	39.2072243622	39.1894537509	39.1697574097	39.171143841	39.1448636828	39.1056424187	39.0685238604	39.002094553	38.9831134057	38.9524804651	38.8676465397	38.2765282158
