Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_120S_bmtagged_2	2.05849878764	49.0	143.497850591	3274854.0	18.1818181818
PD_121S_bmtagged_1	2.56475263419	50.0	131.648264785	5663044.0	9.09090909091
PD_121S_bmtagged_2	2.62572724842	51.0	145.545205723	5663044.0	18.1818181818
PD_122S_bmtagged_1	2.2090430036	49.0	126.956936596	4477816.0	9.09090909091
PD_122S_bmtagged_2	2.19043970097	50.0	144.149376839	4477816.0	18.1818181818
PD_123P_bmtagged_1	4.45846584924	46.0	131.890625146	5132112.0	9.09090909091
PD_123P_bmtagged_2	4.48283955492	47.0	145.226813444	5132112.0	18.1818181818
PD_126P_bmtagged_1	3.29828251655	51.0	126.357403454	5229485.0	18.1818181818
PD_126P_bmtagged_2	3.38396142935	51.0	144.714737684	5229485.0	27.2727272727
PD_127S_bmtagged_1	1.62203989711	49.0	132.41607752	5366947.0	9.09090909091
PD_127S_bmtagged_2	1.6054800572	49.0	144.982166956	5366947.0	18.1818181818
PD_128S_bmtagged_1	2.11544334658	46.0	129.366553967	4844138.0	9.09090909091
PD_128S_bmtagged_2	2.05963584823	47.0	145.207541569	4844138.0	18.1818181818
PD_129P_bmtagged_1	3.93323041277	53.0	124.483001082	2902420.0	18.1818181818
PD_129P_bmtagged_2	3.93826587674	53.0	142.487035646	2902420.0	27.2727272727
PD_12P_bmtagged_1	1.72294533108	48.0	124.424063795	3020654.0	9.09090909091
PD_12P_bmtagged_2	1.73877024358	49.0	143.763612118	3020654.0	18.1818181818
PD_130S_bmtagged_1	2.44574364946	45.0	132.953139962	3679105.0	9.09090909091
PD_130S_bmtagged_2	2.39621369654	46.0	145.388768192	3679105.0	18.1818181818
PD_131P_bmtagged_1	5.89804729458	47.0	123.682599734	3978623.0	9.09090909091
PD_131P_bmtagged_2	5.83827818804	47.0	143.094850656	3978623.0	18.1818181818
PD_134S_bmtagged_1	2.9596992461	46.0	129.226635122	6129681.0	9.09090909091
PD_134S_bmtagged_2	2.96794006535	47.0	144.260661199	6129681.0	18.1818181818
PD_137P_bmtagged_1	1.71568358354	45.0	132.904020219	4779590.0	9.09090909091
PD_137P_bmtagged_2	1.75299291108	46.0	145.532015089	4779590.0	18.1818181818
PD_138S_bmtagged_1	3.70263083169	44.0	125.254558	3215939.0	9.09090909091
PD_138S_bmtagged_2	3.70232432072	45.0	140.926817953	3215939.0	18.1818181818
PD_13P_bmtagged_1	3.86671191282	48.0	127.109341046	4020567.0	9.09090909091
PD_13P_bmtagged_2	3.872650957	48.0	142.278904443	4020567.0	18.1818181818
PD_140S_bmtagged_1	2.54911378485	47.0	132.160417611	6424544.0	9.09090909091
PD_140S_bmtagged_2	2.52197592705	48.0	145.106918405	6424544.0	18.1818181818
PD_141P_bmtagged_1	6.54652469415	46.0	133.071009647	6018478.0	9.09090909091
PD_141P_bmtagged_2	6.50221332039	46.0	144.974334707	6018478.0	18.1818181818
PD_142S_bmtagged_1	3.97843618034	44.0	136.405874839	4164540.0	9.09090909091
PD_142S_bmtagged_2	4.11519661078	45.0	146.399738266	4164540.0	18.1818181818
PD_145P_bmtagged_1	1.91885839612	48.0	132.502215618	6010287.0	9.09090909091
PD_145P_bmtagged_2	1.95869808527	48.0	145.771059851	6010287.0	18.1818181818
PD_146S_bmtagged_1	1.9400378579	47.0	131.322648259	4011390.0	9.09090909091
PD_146S_bmtagged_2	1.92278563129	48.0	144.22476199	4011390.0	18.1818181818
PD_147_bmtagged_1	2.07708040457	46.0	135.421497368	4663557.0	9.09090909091
PD_147_bmtagged_2	2.0019481412	47.0	146.404056389	4663557.0	18.1818181818
PD_148P_bmtagged_1	2.82740517225	47.0	131.699210855	5624824.0	9.09090909091
PD_148P_bmtagged_2	2.69137820247	48.0	144.836113272	5624824.0	18.1818181818
PD_149S_bmtagged_1	1.62544111388	49.0	132.862260116	3921798.0	9.09090909091
PD_149S_bmtagged_2	1.59076816218	50.0	144.440489286	3921798.0	18.1818181818
PD_14P_bmtagged_1	1.71839337101	47.0	123.855354148	3116453.0	9.09090909091
PD_14P_bmtagged_2	1.72801150701	48.0	143.262713091	3116453.0	18.1818181818
PD_150P_bmtagged_1	2.92316019388	45.0	129.045672208	4233822.0	9.09090909091
PD_150P_bmtagged_2	2.94338011584	46.0	145.02818777	4233822.0	18.1818181818
PD_151S_bmtagged_1	2.0057688991	46.0	127.956514618	3907612.0	9.09090909091
PD_151S_bmtagged_2	2.00287827223	47.0	144.070045849	3907612.0	18.1818181818
PD_152P_bmtagged_1	1.75816131291	49.0	133.8131407	3829598.0	9.09090909091
PD_152P_bmtagged_2	1.74630569692	49.0	146.044827682	3829598.0	18.1818181818
PD_153S_bmtagged_1	2.71813774024	50.0	126.489067064	5505932.0	9.09090909091
PD_153S_bmtagged_2	2.75863388865	51.0	143.105061959	5505932.0	18.1818181818
PD_156P_bmtagged_1	4.94511958584	44.0	127.127752784	3612524.0	9.09090909091
PD_156P_bmtagged_2	4.94879917442	45.0	145.132140299	3612524.0	18.1818181818
PD_157S_bmtagged_1	3.24078684583	47.0	125.897299611	4835230.0	9.09090909091
PD_157S_bmtagged_2	3.31070611945	47.0	144.425774989	4835230.0	18.1818181818
PD_158P_bmtagged_1	2.79938887683	45.0	132.247463692	5408551.0	9.09090909091
PD_158P_bmtagged_2	2.85056689032	46.0	145.48014875	5408551.0	18.1818181818
PD_159S_bmtagged_1	3.035576177	46.0	131.276093103	5423004.0	9.09090909091
PD_159S_bmtagged_2	3.1041273684	46.0	144.82487234	5423004.0	18.1818181818
PD_15P_bmtagged_1	1.64100557655	47.0	124.71362993	3378726.0	9.09090909091
PD_15P_bmtagged_2	1.62649577309	48.0	142.970427315	3378726.0	18.1818181818
PD_160P_bmtagged_1	3.2727719706	49.0	128.221355108	5288037.0	9.09090909091
PD_160P_bmtagged_2	3.21929297226	50.0	143.767428632	5288037.0	18.1818181818
PD_161S_bmtagged_1	1.91002472578	46.0	135.097094306	60261.0	9.09090909091
PD_161S_bmtagged_2	1.78556612071	46.0	144.435107283	60261.0	18.1818181818
PD_162P_bmtagged_1	1.53298388781	47.0	132.897125731	4518992.0	9.09090909091
PD_162P_bmtagged_2	1.51481849994	47.0	145.223707853	4518992.0	18.1818181818
PD_163S_bmtagged_1	1.88460947901	47.0	128.967309155	5217577.0	9.09090909091
PD_163S_bmtagged_2	1.82871729443	48.0	144.569069129	5217577.0	18.1818181818
PD_164P_bmtagged_1	1.64442320956	48.0	130.398561882	3516819.0	9.09090909091
PD_164P_bmtagged_2	1.6013853495	49.0	144.835891185	3516819.0	18.1818181818
PD_165S_bmtagged_1	2.40205865989	48.0	128.516826677	5771401.0	9.09090909091
PD_165S_bmtagged_2	2.38227744616	49.0	144.599163704	5771401.0	18.1818181818
PD_166_bmtagged_1	1.82655489529	49.0	132.613570874	4107532.0	9.09090909091
PD_166_bmtagged_2	1.81529723815	49.0	146.011470148	4107532.0	18.1818181818
PD_167P_bmtagged_1	3.1482734973	47.0	136.884200948	4481807.0	9.09090909091
PD_167P_bmtagged_2	3.08213149728	47.0	146.962708568	4481807.0	18.1818181818
PD_169P_bmtagged_1	2.71371933172	50.0	126.291265486	5025580.0	9.09090909091
PD_169P_bmtagged_2	2.65859706284	50.0	144.139918577	5025580.0	18.1818181818
PD_16P_bmtagged_1	1.78194573239	47.0	122.840934568	3850164.0	9.09090909091
PD_16P_bmtagged_2	1.77877080397	48.0	142.817592705	3850164.0	18.1818181818
PD_170S_bmtagged_1	1.66145180793	48.0	129.255692193	4227501.0	9.09090909091
PD_170S_bmtagged_2	1.70873766802	48.0	144.726613193	4227501.0	18.1818181818
PD_171P_bmtagged_1	1.97126971754	46.0	132.634710069	5177126.0	9.09090909091
PD_171P_bmtagged_2	2.04948991162	46.0	146.177966308	5177126.0	18.1818181818
PD_172S_bmtagged_1	1.33589991909	49.0	131.797851559	3103274.0	9.09090909091
PD_172S_bmtagged_2	1.35597488029	49.0	146.112532119	3103274.0	18.1818181818
PD_173P_bmtagged_1	2.04557482471	48.0	132.805848694	4566763.0	9.09090909091
PD_173P_bmtagged_2	2.0039934667	49.0	145.850384178	4566763.0	18.1818181818
PD_174S_bmtagged_1	3.00389008596	46.0	137.045110622	4476418.0	9.09090909091
PD_174S_bmtagged_2	2.93427243371	47.0	146.751926652	4476418.0	18.1818181818
PD_175P_bmtagged_1	2.59243953473	48.0	127.136554974	3580536.0	9.09090909091
PD_175P_bmtagged_2	2.58659138699	48.0	143.796873988	3580536.0	18.1818181818
PD_176S_bmtagged_1	1.8497419861	47.0	134.447415028	4839453.0	9.09090909091
PD_176S_bmtagged_2	1.78682729708	48.0	146.247993317	4839453.0	18.1818181818
PD_177P_bmtagged_1	2.3266565721	47.0	133.894332057	3550159.0	9.09090909091
PD_177P_bmtagged_2	2.29939357773	48.0	145.485700781	3550159.0	18.1818181818
PD_178S_bmtagged_1	2.17492198652	48.0	131.785152861	5686806.0	9.09090909091
PD_178S_bmtagged_2	2.17864565191	49.0	145.057691084	5686806.0	18.1818181818
PD_179P_bmtagged_1	4.3306939805	46.0	133.576652478	5199284.0	9.09090909091
PD_179P_bmtagged_2	4.28652803519	47.0	145.316730534	5199284.0	18.1818181818
PD_180S_bmtagged_1	2.05626538482	45.0	133.310154892	4443612.0	9.09090909091
PD_180S_bmtagged_2	2.085076163	46.0	145.780748184	4443612.0	18.1818181818
PD_181P_bmtagged_1	2.26999338248	46.0	129.606800815	4674440.0	9.09090909091
PD_181P_bmtagged_2	2.31689041986	47.0	145.386853185	4674440.0	18.1818181818
PD_182S_bmtagged_1	2.04213995232	45.0	134.849214696	57048.0	9.09090909091
PD_182S_bmtagged_2	2.18763146824	46.0	145.02741551	57048.0	18.1818181818
PD_183P_bmtagged_1	2.58308306572	48.0	134.752577573	6557041.0	9.09090909091
PD_183P_bmtagged_2	2.58937095384	49.0	145.653171606	6557041.0	18.1818181818
PD_184S_bmtagged_1	2.94707619794	45.0	133.494507235	7221500.0	9.09090909091
PD_184S_bmtagged_2	2.97127209089	46.0	145.524215745	7221500.0	18.1818181818
PD_188S_bmtagged_1	1.61362905158	47.0	128.221595005	3745292.0	9.09090909091
PD_188S_bmtagged_2	1.58012794992	48.0	145.222122601	3745292.0	18.1818181818
PD_189P_bmtagged_1	2.23582109759	46.0	129.288471442	4361326.0	9.09090909091
PD_189P_bmtagged_2	2.29152130059	47.0	143.137876875	4361326.0	18.1818181818
PD_190S_bmtagged_1	1.60688584826	48.0	134.842283897	4379445.0	9.09090909091
PD_190S_bmtagged_2	1.54262972298	48.0	146.286869227	4379445.0	18.1818181818
PD_191P_bmtagged_1	2.09952698404	41.0	138.032198279	36151.0	18.1818181818
PD_191P_bmtagged_2	2.33465187685	42.0	146.102071865	36151.0	18.1818181818
PD_192S_bmtagged_1	1.34110787172	43.0	126.696209913	1715.0	9.09090909091
PD_192S_bmtagged_2	1.63265306122	45.0	142.636734694	1715.0	18.1818181818
PD_193P_bmtagged_1	2.4529097437	46.0	129.671650498	4854699.0	9.09090909091
PD_193P_bmtagged_2	2.42494670347	47.0	145.581495784	4854699.0	18.1818181818
PD_194S_bmtagged_1	1.46259089945	48.0	129.633076766	3529801.0	9.09090909091
PD_194S_bmtagged_2	1.44785094474	49.0	145.527782444	3529801.0	18.1818181818
PD_195_bmtagged_1	2.54963397844	50.0	130.678246418	5270925.0	18.1818181818
PD_195_bmtagged_2	2.61060866152	50.0	144.748429925	5270925.0	27.2727272727
PD_196_bmtagged_1	2.48868707335	47.0	132.053520237	6218246.0	9.09090909091
PD_196_bmtagged_2	2.51743986294	47.0	145.614542429	6218246.0	18.1818181818
PD_197_bmtagged_1	2.17726677421	49.0	132.899224743	5125653.0	9.09090909091
PD_197_bmtagged_2	2.20675693399	49.0	144.936899942	5125653.0	18.1818181818
PD_198_bmtagged_1	2.13910212518	47.0	137.066335547	3790773.0	9.09090909091
PD_198_bmtagged_2	2.05663642427	47.0	146.783386924	3790773.0	18.1818181818
PD_199P_bmtagged_1	0.0	45.0	151.0	1.0	27.2727272727
PD_199P_bmtagged_2	0.0	47.0	151.0	1.0	36.3636363636
PD_1P_bmtagged_1	2.80958510562	52.0	125.247993057	3671131.0	9.09090909091
PD_1P_bmtagged_2	2.88369062474	52.0	143.791939868	3671131.0	18.1818181818
PD_200S_bmtagged_1	1.60027310691	48.0	132.718726404	4796938.0	9.09090909091
PD_200S_bmtagged_2	1.6302934624	49.0	145.145475301	4796938.0	18.1818181818
PD_203_bmtagged_1	1.08475790419	48.0	131.373747075	4175032.0	9.09090909091
PD_203_bmtagged_2	1.08120756911	49.0	145.274103767	4175032.0	18.1818181818
PD_204_bmtagged_1	2.1293843188	48.0	126.63786765	4028494.0	9.09090909091
PD_204_bmtagged_2	2.10914700026	48.0	144.475023172	4028494.0	18.1818181818
PD_205P_bmtagged_1	2.92990812839	45.0	136.862912666	3184656.0	9.09090909091
PD_205P_bmtagged_2	2.94470814246	46.0	146.793484759	3184656.0	18.1818181818
PD_206S_bmtagged_1	2.0105174057	48.0	132.460809549	5548622.0	9.09090909091
PD_206S_bmtagged_2	1.93833250922	48.0	145.413372906	5548622.0	18.1818181818
PD_207P_bmtagged_1	2.99885926966	48.0	130.566493329	4936217.0	9.09090909091
PD_207P_bmtagged_2	2.98779014589	48.0	144.86139487	4936217.0	18.1818181818
PD_208S_bmtagged_1	2.20683453342	48.0	132.785015464	3895536.0	9.09090909091
PD_208S_bmtagged_2	2.23276768424	48.0	146.502793967	3895536.0	18.1818181818
PD_209P_bmtagged_1	2.91134115193	46.0	132.469273653	5066336.0	9.09090909091
PD_209P_bmtagged_2	2.83529685734	46.0	145.38166833	5066336.0	18.1818181818
PD_210S_bmtagged_1	2.02870480855	46.0	133.639975807	4349991.0	9.09090909091
PD_210S_bmtagged_2	1.97901041156	47.0	146.278547703	4349991.0	18.1818181818
PD_211P_bmtagged_1	1.98092257999	44.0	134.010850913	39628.0	9.09090909091
PD_211P_bmtagged_2	1.96830523872	45.0	143.82906026	39628.0	18.1818181818
PD_212S_bmtagged_1	1.81072979752	42.0	131.099284272	16347.0	18.1818181818
PD_212S_bmtagged_2	1.81072979752	43.0	142.78375237	16347.0	18.1818181818
PD_213S_bmtagged_1	1.92441628769	46.0	132.612238673	5547170.0	9.09090909091
PD_213S_bmtagged_2	1.97202790745	47.0	145.235440053	5547170.0	18.1818181818
PD_214S_bmtagged_1	3.33609384145	46.0	135.79449615	4383441.0	9.09090909091
PD_214S_bmtagged_2	3.30674184175	47.0	146.673555319	4383441.0	18.1818181818
PD_215S_bmtagged_1	2.66901468472	46.0	133.172507127	6411509.0	9.09090909091
PD_215S_bmtagged_2	2.58594377879	46.0	145.443824535	6411509.0	18.1818181818
PD_216S_bmtagged_1	1.82553842233	44.0	132.984580094	31388.0	18.1818181818
PD_216S_bmtagged_2	1.88288517905	45.0	144.407353129	31388.0	18.1818181818
PD_217P_bmtagged_1	2.16549654521	42.0	135.205046033	53983.0	18.1818181818
PD_217P_bmtagged_2	2.24700368635	43.0	145.019469092	53983.0	18.1818181818
PD_218S_bmtagged_1	1.31048387097	47.0	135.641129032	992.0	9.09090909091
PD_218S_bmtagged_2	1.31048387097	47.0	146.316532258	992.0	18.1818181818
PD_221P_bmtagged_1	1.71627579772	48.0	134.020840065	4632711.0	9.09090909091
PD_221P_bmtagged_2	1.70620786428	48.0	145.601511512	4632711.0	18.1818181818
PD_222S_bmtagged_1	1.57948313834	47.0	130.289690447	4426739.0	9.09090909091
PD_222S_bmtagged_2	1.5380742738	48.0	145.705529059	4426739.0	18.1818181818
PD_223P_bmtagged_1	2.70176744995	49.0	132.803629249	6383690.0	9.09090909091
PD_223P_bmtagged_2	2.60991600723	50.0	145.439036357	6383690.0	18.1818181818
PD_224S_bmtagged_1	6.27440473081	45.0	134.34855878	6843368.0	9.09090909091
PD_224S_bmtagged_2	6.29176886561	45.0	146.296739266	6843368.0	18.1818181818
PD_225P_bmtagged_1	3.4199158665	46.0	131.970150668	5823916.0	9.09090909091
PD_225P_bmtagged_2	3.43880234241	46.0	145.716853402	5823916.0	18.1818181818
PD_226S_bmtagged_1	1.93531635399	47.0	133.008535689	4411126.0	9.09090909091
PD_226S_bmtagged_2	1.91427026835	47.0	145.989479784	4411126.0	18.1818181818
PD_227P_bmtagged_1	1.5079177145	47.0	124.677413571	3937630.0	9.09090909091
PD_227P_bmtagged_2	1.54489406794	48.0	144.160778438	3937630.0	18.1818181818
PD_228S_bmtagged_1	1.34877934436	47.0	134.615477234	4903473.0	9.09090909091
PD_228S_bmtagged_2	1.33053965364	47.0	145.89896712	4903473.0	18.1818181818
PD_229P_bmtagged_1	2.56253066685	48.0	132.404385391	4778684.0	9.09090909091
PD_229P_bmtagged_2	2.5504793846	48.0	145.736029417	4778684.0	18.1818181818
PD_230S_bmtagged_1	3.24801071755	46.0	134.9022883	4748285.0	9.09090909091
PD_230S_bmtagged_2	3.28268424724	46.0	146.214757118	4748285.0	18.1818181818
PD_231P_bmtagged_1	3.13414961595	47.0	130.017308027	5660264.0	9.09090909091
PD_231P_bmtagged_2	3.18892899451	48.0	144.650653397	5660264.0	18.1818181818
PD_232S_bmtagged_1	2.59361374558	48.0	131.395716631	4612164.0	9.09090909091
PD_232S_bmtagged_2	2.58044632045	48.0	144.19844741	4612164.0	18.1818181818
PD_25P_bmtagged_1	1.92102923762	47.0	122.049653617	3497429.0	9.09090909091
PD_25P_bmtagged_2	1.92148721901	48.0	142.975372481	3497429.0	18.1818181818
PD_26P_bmtagged_1	1.9469983775	49.0	123.677122769	3698.0	9.09090909091
PD_26P_bmtagged_2	1.9469983775	49.0	142.936722553	3698.0	18.1818181818
PD_27P_bmtagged_1	1.88817714861	47.0	125.821536354	4457737.0	9.09090909091
PD_27P_bmtagged_2	1.93950569403	48.0	144.622515415	4457737.0	18.1818181818
PD_28P_bmtagged_1	0.990131364596	48.0	124.716844677	310282.0	9.09090909091
PD_28P_bmtagged_2	1.01237067315	49.0	142.145428997	310282.0	18.1818181818
PD_29P_bmtagged_1	2.14738761183	48.0	127.082787135	3063906.0	9.09090909091
PD_29P_bmtagged_2	2.21315421535	49.0	143.391880169	3063906.0	18.1818181818
PD_2P_bmtagged_1	1.21804874437	48.0	125.88432892	2643634.0	9.09090909091
PD_2P_bmtagged_2	1.19276335508	48.0	143.656372251	2643634.0	18.1818181818
PD_30P_bmtagged_1	1.38766086196	47.0	127.097554034	2586054.0	9.09090909091
PD_30P_bmtagged_2	1.34973783256	48.0	143.386403378	2586054.0	18.1818181818
PD_31P_bmtagged_1	2.16899084553	50.0	125.487321879	3465695.0	18.1818181818
PD_31P_bmtagged_2	2.14235801832	50.0	142.472243518	3465695.0	18.1818181818
PD_32P_bmtagged_1	1.61767174975	48.0	120.881335632	3942582.0	9.09090909091
PD_32P_bmtagged_2	1.62199091252	49.0	143.642717894	3942582.0	18.1818181818
PD_33P_bmtagged_1	1.93624948972	50.0	125.819999275	4135150.0	9.09090909091
PD_33P_bmtagged_2	2.00247135523	50.0	144.543346674	4135150.0	18.1818181818
PD_34P_bmtagged_1	2.12069437757	48.0	122.789540634	4375600.0	9.09090909091
PD_34P_bmtagged_2	2.12340573292	49.0	143.125641741	4375600.0	18.1818181818
PD_35P_bmtagged_1	2.47513300317	46.0	125.346020216	4116115.0	9.09090909091
PD_35P_bmtagged_2	2.40815457369	47.0	144.172914508	4116115.0	18.1818181818
PD_36P_bmtagged_1	1.57303370787	47.0	125.640449438	1780.0	27.2727272727
PD_36P_bmtagged_2	1.1797752809	48.0	139.586516854	1780.0	18.1818181818
PD_38P_bmtagged_1	3.00469057901	44.0	124.046871765	3491953.0	9.09090909091
PD_38P_bmtagged_2	2.99941536105	45.0	143.814677345	3491953.0	18.1818181818
PD_39P_bmtagged_1	1.25077982609	48.0	124.83357655	2198999.0	9.09090909091
PD_39P_bmtagged_2	1.25337777062	49.0	143.378873751	2198999.0	18.1818181818
PD_3P_bmtagged_1	1.55943938808	47.0	123.148523891	3581747.0	9.09090909091
PD_3P_bmtagged_2	1.5742151954	48.0	143.101621639	3581747.0	18.1818181818
PD_40P_bmtagged_1	5.08765591204	45.0	126.852781384	3073470.0	9.09090909091
PD_40P_bmtagged_2	5.09348235863	46.0	143.919114226	3073470.0	18.1818181818
PD_41P_bmtagged_1	1.91653576468	47.0	132.427344575	3040881.0	9.09090909091
PD_41P_bmtagged_2	1.93484597841	48.0	143.373902497	3040881.0	18.1818181818
PD_42P_bmtagged_1	2.86363202571	48.0	127.794465028	4047934.0	18.1818181818
PD_42P_bmtagged_2	2.88464889384	49.0	143.279117693	4047934.0	18.1818181818
PD_43P_bmtagged_1	1.35663678576	49.0	123.60308352	2364830.0	9.09090909091
PD_43P_bmtagged_2	1.33049220771	50.0	143.630503673	2364830.0	18.1818181818
PD_44P_bmtagged_1	1.80812396271	47.0	126.078708605	3412435.0	9.09090909091
PD_44P_bmtagged_2	1.78269668325	47.0	143.502517704	3412435.0	18.1818181818
PD_45P_bmtagged_1	1.74834530184	47.0	127.114459873	4321663.0	9.09090909091
PD_45P_bmtagged_2	1.72291451275	48.0	143.876182386	4321663.0	18.1818181818
PD_46P_bmtagged_1	2.19616836882	50.0	125.703661559	3690996.0	9.09090909091
PD_46P_bmtagged_2	2.18860277477	51.0	144.541157996	3690996.0	18.1818181818
PD_47P_bmtagged_1	1.91305118498	48.0	127.625126733	3288402.0	9.09090909091
PD_47P_bmtagged_2	1.89325584635	49.0	143.801690912	3288402.0	18.1818181818
PD_48P_bmtagged_1	1.96114715554	47.0	126.904577057	3152397.0	9.09090909091
PD_48P_bmtagged_2	1.92705199901	48.0	144.349221243	3152397.0	18.1818181818
PD_4P_bmtagged_1	1.34940244143	48.0	121.912367982	3332686.0	9.09090909091
PD_4P_bmtagged_2	1.3459652572	49.0	143.005555279	3332686.0	18.1818181818
PD_50P_bmtagged_1	1.19837736911	47.0	126.42810956	218986.0	9.09090909091
PD_50P_bmtagged_2	1.22319639395	48.0	143.292986766	218986.0	18.1818181818
PD_51P_bmtagged_1	2.09583217914	46.0	129.179199699	3418912.0	9.09090909091
PD_51P_bmtagged_2	2.13048957319	46.0	144.663385311	3418912.0	18.1818181818
PD_52P_bmtagged_1	1.23262250814	50.0	125.279203006	2539242.0	9.09090909091
PD_52P_bmtagged_2	1.24225024904	50.0	143.17803502	2539242.0	18.1818181818
PD_53P_bmtagged_1	1.54271462297	48.0	129.216576094	3234803.0	9.09090909091
PD_53P_bmtagged_2	1.49670694599	48.0	144.769003862	3234803.0	18.1818181818
PD_54P_bmtagged_1	2.58658546115	48.0	126.353801949	3814767.0	9.09090909091
PD_54P_bmtagged_2	2.54985048356	49.0	144.198889211	3814767.0	18.1818181818
PD_55P_bmtagged_1	3.34664287668	47.0	131.499772599	3603769.0	9.09090909091
PD_55P_bmtagged_2	3.24346090732	48.0	145.786214377	3603769.0	18.1818181818
PD_56P_bmtagged_1	2.50349628709	48.0	126.467410558	6348774.0	9.09090909091
PD_56P_bmtagged_2	2.45066720462	48.0	144.76634922	6348774.0	18.1818181818
PD_57P_bmtagged_1	3.48280653521	45.0	123.277569916	4112780.0	9.09090909091
PD_57P_bmtagged_2	3.41323571482	46.0	142.346557803	4112780.0	18.1818181818
PD_58P_bmtagged_1	1.81945505187	48.0	126.773976664	3411953.0	9.09090909091
PD_58P_bmtagged_2	1.86170398483	48.0	142.973480584	3411953.0	18.1818181818
PD_59P_bmtagged_1	1.35187052307	51.0	125.295275353	2490218.0	9.09090909091
PD_59P_bmtagged_2	1.35059896175	51.0	144.371796365	2490218.0	18.1818181818
PD_5P_bmtagged_1	1.54987557763	49.0	125.677222628	3292263.0	9.09090909091
PD_5P_bmtagged_2	1.53869055611	49.0	143.725865765	3292263.0	18.1818181818
PD_60P_bmtagged_1	1.72719002615	47.0	125.891723275	3616382.0	9.09090909091
PD_60P_bmtagged_2	1.70509244537	48.0	144.155141243	3616382.0	18.1818181818
PD_63P_bmtagged_1	1.81730165278	47.0	136.884280704	3023316.0	9.09090909091
PD_63P_bmtagged_2	1.82218376623	47.0	146.768433733	3023316.0	18.1818181818
PD_64P_bmtagged_1	1.43908483679	48.0	122.849613655	3998109.0	9.09090909091
PD_64P_bmtagged_2	1.36729710596	49.0	139.999609816	3998109.0	18.1818181818
