#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	1.913319
d__Bacteria	98.073206
d__Archaea	0.013472
d__Bacteria;p__Bacillota_A	77.91807400000002
d__Bacteria;p__Bacteroidota	15.285240000000002
d__Bacteria;p__Actinomycetota	2.4061890000000004
d__Bacteria;p__Bacillota_C	1.323276
d__Bacteria;p__Bacillota	0.494753
d__Bacteria;p__Verrucomicrobiota	0.324916
d__Bacteria;p__Pseudomonadota	0.215093
d__Bacteria;p__Desulfobacterota	0.05223
d__Bacteria;p__Bacillota_I	0.053434999999999996
d__Archaea;p__Methanobacteriota	0.013472
d__Bacteria;p__Bacillota_A;c__Clostridia	77.91807400000002
d__Bacteria;p__Bacteroidota;c__Bacteroidia	15.285240000000002
d__Bacteria;p__Actinomycetota;c__Actinomycetes	2.002733
d__Bacteria;p__Bacillota_C;c__Negativicutes	1.323276
d__Bacteria;p__Bacillota;c__Bacilli	0.494753
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.324916
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.40345600000000004
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.215093
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.05223
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.053434999999999996
d__Archaea;p__Methanobacteriota;c__Methanobacteria	0.013472
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	38.06351500000001
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	37.68356500000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	15.285240000000002
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	2.002733
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	1.323276
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.978168
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	0.450758
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381	0.378607
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77	0.370776
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.324916
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	0.40345600000000004
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.18907000000000002
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.22789099999999998
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	0.21555200000000002
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.05223
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361	0.043995
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.053434999999999996
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	0.026023
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	0.013472
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	38.06152300000001
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	7.200070000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	7.0237300000000005
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	21.286391000000005
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	6.594649
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	7.125172000000001
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae	2.002733
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	1.169706
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	1.954649
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	1.3185019999999998
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.9625
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.392488
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381	0.378607
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508	0.370776
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	0.324916
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	0.242312
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.18907000000000002
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	0.15357
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.22789099999999998
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.24958
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae	0.159446
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.098779
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644	0.066184
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.161144
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.05827
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae	0.056106
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.05223
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272	0.051099
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae	0.043995
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae	0.053434999999999996
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae	0.026023
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.015668
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.013472
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae	0.001992
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	9.02097
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103	5.525443
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	5.132152
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	7.0237300000000005
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger	7.837682
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C	3.61863
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	3.7438390000000004
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	8.200894000000002
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E	3.100446
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus	3.091744
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter	2.880275
