#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	5.346959
d__Bacteria	91.03864500000002
d__Archaea	3.614397
d__Bacteria;p__Bacteroidota	27.603168
d__Bacteria;p__Verrucomicrobiota	8.680523
d__Bacteria;p__Bacillota_A	47.10764
d__Archaea;p__Methanobacteriota	3.614397
d__Bacteria;p__Pseudomonadota	2.20782
d__Bacteria;p__Bacillota_C	1.926454
d__Bacteria;p__Actinomycetota	2.29191
d__Bacteria;p__Desulfobacterota	0.539166
d__Bacteria;p__Bacillota_I	0.66745
d__Bacteria;p__Bacillota_G	0.014514
d__Bacteria;p__Bacteroidota;c__Bacteroidia	27.603168
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	8.680523
d__Bacteria;p__Bacillota_A;c__Clostridia	47.10764
d__Archaea;p__Methanobacteriota;c__Methanobacteria	3.614397
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	2.20782
d__Bacteria;p__Bacillota_C;c__Negativicutes	1.926454
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	2.29191
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.539166
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.66745
d__Bacteria;p__Bacillota_G;c__DTU025	0.014514
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	27.603168
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	8.680523
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	28.359430000000003
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	3.614397
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	2.387222
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	2.137048
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	13.923166
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	1.926454
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	2.29191
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	2.289587
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.539166
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.364531
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39	0.194455
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1212	0.12066
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28	0.108464
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.070772
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.027575
d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25	0.014514
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	14.257497
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	8.680523
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	8.277754
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	11.876717
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	3.614397
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	4.813751
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	2.387222
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	7.451606000000002
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	2.137048
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	13.921154
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	1.926454
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	1.923381
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	8.775653999999998
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae	1.740632
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.539166
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae	0.268495
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138	0.349215
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660	0.194455
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0.181086
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314	0.154118
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1212;f__UBA1255	0.12066
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313	0.108464
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.169458
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382	0.086576
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	0.187443
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae	0.09603600000000001
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae	0.05682
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272	0.089071
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	0.06803
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.070772
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae	0.027888
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.027575
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UMGS416	0.025322
d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25;f__HGM14224	0.014514
