#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	2.464931
d__Bacteria	97.535073
d__Bacteria;p__Bacteroidota	36.540001
d__Bacteria;p__Verrucomicrobiota	10.265699
d__Bacteria;p__Bacillota_A	37.989821
d__Bacteria;p__Actinomycetota	9.760627000000001
d__Bacteria;p__Bacillota	1.725829
d__Bacteria;p__Bacillota_C	0.7233160000000001
d__Bacteria;p__Desulfobacterota	0.363989
d__Bacteria;p__Pseudomonadota	0.12146499999999999
d__Bacteria;p__Bacillota_I	0.044326
d__Bacteria;p__Bacteroidota;c__Bacteroidia	36.540001
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	10.265699
d__Bacteria;p__Bacillota_A;c__Clostridia	37.989821
d__Bacteria;p__Actinomycetota;c__Actinomycetes	5.770893000000001
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	3.9897340000000003
d__Bacteria;p__Bacillota;c__Bacilli	1.725829
d__Bacteria;p__Bacillota_C;c__Negativicutes	0.7233160000000001
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.363989
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.12146499999999999
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.044326
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	36.540001
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	10.265699
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	18.819549
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	5.770893000000001
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	14.771046
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	3.9897340000000003
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	1.635222
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.911532
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	1.1304660000000002
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	1.571803
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361	0.595363
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	0.58067
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.363989
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales	0.142646
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1212	0.103823
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.12146499999999999
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381	0.105202
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales	0.066894
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.044326
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales	0.00475
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	25.760585999999996
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	10.265699
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	10.450725
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	5.685477
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae	5.651369000000001
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	14.62641
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	3.845823
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	9.815935
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138	0.859369
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	3.3181370000000006
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.911532
