#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	5.750831
d__Bacteria	94.15189799999999
d__Archaea	0.09727
d__Bacteria;p__Bacteroidota	23.057111999999996
d__Bacteria;p__Bacillota_A	58.186328
d__Bacteria;p__Pseudomonadota	8.22664
d__Bacteria;p__Bacillota_C	1.3808
d__Bacteria;p__Verrucomicrobiota	1.073919
d__Bacteria;p__Desulfobacterota	0.676037
d__Bacteria;p__Actinomycetota	0.767484
d__Bacteria;p__Cyanobacteriota	0.292422
d__Bacteria;p__Bacillota	0.39496400000000004
d__Archaea;p__Methanobacteriota	0.09727
d__Bacteria;p__Bacillota_B	0.056778
d__Bacteria;p__Bacillota_I	0.038116
d__Bacteria;p__Synergistota	0.001298
d__Bacteria;p__Bacteroidota;c__Bacteroidia	23.057111999999996
d__Bacteria;p__Bacillota_A;c__Clostridia	58.186328
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	8.22664
d__Bacteria;p__Bacillota_C;c__Negativicutes	1.3808
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	1.073919
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.676037
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.716392
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia	0.292422
d__Bacteria;p__Bacillota;c__Bacilli	0.39496400000000004
d__Archaea;p__Methanobacteriota;c__Methanobacteria	0.09727
d__Bacteria;p__Bacillota_B;c__Peptococcia	0.056778
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.051092
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.038116
d__Bacteria;p__Synergistota;c__Synergistia	0.001298
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	22.937950999999998
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	31.889484999999993
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	23.943461999999997
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	7.828479
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales	1.3808
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	1.073919
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.676037
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381	0.598528
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	0.578923
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77	0.829464
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.398161
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	0.716392
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales	0.292422
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	0.39496400000000004
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.18002200000000002
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.119646
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.119161
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	0.09727
d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales	0.056778
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	0.051092
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales	0.046798
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.038116
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales	0.001298
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	13.367736
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	31.838200999999994
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	7.108605999999999
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	7.828479
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	6.923159
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	10.207383
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	6.406131999999999
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	1.3808
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae	1.178113
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	1.073919
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.710582
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.676037
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381	0.598528
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae	0.574367
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508	0.829464
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.398161
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.758361
