#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	10.131567
d__Bacteria	89.86843600000002
d__Bacteria;p__Bacteroidota	27.780542
d__Bacteria;p__Bacillota_A	55.65568200000001
d__Bacteria;p__Actinomycetota	1.018652
d__Bacteria;p__Bacillota_I	1.9432740000000002
d__Bacteria;p__Bacillota_C	1.475319
d__Bacteria;p__Pseudomonadota	0.926963
d__Bacteria;p__Bacillota	0.6660090000000001
d__Bacteria;p__Desulfobacterota	0.401995
d__Bacteria;p__Bacteroidota;c__Bacteroidia	27.780542
d__Bacteria;p__Bacillota_A;c__Clostridia	55.65568200000001
d__Bacteria;p__Actinomycetota;c__Actinomycetes	1.018652
d__Bacteria;p__Bacillota_I;c__Bacilli_A	1.9432740000000002
d__Bacteria;p__Bacillota_C;c__Negativicutes	1.475319
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.737975
d__Bacteria;p__Bacillota;c__Bacilli	0.6660090000000001
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.401995
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria	0.188988
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	27.780542
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	38.24202400000001
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	16.304374
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	1.018652
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.863286
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	1.9432740000000002
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	1.475319
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales	0.532714
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	0.6660090000000001
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.401995
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.21041
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.205261
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32	0.188988
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Eubacteriales	0.035588
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	23.947101000000004
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	38.24202400000001
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	10.707526999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	2.745379
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	5.13147
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae	1.018652
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.871491
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.863286
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae	1.4904860000000002
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	0.694065
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.532714
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	0.519656
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae	0.452788
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.6259560000000001
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.401995
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae	0.261598
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.216571
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	0.301452
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.21041
