#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	4.86628
d__Bacteria	93.353854
d__Archaea	1.779866
d__Bacteria;p__Bacillota_A	81.889866
d__Bacteria;p__Bacteroidota	7.040241
d__Archaea;p__Methanobacteriota	1.779866
d__Bacteria;p__Actinomycetota	2.859102
d__Bacteria;p__Bacillota_C	0.367069
d__Bacteria;p__Bacillota	0.600074
d__Bacteria;p__Bacillota_I	0.537431
d__Bacteria;p__Desulfobacterota	0.03602
d__Bacteria;p__Bacillota_B	0.024051
d__Bacteria;p__Bacillota_A;c__Clostridia	81.889866
d__Bacteria;p__Bacteroidota;c__Bacteroidia	7.040241
d__Archaea;p__Methanobacteriota;c__Methanobacteria	1.779866
d__Bacteria;p__Actinomycetota;c__Actinomycetes	1.515398
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	1.343704
d__Bacteria;p__Bacillota_C;c__Negativicutes	0.367069
d__Bacteria;p__Bacillota;c__Bacilli	0.600074
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.537431
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	0.03602
d__Bacteria;p__Bacillota_B;c__Dehalobacteriia	0.024051
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	51.763611000000004
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	23.980725999999997
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	7.040241
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	1.779866
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	3.909775
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales	1.222106
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	1.515398
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	1.343704
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	0.367069
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.7275940000000001
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361	0.25196
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39	0.246991
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77	0.22022
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.29044000000000003
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	0.348114
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381	0.045174
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	0.03602
d__Bacteria;p__Bacillota_B;c__Dehalobacteriia;o__UBA7702	0.024051
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales	0.02066
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	19.860514000000006
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	19.515050999999996
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	12.105198000000001
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	23.852047999999996
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	3.539663
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	1.779866
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae	3.569432
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae	1.222106
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae	1.349836
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	1.151333
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.7806569999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	2.47738
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	0.367069
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.567739
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae	0.25196
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660	0.246991
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508	0.22022
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.242541
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382	0.204366
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01	0.192371
