#mpa_vJan25_CHOCOPhlAnSGB_202503
#clade_name	relative_abundance
UNCLASSIFIED	5.835855
d__Bacteria	94.16414500000005
d__Bacteria;p__Bacillota_A	74.66599900000003
d__Bacteria;p__Bacteroidota	14.682793999999998
d__Bacteria;p__Verrucomicrobiota	1.495029
d__Bacteria;p__Actinomycetota	1.435325
d__Bacteria;p__Bacillota_I	0.74791
d__Bacteria;p__Bacillota	0.632592
d__Bacteria;p__Bacillota_C	0.262506
d__Bacteria;p__Cyanobacteriota	0.228138
d__Bacteria;p__Pseudomonadota	0.013852
d__Bacteria;p__Bacillota_A;c__Clostridia	74.66599900000003
d__Bacteria;p__Bacteroidota;c__Bacteroidia	14.682793999999998
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	1.495029
d__Bacteria;p__Actinomycetota;c__Actinomycetes	0.9539209999999999
d__Bacteria;p__Bacillota_I;c__Bacilli_A	0.74791
d__Bacteria;p__Actinomycetota;c__Coriobacteriia	0.481404
d__Bacteria;p__Bacillota;c__Bacilli	0.632592
d__Bacteria;p__Bacillota_C;c__Negativicutes	0.262506
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia	0.228138
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria	0.013852
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales	28.789869000000007
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales	41.087822
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	14.682793999999998
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77	1.767384
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	1.495029
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales	2.068127
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales	0.9539209999999999
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales	0.74791
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381	0.593934
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales	0.481404
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales	0.632592
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales	0.262506
d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales	0.228138
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales	0.257804
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales	0.101059
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales	0.013852
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	23.424634000000005
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	40.808759
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	12.445825
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	3.6681880000000002
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508	1.767384
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	1.495029
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae	1.469393
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	1.72504
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae	0.9112739999999999
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae	0.74791
