Module	Section	Sample Name	Source
FastQC	all_sections	PD_142S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_142S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_189P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_189P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_64P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_64P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_14P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_14P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_174S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_174S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_152P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_152P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_171P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_171P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_30P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_30P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_119P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_119P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_107P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_107P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_Lib_neg_plate2_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_Lib_neg_plate2_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_196_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_196_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_79S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_79S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_75P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_75P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_229P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_229P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_227P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_227P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate1_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_Extr_pos_plate1_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_73P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_73P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_183P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_183P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_205P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_205P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_231P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_231P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_140S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_140S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_104P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_104P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_117_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_117_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_42P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_42P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_58P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_58P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_100P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_100P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_184S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_184S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_81P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_81P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_157S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_157S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_29P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_29P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_32P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_32P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_43P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_43P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_200S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_200S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_11P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_11P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_153S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_153S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_215S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_215S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_12P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_12P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_162P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_162P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_8P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_8P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_229P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_229P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_209P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_209P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_79S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_79S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate3_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_Extr_pos_plate3_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_184S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_184S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_161S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_161S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_100P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_100P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_84P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_84P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_50P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_50P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_228S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_228S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_217P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_217P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_76P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_76P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_126P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_126P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_115S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_115S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_47P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_47P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_166_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_166_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_122S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_122S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_34P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_34P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_13P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_13P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_223P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_223P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_208S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_208S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate1_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_Extr_pos_plate1_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_40P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_40P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_210S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_210S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_194S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_194S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_170S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_170S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_126P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_126P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_203_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_203_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_13P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_13P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_Lib_neg_plate1_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_Lib_neg_plate1_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_48P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_48P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_12P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_12P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_231P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_231P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_65P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_65P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_197_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_197_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_214S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_214S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_39P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_39P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_209P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_209P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_181P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_181P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_35P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_35P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_9P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_9P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_38P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_38P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_7P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_7P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_222S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_222S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_142S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_142S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_81P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_81P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_134S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_134S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_105P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_105P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_172S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_172S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_35P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_35P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_224S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_224S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_225P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_225P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_163S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_163S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_182S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_182S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_34P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_34P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_193P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_193P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_190S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_190S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_232S_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_232S_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_149S_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_149S_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_171P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_171P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_223P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_223P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_221P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_221P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_156P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_156P_1_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_26P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_26P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_9P_2_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_9P_2_bbduk_filt_fastqc.zip
FastQC	all_sections	PD_51P_1_bbduk_filt	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_May_2026/fastqc_bbduk/PD_51P_1_bbduk_filt_fastqc.zip
