Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_153S_1_bbduk_filt	2.76267450464	50.0	144.612733937	3470694.0	9.09090909091
PD_153S_2_bbduk_filt	2.89028528125	50.0	144.034247905	3470694.0	9.09090909091
PD_156P_1_bbduk_filt	5.28159992826	44.0	144.828511149	2324396.0	9.09090909091
PD_156P_2_bbduk_filt	5.56252500913	44.0	144.284859379	2324396.0	9.09090909091
PD_157S_1_bbduk_filt	3.06797224156	46.0	144.640054865	2997893.0	9.09090909091
PD_157S_2_bbduk_filt	3.2720751818	46.0	144.141734211	2997893.0	9.09090909091
PD_158P_1_bbduk_filt	3.3716810417	45.0	145.467697159	3951510.0	9.09090909091
PD_158P_2_bbduk_filt	3.54483382364	45.0	144.839494775	3951510.0	9.09090909091
PD_159S_1_bbduk_filt	3.27344297412	46.0	145.429679379	3868403.0	9.09090909091
PD_159S_2_bbduk_filt	3.45313437551	46.0	144.774552186	3868403.0	9.09090909091
PD_15P_1_bbduk_filt	2.66851619614	47.0	144.701388215	2072085.0	9.09090909091
PD_15P_2_bbduk_filt	2.88392465923	47.0	144.036684789	2072085.0	9.09090909091
PD_160P_1_bbduk_filt	3.29121534435	49.0	144.844696191	3480932.0	9.09090909091
PD_160P_2_bbduk_filt	3.33922461547	49.0	144.222628308	3480932.0	9.09090909091
PD_161S_1_bbduk_filt	47.5866529866	65.0	136.904744911	134502.0	45.4545454545
PD_161S_2_bbduk_filt	68.0740806828	79.0	131.168562549	134502.0	54.5454545455
PD_162P_1_bbduk_filt	2.34101817852	46.0	145.642100928	3360534.0	9.09090909091
PD_162P_2_bbduk_filt	2.46898220674	46.0	144.693759385	3360534.0	9.09090909091
PD_163S_1_bbduk_filt	2.50351675021	46.0	145.650074694	3565218.0	9.09090909091
PD_163S_2_bbduk_filt	2.64015408083	47.0	144.64456367	3565218.0	9.09090909091
PD_164P_1_bbduk_filt	2.80503092691	48.0	145.097162088	2445460.0	9.09090909091
PD_164P_2_bbduk_filt	2.96312131137	49.0	144.048079298	2445460.0	9.09090909091
PD_165S_1_bbduk_filt	2.56402014068	47.0	145.290544885	3843327.0	9.09090909091
PD_165S_2_bbduk_filt	2.6960800245	48.0	144.493125357	3843327.0	9.09090909091
PD_166_1_bbduk_filt	2.27498863559	49.0	145.560013493	3020729.0	9.09090909091
PD_166_2_bbduk_filt	2.44060748641	49.0	144.9016691	3020729.0	9.09090909091
PD_167P_1_bbduk_filt	3.71172764321	47.0	146.024329275	3689218.0	9.09090909091
PD_167P_2_bbduk_filt	3.81603330352	47.0	145.09106808	3689218.0	9.09090909091
PD_169P_1_bbduk_filt	2.79972117023	50.0	144.646820264	3187513.0	9.09090909091
PD_169P_2_bbduk_filt	2.93488652107	50.0	143.850797158	3187513.0	9.09090909091
PD_16P_1_bbduk_filt	3.03791127146	47.0	144.071702916	2242224.0	9.09090909091
PD_16P_2_bbduk_filt	3.25634271815	47.0	143.934736226	2242224.0	9.09090909091
PD_170S_1_bbduk_filt	2.32902628024	47.0	145.23696758	2868481.0	9.09090909091
PD_170S_2_bbduk_filt	2.49877031034	47.0	144.328969235	2868481.0	9.09090909091
PD_171P_1_bbduk_filt	2.60845307609	45.0	145.56708739	3851618.0	9.09090909091
PD_171P_2_bbduk_filt	2.75559387662	46.0	144.97316089	3851618.0	9.09090909091
PD_172S_1_bbduk_filt	3.09885715679	49.0	144.816496906	2243063.0	9.09090909091
PD_172S_2_bbduk_filt	3.41610886044	49.0	144.279361748	2243063.0	18.1818181818
PD_173P_1_bbduk_filt	2.60423068455	48.0	145.361520505	3376879.0	9.09090909091
PD_173P_2_bbduk_filt	2.70992986493	48.0	144.665452923	3376879.0	9.09090909091
PD_174S_1_bbduk_filt	3.86109353553	46.0	146.025027461	3666133.0	9.09090909091
PD_174S_2_bbduk_filt	3.96120995148	46.0	144.808524404	3666133.0	9.09090909091
PD_175P_1_bbduk_filt	3.46902694707	47.0	144.636835456	2317528.0	9.09090909091
PD_175P_2_bbduk_filt	3.66228542883	48.0	143.880167144	2317528.0	9.09090909091
PD_176S_1_bbduk_filt	2.50276219178	47.0	145.770683952	3719635.0	9.09090909091
PD_176S_2_bbduk_filt	2.61156944092	47.0	144.976767344	3719635.0	9.09090909091
PD_177P_1_bbduk_filt	3.18756833161	47.0	145.735484271	2712678.0	9.09090909091
PD_177P_2_bbduk_filt	3.30706762042	47.0	145.11002043	2712678.0	9.09090909091
PD_178S_1_bbduk_filt	2.50922344343	48.0	145.221424904	4068499.0	9.09090909091
PD_178S_2_bbduk_filt	2.63716348565	48.0	144.367801	4068499.0	9.09090909091
PD_179P_1_bbduk_filt	4.5214608045	46.0	145.762904917	3932009.0	9.09090909091
PD_179P_2_bbduk_filt	4.62912063119	46.0	144.980169171	3932009.0	9.09090909091
PD_180S_1_bbduk_filt	2.86763861115	45.0	145.600403461	3332171.0	9.09090909091
PD_180S_2_bbduk_filt	2.95930648178	45.0	144.53117262	3332171.0	9.09090909091
PD_181P_1_bbduk_filt	2.90487494999	46.0	145.265263968	3254347.0	9.09090909091
PD_181P_2_bbduk_filt	3.08698413902	46.0	144.541760298	3254347.0	9.09090909091
PD_182S_1_bbduk_filt	46.8527735202	63.0	125.166858973	116134.0	45.4545454545
PD_182S_2_bbduk_filt	65.1549072623	77.0	132.161520313	116134.0	54.5454545455
PD_183P_1_bbduk_filt	3.13132142146	48.0	145.48722903	5066804.0	9.09090909091
PD_183P_2_bbduk_filt	3.24284725009	48.0	144.77321641	5066804.0	9.09090909091
PD_184S_1_bbduk_filt	3.31285368969	45.0	145.510513683	5435298.0	9.09090909091
PD_184S_2_bbduk_filt	3.45633722129	45.0	144.87221087	5435298.0	9.09090909091
PD_188S_1_bbduk_filt	2.40636180163	47.0	145.325022975	2487498.0	9.09090909091
PD_188S_2_bbduk_filt	2.50068462559	47.0	144.565055329	2487498.0	9.09090909091
PD_189P_1_bbduk_filt	2.65055717756	46.0	145.237962596	2963222.0	9.09090909091
PD_189P_2_bbduk_filt	2.81088373917	46.0	144.547793584	2963222.0	9.09090909091
PD_190S_1_bbduk_filt	2.35926807384	47.0	145.825549859	3385506.0	9.09090909091
PD_190S_2_bbduk_filt	2.46638123139	48.0	144.897472933	3385506.0	9.09090909091
PD_191P_1_bbduk_filt	55.8687306782	66.0	133.3142333	88307.0	54.5454545455
PD_191P_2_bbduk_filt	68.3920866975	78.0	133.541938918	88307.0	54.5454545455
PD_192S_1_bbduk_filt	96.2584599668	87.0	121.504533265	101803.0	54.5454545455
PD_192S_2_bbduk_filt	98.8458100449	99.0	136.210936809	101803.0	54.5454545455
PD_193P_1_bbduk_filt	2.80084769935	46.0	145.315092396	3309077.0	9.09090909091
PD_193P_2_bbduk_filt	2.97349930119	46.0	144.45286586	3309077.0	9.09090909091
PD_194S_1_bbduk_filt	2.05325723081	48.0	145.233634089	2394749.0	9.09090909091
PD_194S_2_bbduk_filt	2.22087129677	48.0	144.449792442	2394749.0	9.09090909091
PD_195_1_bbduk_filt	2.78462297869	49.0	145.031154706	3724638.0	18.1818181818
PD_195_2_bbduk_filt	2.93729916821	49.0	144.526160663	3724638.0	18.1818181818
PD_196_1_bbduk_filt	3.0609380538	46.0	145.521120887	4522490.0	9.09090909091
PD_196_2_bbduk_filt	3.17578205632	47.0	144.645830947	4522490.0	9.09090909091
PD_197_1_bbduk_filt	2.76642145494	48.0	145.49145677	3838946.0	9.09090909091
PD_197_2_bbduk_filt	2.95987435796	48.0	144.471874832	3838946.0	9.09090909091
PD_198_1_bbduk_filt	2.96375875589	47.0	145.569217458	3058253.0	9.09090909091
PD_198_2_bbduk_filt	3.08209073166	47.0	144.801846675	3058253.0	9.09090909091
PD_199P_1_bbduk_filt	0.0	45.0	151.0	1.0	27.2727272727
PD_199P_2_bbduk_filt	0.0	47.0	151.0	1.0	36.3636363636
PD_1P_1_bbduk_filt	3.19661568989	51.0	144.593361861	2264008.0	9.09090909091
PD_1P_2_bbduk_filt	3.32953580273	52.0	143.930190176	2264008.0	9.09090909091
PD_200S_1_bbduk_filt	2.27790999598	48.0	145.561163355	3540347.0	9.09090909091
PD_200S_2_bbduk_filt	2.39674097382	48.0	144.671773699	3540347.0	9.09090909091
PD_203_1_bbduk_filt	1.76608694383	48.0	145.318689636	2970197.0	9.09090909091
PD_203_2_bbduk_filt	1.86909711258	48.0	144.806520241	2970197.0	9.09090909091
PD_204_1_bbduk_filt	2.39525344302	47.0	144.890503603	2551810.0	9.09090909091
PD_204_2_bbduk_filt	2.50965351529	47.0	144.172994071	2551810.0	9.09090909091
PD_205P_1_bbduk_filt	3.87633780642	45.0	145.933999475	2580131.0	9.09090909091
PD_205P_2_bbduk_filt	4.04325053286	45.0	145.190381419	2580131.0	9.09090909091
PD_206S_1_bbduk_filt	2.66539458663	48.0	145.571490085	4096680.0	9.09090909091
PD_206S_2_bbduk_filt	2.76868007824	48.0	144.63143814	4096680.0	9.09090909091
PD_207P_1_bbduk_filt	3.22722900648	48.0	145.068421777	3445102.0	9.09090909091
PD_207P_2_bbduk_filt	3.40560948401	48.0	144.340957684	3445102.0	18.1818181818
PD_208S_1_bbduk_filt	2.70873205813	47.0	145.656202964	2872788.0	9.09090909091
PD_208S_2_bbduk_filt	2.89488100405	48.0	144.848160741	2872788.0	9.09090909091
PD_209P_1_bbduk_filt	3.36613585189	45.0	145.477354803	3741257.0	9.09090909091
PD_209P_2_bbduk_filt	3.4566031345	46.0	144.780576689	3741257.0	9.09090909091
PD_210S_1_bbduk_filt	2.83102613374	46.0	145.811077203	3290614.0	9.09090909091
PD_210S_2_bbduk_filt	2.94145610869	46.0	144.728170487	3290614.0	9.09090909091
PD_211P_1_bbduk_filt	54.3244268603	66.0	114.257612054	92255.0	54.5454545455
PD_211P_2_bbduk_filt	70.5739526313	80.0	131.689274294	92255.0	54.5454545455
PD_212S_1_bbduk_filt	71.6408083332	75.0	138.2852464	59233.0	54.5454545455
PD_212S_2_bbduk_filt	82.1687235156	88.0	133.798288116	59233.0	54.5454545455
PD_213S_1_bbduk_filt	2.42402066321	46.0	145.342518499	4094065.0	9.09090909091
PD_213S_2_bbduk_filt	2.62197258848	46.0	144.622512833	4094065.0	9.09090909091
PD_214S_1_bbduk_filt	3.8126182327	46.0	145.826911486	3470860.0	9.09090909091
PD_214S_2_bbduk_filt	3.91294200948	46.0	145.0215134	3470860.0	9.09090909091
PD_215S_1_bbduk_filt	3.07707237447	46.0	145.782170773	4806389.0	9.09090909091
PD_215S_2_bbduk_filt	3.15259418306	46.0	144.866024369	4806389.0	9.09090909091
PD_216S_1_bbduk_filt	70.5198948949	76.0	107.057845345	106560.0	54.5454545455
PD_216S_2_bbduk_filt	79.9868618619	87.0	133.498948949	106560.0	54.5454545455
PD_217P_1_bbduk_filt	45.3376143781	62.0	139.708175446	103713.0	45.4545454545
PD_217P_2_bbduk_filt	62.758766982	75.0	132.651046638	103713.0	54.5454545455
PD_218S_1_bbduk_filt	5.13784461153	47.0	144.07518797	798.0	9.09090909091
PD_218S_2_bbduk_filt	5.88972431078	48.0	144.355889724	798.0	18.1818181818
PD_221P_1_bbduk_filt	2.41115495687	48.0	145.622858346	3532259.0	9.09090909091
PD_221P_2_bbduk_filt	2.55729116137	48.0	144.863869835	3532259.0	9.09090909091
PD_222S_1_bbduk_filt	2.44933619842	47.0	145.53377749	3107010.0	9.09090909091
PD_222S_2_bbduk_filt	2.51108980926	47.0	144.537801938	3107010.0	9.09090909091
PD_223P_1_bbduk_filt	3.1637353817	49.0	145.543127452	4733412.0	9.09090909091
PD_223P_2_bbduk_filt	3.12686310448	49.0	144.701050321	4733412.0	9.09090909091
PD_224S_1_bbduk_filt	6.18209835908	44.0	145.774321003	5255509.0	9.09090909091
PD_224S_2_bbduk_filt	6.28532757148	45.0	144.925939619	5255509.0	9.09090909091
PD_225P_1_bbduk_filt	3.80854350048	45.0	145.437733224	4247265.0	9.09090909091
PD_225P_2_bbduk_filt	3.9046777886	45.0	144.796970756	4247265.0	9.09090909091
PD_226S_1_bbduk_filt	2.59945500977	47.0	145.575908712	3278596.0	9.09090909091
PD_226S_2_bbduk_filt	2.70462177925	47.0	144.483450843	3278596.0	9.09090909091
PD_227P_1_bbduk_filt	2.17200754575	47.0	144.640094295	2365339.0	9.09090909091
PD_227P_2_bbduk_filt	2.34074456174	47.0	144.017108753	2365339.0	9.09090909091
PD_228S_1_bbduk_filt	2.09849065256	47.0	145.778278966	3771478.0	9.09090909091
PD_228S_2_bbduk_filt	2.19204229328	47.0	144.902490748	3771478.0	9.09090909091
PD_229P_1_bbduk_filt	3.08881333462	47.0	145.511005333	3508799.0	9.09090909091
PD_229P_2_bbduk_filt	3.1686852006	48.0	144.844750013	3508799.0	9.09090909091
PD_230S_1_bbduk_filt	3.88217691314	45.0	145.731904414	3710684.0	9.09090909091
PD_230S_2_bbduk_filt	4.03353296363	46.0	144.971631106	3710684.0	9.09090909091
PD_231P_1_bbduk_filt	3.29227588479	47.0	145.362904086	3945227.0	9.09090909091
PD_231P_2_bbduk_filt	3.42247801863	47.0	144.63898782	3945227.0	9.09090909091
PD_232S_1_bbduk_filt	2.92863775107	47.0	145.47912734	3293423.0	9.09090909091
PD_232S_2_bbduk_filt	3.02470592334	48.0	144.492400156	3293423.0	9.09090909091
PD_25P_1_bbduk_filt	2.67314126782	47.0	144.354688568	1979421.0	9.09090909091
PD_25P_2_bbduk_filt	2.80557806265	47.0	143.748265781	1979421.0	9.09090909091
PD_26P_1_bbduk_filt	4.45049954587	49.0	144.478655767	2202.0	9.09090909091
PD_26P_2_bbduk_filt	5.22252497729	49.0	143.575840145	2202.0	9.09090909091
PD_27P_1_bbduk_filt	2.73064815519	47.0	144.946688865	2804461.0	9.09090909091
PD_27P_2_bbduk_filt	2.97592467985	47.0	144.161842864	2804461.0	9.09090909091
PD_28P_1_bbduk_filt	24.4471775061	56.0	140.874207784	241096.0	45.4545454545
PD_28P_2_bbduk_filt	25.6497076781	59.0	141.379201646	241096.0	45.4545454545
PD_29P_1_bbduk_filt	3.44259486983	48.0	144.966290791	2006781.0	9.09090909091
PD_29P_2_bbduk_filt	3.61494409488	48.0	144.215728572	2006781.0	9.09090909091
PD_2P_1_bbduk_filt	3.56981621426	48.0	144.9084209	1685188.0	9.09090909091
PD_2P_2_bbduk_filt	3.7535134683	48.0	143.934442923	1685188.0	18.1818181818
PD_30P_1_bbduk_filt	3.54780573018	47.0	144.812836763	1706505.0	9.09090909091
PD_30P_2_bbduk_filt	3.68549205605	48.0	144.294395856	1706505.0	18.1818181818
PD_31P_1_bbduk_filt	2.93958434826	49.0	144.820134831	2153363.0	18.1818181818
PD_31P_2_bbduk_filt	3.10136925461	50.0	144.147610041	2153363.0	18.1818181818
PD_32P_1_bbduk_filt	2.78626765927	48.0	144.205165894	2160749.0	9.09090909091
PD_32P_2_bbduk_filt	3.04042273987	48.0	143.591226005	2160749.0	9.09090909091
PD_33P_1_bbduk_filt	2.48060426182	49.0	144.665577323	2572804.0	9.09090909091
PD_33P_2_bbduk_filt	2.68112017854	49.0	144.028649676	2572804.0	9.09090909091
PD_34P_1_bbduk_filt	2.90818293081	48.0	144.508173096	2527867.0	9.09090909091
PD_34P_2_bbduk_filt	3.11982470334	48.0	143.834912201	2527867.0	9.09090909091
PD_35P_1_bbduk_filt	3.13081284962	45.0	144.817506397	2550999.0	9.09090909091
PD_35P_2_bbduk_filt	3.26580051258	46.0	144.024604478	2550999.0	9.09090909091
PD_36P_1_bbduk_filt	96.9057063384	95.0	85.3897987063	60757.0	54.5454545455
PD_36P_2_bbduk_filt	98.1253188933	98.0	136.21321	60757.0	54.5454545455
PD_38P_1_bbduk_filt	3.6214666213	44.0	144.773192521	2092237.0	9.09090909091
PD_38P_2_bbduk_filt	3.81779454068	44.0	144.160583146	2092237.0	9.09090909091
PD_39P_1_bbduk_filt	3.51965815734	48.0	144.540626229	1360685.0	9.09090909091
PD_39P_2_bbduk_filt	3.85041090518	49.0	143.91437695	1360685.0	18.1818181818
PD_3P_1_bbduk_filt	2.50248574679	47.0	144.707280397	2091493.0	9.09090909091
PD_3P_2_bbduk_filt	2.68512195077	47.0	144.03160613	2091493.0	9.09090909091
PD_40P_1_bbduk_filt	5.84512211483	45.0	145.166150332	1999027.0	9.09090909091
PD_40P_2_bbduk_filt	6.03620950047	45.0	144.140110164	1999027.0	18.1818181818
PD_41P_1_bbduk_filt	3.20521913972	47.0	145.329026663	2241794.0	9.09090909091
PD_41P_2_bbduk_filt	3.44839559402	47.0	144.475466524	2241794.0	9.09090909091
PD_42P_1_bbduk_filt	3.09384861457	48.0	144.743414725	2631363.0	18.1818181818
PD_42P_2_bbduk_filt	3.30689067593	48.0	144.116444595	2631363.0	18.1818181818
PD_43P_1_bbduk_filt	4.38467046023	49.0	144.215784123	1447011.0	9.09090909091
PD_43P_2_bbduk_filt	4.65279420385	50.0	143.788609762	1447011.0	18.1818181818
PD_44P_1_bbduk_filt	3.08963967556	47.0	144.807083709	2159942.0	9.09090909091
PD_44P_2_bbduk_filt	3.3011915123	47.0	143.927552684	2159942.0	9.09090909091
PD_45P_1_bbduk_filt	2.43739430951	47.0	144.845386801	2785215.0	9.09090909091
PD_45P_2_bbduk_filt	2.64403951022	47.0	144.185521764	2785215.0	9.09090909091
PD_46P_1_bbduk_filt	3.39732228594	50.0	144.400403068	2321196.0	9.09090909091
PD_46P_2_bbduk_filt	3.56405391892	50.0	144.106184053	2321196.0	9.09090909091
PD_47P_1_bbduk_filt	2.90317877094	48.0	145.026867754	2152692.0	9.09090909091
PD_47P_2_bbduk_filt	3.03150306679	48.0	144.002114562	2152692.0	9.09090909091
PD_48P_1_bbduk_filt	3.54208295939	47.0	145.012373477	2063365.0	9.09090909091
PD_48P_2_bbduk_filt	3.67922098372	47.0	144.222588829	2063365.0	9.09090909091
PD_4P_1_bbduk_filt	2.61347371859	48.0	144.424636251	1865917.0	9.09090909091
PD_4P_2_bbduk_filt	2.81976706757	48.0	143.703844276	1865917.0	9.09090909091
PD_50P_1_bbduk_filt	34.5179047475	56.0	140.469253947	188512.0	45.4545454545
PD_50P_2_bbduk_filt	35.5595857893	60.0	141.709153794	188512.0	45.4545454545
PD_51P_1_bbduk_filt	2.84780653818	45.0	145.259139264	2315531.0	9.09090909091
PD_51P_2_bbduk_filt	2.98831150113	46.0	144.326667188	2315531.0	9.09090909091
PD_52P_1_bbduk_filt	4.13965730802	50.0	143.983423249	1604657.0	18.1818181818
PD_52P_2_bbduk_filt	4.28797922299	50.0	143.954224485	1604657.0	18.1818181818
PD_53P_1_bbduk_filt	2.76274653415	47.0	145.48949712	2226056.0	9.09090909091
PD_53P_2_bbduk_filt	2.92473408427	48.0	144.370069756	2226056.0	9.09090909091
PD_54P_1_bbduk_filt	3.19504714094	48.0	145.126944734	2435745.0	9.09090909091
PD_54P_2_bbduk_filt	3.39866322489	48.0	144.204858883	2435745.0	9.09090909091
PD_55P_1_bbduk_filt	3.72771757323	47.0	145.047512174	2558439.0	9.09090909091
PD_55P_2_bbduk_filt	3.81169554898	47.0	144.32044227	2558439.0	9.09090909091
PD_56P_1_bbduk_filt	2.72397891226	47.0	144.817282665	3993759.0	9.09090909091
PD_56P_2_bbduk_filt	2.79353536641	47.0	143.967009026	3993759.0	9.09090909091
PD_57P_1_bbduk_filt	4.31600400431	45.0	144.375774927	2433132.0	9.09090909091
