Module	Section	Sample Name	Source
FastQC	all_sections	PD_34P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_34P_filtered_2_fastqc.zip
FastQC	all_sections	PD_57P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_57P_filtered_1_fastqc.zip
FastQC	all_sections	PD_57P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_57P_filtered_2_fastqc.zip
FastQC	all_sections	PD_123P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_123P_filtered_1_fastqc.zip
FastQC	all_sections	PD_123P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_123P_filtered_2_fastqc.zip
FastQC	all_sections	PD_83P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_83P_filtered_2_fastqc.zip
FastQC	all_sections	PD_83P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_83P_filtered_1_fastqc.zip
FastQC	all_sections	PD_232S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_232S_filtered_1_fastqc.zip
FastQC	all_sections	PD_232S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_232S_filtered_2_fastqc.zip
FastQC	all_sections	PD_38P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_38P_filtered_1_fastqc.zip
FastQC	all_sections	PD_38P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_38P_filtered_2_fastqc.zip
FastQC	all_sections	PD_165S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_165S_filtered_2_fastqc.zip
FastQC	all_sections	PD_165S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_165S_filtered_1_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate1_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_Extr_neg_plate1_filtered_1_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate1_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_Extr_neg_plate1_filtered_2_fastqc.zip
FastQC	all_sections	PD_43P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_43P_filtered_2_fastqc.zip
FastQC	all_sections	PD_43P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_43P_filtered_1_fastqc.zip
FastQC	all_sections	PD_33P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_33P_filtered_2_fastqc.zip
FastQC	all_sections	PD_33P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_33P_filtered_1_fastqc.zip
FastQC	all_sections	PD_145P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_145P_filtered_2_fastqc.zip
FastQC	all_sections	PD_29P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_29P_filtered_2_fastqc.zip
FastQC	all_sections	PD_29P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_29P_filtered_1_fastqc.zip
FastQC	all_sections	PD_149S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_149S_filtered_1_fastqc.zip
FastQC	all_sections	PD_149S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_149S_filtered_2_fastqc.zip
FastQC	all_sections	PD_13P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_13P_filtered_1_fastqc.zip
FastQC	all_sections	PD_13P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_13P_filtered_2_fastqc.zip
FastQC	all_sections	PD_53P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_53P_filtered_1_fastqc.zip
FastQC	all_sections	PD_160P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_160P_filtered_2_fastqc.zip
FastQC	all_sections	PD_160P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_160P_filtered_1_fastqc.zip
FastQC	all_sections	PD_206S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_206S_filtered_1_fastqc.zip
FastQC	all_sections	PD_206S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_206S_filtered_2_fastqc.zip
FastQC	all_sections	PD_53P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_53P_filtered_2_fastqc.zip
FastQC	all_sections	PD_197_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_197_filtered_2_fastqc.zip
FastQC	all_sections	PD_197_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_197_filtered_1_fastqc.zip
FastQC	all_sections	PD_75P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_75P_filtered_1_fastqc.zip
FastQC	all_sections	PD_199P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_199P_filtered_2_fastqc.zip
FastQC	all_sections	PD_199P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_199P_filtered_1_fastqc.zip
FastQC	all_sections	PD_75P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_75P_filtered_2_fastqc.zip
FastQC	all_sections	PD_225P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_225P_filtered_1_fastqc.zip
FastQC	all_sections	PD_225P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_225P_filtered_2_fastqc.zip
FastQC	all_sections	PD_226S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_226S_filtered_2_fastqc.zip
FastQC	all_sections	PD_226S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_226S_filtered_1_fastqc.zip
FastQC	all_sections	PD_108S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_108S_filtered_1_fastqc.zip
FastQC	all_sections	PD_108S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_108S_filtered_2_fastqc.zip
FastQC	all_sections	PD_175P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_175P_filtered_1_fastqc.zip
FastQC	all_sections	PD_175P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_175P_filtered_2_fastqc.zip
FastQC	all_sections	PD_76P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_76P_filtered_2_fastqc.zip
FastQC	all_sections	PD_76P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_76P_filtered_1_fastqc.zip
FastQC	all_sections	PD_129P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_129P_filtered_2_fastqc.zip
FastQC	all_sections	PD_129P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_129P_filtered_1_fastqc.zip
FastQC	all_sections	PD_162P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_162P_filtered_1_fastqc.zip
FastQC	all_sections	PD_162P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_162P_filtered_2_fastqc.zip
FastQC	all_sections	PD_147_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_147_filtered_2_fastqc.zip
FastQC	all_sections	PD_147_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_147_filtered_1_fastqc.zip
FastQC	all_sections	PD_50P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_50P_filtered_2_fastqc.zip
FastQC	all_sections	PD_56P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_56P_filtered_1_fastqc.zip
FastQC	all_sections	PD_56P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_56P_filtered_2_fastqc.zip
FastQC	all_sections	PD_50P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_50P_filtered_1_fastqc.zip
FastQC	all_sections	PD_65P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_65P_filtered_2_fastqc.zip
FastQC	all_sections	PD_65P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_65P_filtered_1_fastqc.zip
FastQC	all_sections	PD_177P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_177P_filtered_2_fastqc.zip
FastQC	all_sections	PD_177P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_177P_filtered_1_fastqc.zip
FastQC	all_sections	PD_164P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_164P_filtered_2_fastqc.zip
FastQC	all_sections	PD_164P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_164P_filtered_1_fastqc.zip
FastQC	all_sections	PD_182S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_182S_filtered_2_fastqc.zip
FastQC	all_sections	PD_182S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_182S_filtered_1_fastqc.zip
FastQC	all_sections	PD_114P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_114P_filtered_2_fastqc.zip
FastQC	all_sections	PD_6P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_6P_filtered_1_fastqc.zip
FastQC	all_sections	PD_6P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_6P_filtered_2_fastqc.zip
FastQC	all_sections	PD_114P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_114P_filtered_1_fastqc.zip
FastQC	all_sections	PD_115S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_115S_filtered_2_fastqc.zip
FastQC	all_sections	PD_115S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_115S_filtered_1_fastqc.zip
FastQC	all_sections	PD_195_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_195_filtered_1_fastqc.zip
FastQC	all_sections	PD_195_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_195_filtered_2_fastqc.zip
FastQC	all_sections	PD_30P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_30P_filtered_1_fastqc.zip
FastQC	all_sections	PD_30P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_30P_filtered_2_fastqc.zip
FastQC	all_sections	PD_117_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_117_filtered_2_fastqc.zip
FastQC	all_sections	PD_117_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_117_filtered_1_fastqc.zip
FastQC	all_sections	PD_228S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_228S_filtered_1_fastqc.zip
FastQC	all_sections	PD_228S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_228S_filtered_2_fastqc.zip
FastQC	all_sections	PD_113P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_113P_filtered_1_fastqc.zip
FastQC	all_sections	PD_1P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_1P_filtered_2_fastqc.zip
FastQC	all_sections	PD_1P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_1P_filtered_1_fastqc.zip
FastQC	all_sections	PD_113P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_113P_filtered_2_fastqc.zip
FastQC	all_sections	PD_14P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_14P_filtered_2_fastqc.zip
FastQC	all_sections	PD_14P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_14P_filtered_1_fastqc.zip
FastQC	all_sections	PD_81P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_81P_filtered_1_fastqc.zip
FastQC	all_sections	PD_81P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_81P_filtered_2_fastqc.zip
FastQC	all_sections	PD_36P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_36P_filtered_2_fastqc.zip
FastQC	all_sections	PD_36P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_36P_filtered_1_fastqc.zip
FastQC	all_sections	PD_209P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_209P_filtered_2_fastqc.zip
FastQC	all_sections	PD_209P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_209P_filtered_1_fastqc.zip
FastQC	all_sections	PD_227P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_227P_filtered_2_fastqc.zip
FastQC	all_sections	PD_227P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_227P_filtered_1_fastqc.zip
FastQC	all_sections	PD_158P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_158P_filtered_2_fastqc.zip
FastQC	all_sections	PD_121S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_121S_filtered_2_fastqc.zip
FastQC	all_sections	PD_121S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_121S_filtered_1_fastqc.zip
FastQC	all_sections	PD_158P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_158P_filtered_1_fastqc.zip
FastQC	all_sections	PD_173P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_173P_filtered_2_fastqc.zip
FastQC	all_sections	PD_173P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_173P_filtered_1_fastqc.zip
FastQC	all_sections	PD_112S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_112S_filtered_1_fastqc.zip
FastQC	all_sections	PD_161S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_161S_filtered_2_fastqc.zip
FastQC	all_sections	PD_161S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_161S_filtered_1_fastqc.zip
FastQC	all_sections	PD_112S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_112S_filtered_2_fastqc.zip
FastQC	all_sections	PD_204_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_204_filtered_2_fastqc.zip
FastQC	all_sections	PD_204_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_204_filtered_1_fastqc.zip
FastQC	all_sections	PD_41P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_41P_filtered_1_fastqc.zip
FastQC	all_sections	PD_41P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_41P_filtered_2_fastqc.zip
FastQC	all_sections	PD_169P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_169P_filtered_2_fastqc.zip
FastQC	all_sections	PD_169P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_169P_filtered_1_fastqc.zip
FastQC	all_sections	PD_28P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_28P_filtered_2_fastqc.zip
FastQC	all_sections	PD_28P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_28P_filtered_1_fastqc.zip
FastQC	all_sections	PD_159S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_159S_filtered_2_fastqc.zip
FastQC	all_sections	PD_159S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_159S_filtered_1_fastqc.zip
FastQC	all_sections	PD_134S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_134S_filtered_1_fastqc.zip
FastQC	all_sections	PD_134S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_134S_filtered_2_fastqc.zip
FastQC	all_sections	PD_109S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_109S_filtered_1_fastqc.zip
FastQC	all_sections	PD_109S_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_109S_filtered_2_fastqc.zip
FastQC	all_sections	PD_166_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_166_filtered_2_fastqc.zip
FastQC	all_sections	PD_166_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_166_filtered_1_fastqc.zip
FastQC	all_sections	PD_191P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_191P_filtered_2_fastqc.zip
FastQC	all_sections	PD_217P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_217P_filtered_2_fastqc.zip
FastQC	all_sections	PD_217P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_217P_filtered_1_fastqc.zip
FastQC	all_sections	PD_Lib_pos_plate1_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_Lib_pos_plate1_filtered_2_fastqc.zip
FastQC	all_sections	PD_142S_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_142S_filtered_1_fastqc.zip
FastQC	all_sections	PD_183P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_183P_filtered_2_fastqc.zip
FastQC	all_sections	PD_59P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_59P_filtered_2_fastqc.zip
FastQC	all_sections	PD_59P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_59P_filtered_1_fastqc.zip
FastQC	all_sections	PD_183P_filtered_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_183P_filtered_1_fastqc.zip
FastQC	all_sections	PD_51P_filtered_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/prinseq/fastqc/PD_51P_filtered_2_fastqc.zip
