Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_74P_filtered_2	2.52841116826	48.0	125.160370411	3330683.0	9.09090909091
PD_75P_filtered_1	1.09829688704	47.0	126.86191776	2820102.0	9.09090909091
PD_75P_filtered_2	1.07220227107	47.0	127.127354259	2820102.0	9.09090909091
PD_76P_filtered_1	2.73692967468	49.0	127.589756483	2605277.0	9.09090909091
PD_76P_filtered_2	2.68080993159	49.0	127.686080981	2605277.0	9.09090909091
PD_77P_filtered_1	1.25215046767	50.0	123.597152768	3692288.0	9.09090909091
PD_77P_filtered_2	1.24918679427	50.0	123.859343583	3692288.0	9.09090909091
PD_78P_filtered_1	1.16539709299	49.0	125.335995145	2550894.0	9.09090909091
PD_78P_filtered_2	1.1950631159	49.0	125.602791022	2550894.0	9.09090909091
PD_79S_filtered_1	1.69682497422	47.0	126.145816512	3704313.0	9.09090909091
PD_79S_filtered_2	1.71124477176	47.0	126.241936899	3704313.0	9.09090909091
PD_7P_filtered_1	5.36847774418	43.0	125.251053676	3169143.0	9.09090909091
PD_7P_filtered_2	5.47175572331	43.0	125.467454766	3169143.0	9.09090909091
PD_81P_filtered_1	1.42671854734	48.0	124.319066148	771.0	27.2727272727
PD_81P_filtered_2	1.29701686122	48.0	122.996108949	771.0	18.1818181818
PD_82P_filtered_1	1.25292615594	47.0	128.411882854	3246661.0	9.09090909091
PD_82P_filtered_2	1.23160759997	47.0	128.544242839	3246661.0	9.09090909091
PD_83P_filtered_1	1.59258664955	45.0	128.112684531	49856.0	9.09090909091
PD_83P_filtered_2	1.51837291399	46.0	128.285662709	49856.0	9.09090909091
PD_84P_filtered_1	1.29561808193	49.0	119.023967105	3072044.0	18.1818181818
PD_84P_filtered_2	1.34751066929	50.0	119.359474669	3072044.0	18.1818181818
PD_8P_filtered_1	6.0690941305	47.0	124.585562546	4013450.0	9.09090909091
PD_8P_filtered_2	6.12045315956	47.0	124.898928852	4013450.0	9.09090909091
PD_9P_filtered_1	6.11084425451	46.0	125.61480762	3763792.0	9.09090909091
PD_9P_filtered_2	6.06581049107	46.0	125.825430842	3763792.0	9.09090909091
PD_Extr_neg_plate1_filtered_1	1.21689334288	52.0	128.4452398	1397.0	18.1818181818
PD_Extr_neg_plate1_filtered_2	1.07372942019	51.0	128.329277022	1397.0	9.09090909091
PD_Extr_neg_plate2_filtered_1	0.0	48.0	120.324324324	37.0	36.3636363636
PD_Extr_neg_plate2_filtered_2	0.0	49.0	120.0	37.0	36.3636363636
PD_Extr_neg_plate3_filtered_1	1.50214592275	55.0	114.227467811	466.0	27.2727272727
PD_Extr_neg_plate3_filtered_2	1.07296137339	55.0	114.690987124	466.0	27.2727272727
PD_Extr_pos_plate1_filtered_1	2.22534150433	45.0	139.911602588	29209.0	9.09090909091
PD_Extr_pos_plate1_filtered_2	1.91037009141	45.0	139.531582731	29209.0	9.09090909091
PD_Extr_pos_plate2_filtered_1	1.24826629681	45.0	130.227461859	721.0	18.1818181818
PD_Extr_pos_plate2_filtered_2	0.970873786408	45.0	129.486823856	721.0	9.09090909091
PD_Extr_pos_plate3_filtered_1	6.00594748915	51.0	133.140566846	5220534.0	9.09090909091
PD_Extr_pos_plate3_filtered_2	5.88112315046	51.0	133.357970277	5220534.0	9.09090909091
PD_Lib_neg_plate1_filtered_1	1.45631067961	52.0	127.723300971	2060.0	27.2727272727
PD_Lib_neg_plate1_filtered_2	1.16504854369	52.0	127.848543689	2060.0	27.2727272727
PD_Lib_neg_plate2_filtered_1	1.29032258065	51.0	132.55483871	310.0	18.1818181818
PD_Lib_neg_plate2_filtered_2	0.967741935484	51.0	132.735483871	310.0	18.1818181818
PD_Lib_pos_plate1_filtered_1	4.79693866251	47.0	138.162175546	4030694.0	9.09090909091
PD_Lib_pos_plate1_filtered_2	4.85764774162	47.0	138.177911298	4030694.0	9.09090909091
PD_Lib_pos_plate2_filtered_1	4.76094747423	47.0	140.457308749	3812116.0	9.09090909091
PD_Lib_pos_plate2_filtered_2	4.62367628744	47.0	140.47437014	3812116.0	9.09090909091
