#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_30P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_30P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_30P_bmtagged__merged.fastq
#4888764 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 4775807
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	2.310543	-	112957
k__Bacteria	2	97.689457	1.2468814805055128	4775807
k__Bacteria|p__Firmicutes	2|1239	85.334735	1.0891891870613561	3868077
k__Bacteria|p__Bacteroidota	2|976	9.657588	0.12326681120608375	756321
k__Bacteria|p__Verrucomicrobiota	2|74201	1.809791	0.02309967142271003	70043
k__Bacteria|p__Actinomycetota	2|201174	0.819717	0.010462644438991893	49736
k__Bacteria|p__Pseudomonadota	2|1224	0.040606	0.0005182845095762718	10649
k__Bacteria|p__Chloroflexota	2|200795	0.016398	0.0002093057206502783	8564
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.010622	0.00013557614614453182	12417
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	62.630884	0.7994034583734673	2968866
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	9.657588	0.12326681120608375	756321
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	6.255013	0.0798372670202645	188971
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	6.181336	0.07889687973649914	256262
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.311366	0.029501638331578893	66520
