#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_153S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_153S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_153S_bmtagged__merged.fastq
#10474485 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 9780527
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	6.625223	-	693958
k__Bacteria	2	92.567393	2.4682639955849024	9740953
k__Archaea	2157	0.807384	0.02152850237767188	39574
k__Bacteria|p__Firmicutes	2|1239	68.191295	1.8182873419602539	6217789
k__Bacteria|p__Pseudomonadota	2|1224	14.057844	0.37484549025429614	2180622
k__Bacteria|p__Bacteroidota	2|976	9.509946	0.2535780215077661	1243402
k__Archaea|p__Methanobacteriota	2157|28890	0.807384	0.02152850237767188	39574
k__Bacteria|p__Actinomycetota	2|201174	0.449704	0.011991139545260958	60174
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.347181	0.009257422390419564	26493
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.011423	0.0003045799269055857	12473
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	52.422226	1.3978128846311975	4780497
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	13.736654	0.3662811211602534	2154079
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	9.509946	0.2535780215077661	1243402
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	7.619837	0.20317921161557684	662818
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.813755	0.07502738245532506	172549
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	2.454857	0.06545755582480914	144169
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.807384	0.02152850237767188	39574
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.514379	0.013715665859513617	37737
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.434411	0.011583366468445313	53884
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.347181	0.009257422390419564	26493
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.283736	0.007565675360203689	26868
k__Bacteria|p__Pseudomonadota|c__CFGB2403	2|1224|	0.263303	0.007020853646899187	17198
k__Bacteria|p__Firmicutes|c__CFGB1474	2|1239|	0.242053	0.0064542231551373746	25878
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.213162	0.005683860640095813	20720
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.155623	0.0041495996751673425	34421
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.14984	0.0039954070974312335	21370
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.144514	0.0038533985754906058	25452
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.141338	0.0037687025967589995	13326
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.134145	0.0035769096550489887	39534
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.127145	0.003390265369341792	17196
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.126608	0.003375951464295546	21801
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.125651	0.00335042197065868	16461
k__Bacteria|p__Firmicutes|c__CFGB94658	2|1239|	0.099052	0.002641164578911428	10757
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.086996	0.0023197074203964475	31682
