#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_159S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_159S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_159S_bmtagged__merged.fastq
#10456161 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 9589147
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	8.291896	-	867014
k__Bacteria	2	91.708104	2.7189872252949416	9589147
k__Bacteria|p__Firmicutes	2|1239	80.916552	2.399036321462503	8109919
k__Bacteria|p__Actinomycetota	2|201174	4.351227	0.12900638520623822	359788
k__Bacteria|p__Bacteroidota	2|976	4.150962	0.12306886975062835	758718
k__Bacteria|p__Pseudomonadota	2|1224	2.289362	0.06787564887557197	360722
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	79.058397	2.343945215935894	7890316
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	4.150962	0.12306886975062835	758718
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.37774	0.0704959018164039	193381
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	2.283946	0.06771505160995354	350403
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.885046	0.05588836145339915	157511
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.599863	0.0177848993583289	79678
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.511572	0.015167225000147565	69605
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.307318	0.009111434268837598	16157
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	0.289571	0.008585287044125475	20482
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.088441	0.002622121936435165	8896
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.074379	0.0022052085995591213	13461
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.046797	0.0013874562481391956	6887
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.028656	0.0008495950074709675	13333
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.005417	0.00016059726561843445	10319
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	58.654957	1.7390183915330977	6010483
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	20.40344	0.6049268244027965	1879833
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	4.150962	0.12306886975062835	758718
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.283946	0.06771505160995354	350403
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.017728	0.05982215071450735	138252
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	1.811996	0.05372256238815346	126706
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.599863	0.0177848993583289	79678
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.511572	0.015167225000147565	69605
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.360013	0.010673751101896556	55129
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.307318	0.009111434268837598	16157
k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880	2|1239||	0.289571	0.008585287044125475	20482
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107	2|201174||	0.088441	0.002622121936435165	8896
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330	2|1239||	0.074379	0.0022052085995591213	13461
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales	2|201174|1760|2037	0.07305	0.002165799065245685	30805
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.046797	0.0013874562481391956	6887
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315	2|1239||	0.028656	0.0008495950074709675	13333
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.005417	0.00016059726561843445	10319
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	58.536127	1.7354952825869536	5996668
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	12.282326	0.36414980189798485	1054687
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	5.429913	0.1609875626840649	548556
