#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_111P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_111P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_111P_bmtagged__merged.fastq
#7798609 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7208303
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	7.569376	-	590306
k__Bacteria	2	90.293982	1.8116513168241815	7129752
k__Archaea	2157	2.136643	0.04286943440677242	78551
k__Bacteria|p__Firmicutes	2|1239	57.326226	1.1501888768494768	3862337
k__Bacteria|p__Bacteroidota	2|976	25.357428	0.5087694307811946	2451179
k__Bacteria|p__Pseudomonadota	2|1224	5.993035	0.1202437831145468	633886
k__Archaea|p__Methanobacteriota	2157|28890	2.136643	0.04286943440677242	78551
k__Bacteria|p__Actinomycetota	2|201174	1.064166	0.021351333268170354	98836
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.524104	0.010515583783358375	64047
k__Bacteria|p__Fusobacteriota	2|32066	0.023798	0.00047747722387794886	10704
k__Bacteria|p__Bacteria_unclassified	2|	0.005225	0.00010483180355657353	8763
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	38.026539	0.7629614791336563	2755826
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	25.357428	0.5087694307811946	2451179
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	7.805644	0.15661183473898307	366146
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	6.125868	0.12290893587476	293169
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	5.406721	0.10848002268779429	593687
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	2.136643	0.04286943440677242	78551
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.316828	0.02642073587433132	50044
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.165571	0.023385919905069236	109044
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	1.131914	0.022710623317508675	74653
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.832912	0.016711471127215164	70029
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.524104	0.010515583783358375	64047
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.37004	0.0074244504553209615	31818
k__Bacteria|p__Pseudomonadota|c__CFGB10055	2|1224|	0.362766	0.007278512983837415	18922
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.355125	0.0071252001245372554	21529
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.281119	0.005640343542952533	29952
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.231254	0.00463986214095519	28807
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.223548	0.004485247442915086	21277
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.202195	0.004056831590133265	9499
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.134698	0.0027025749496811524	8524
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.093775	0.0018815011813857968	24512
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.08953	0.001796330637524137	14985
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.076795	0.0015408018275447739	10067
k__Bacteria|p__Firmicutes|c__CFGB11739	2|1239|	0.049008	0.0009833018382653454	10480
k__Bacteria|p__Firmicutes|c__CFGB2919	2|1239|	0.045678	0.0009164861998430515	10479
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia	2|32066|203490	0.023798	0.00047747722387794886	10704
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.020139	0.00040407048265840497	10875
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.02011	0.0004034859550320399	9730
k__Bacteria|p__Firmicutes|c__CFGB3034	2|1239|	0.010836	0.00021742246500487848	3840
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.005225	0.00010483180355657353	8763
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.003389	6.800534795162232e-05	8440
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.001423	2.854140733297754e-05	8725
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	26.943618	0.5405946152695074	1750553
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	25.357428	0.5087694307811946	2451179
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	10.658944	0.21386020399707575	970602
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	7.805644	0.15661183473898307	366146
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	6.125868	0.12290893587476	293169
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	5.406721	0.10848002268779429	593687
