#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_194S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_194S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_194S_bmtagged__merged.fastq
#6800368 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6678699
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	1.789153	-	121669
k__Bacteria	2	98.210847	1.8953181682564622	6678699
k__Bacteria|p__Firmicutes	2|1239	72.380412	1.3968305277606385	4886028
k__Bacteria|p__Actinomycetota	2|201174	15.827038	0.305437471265849	775079
k__Bacteria|p__Bacteroidota	2|976	9.225209	0.17803232722482573	964995
k__Bacteria|p__Verrucomicrobiota	2|74201	0.742931	0.014337429033791151	43127
k__Bacteria|p__Bacteria_unclassified	2|	0.035257	0.0006804129713576121	9470
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	61.273377	1.182481850111027	4214131
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	11.944917	0.23051851830745052	547437
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	9.225209	0.17803232722482573	964995
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	5.099373	0.09841005864917345	222477
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	3.882121	0.0749189529583985	227642
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	3.850406	0.07430691062725456	154552
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.742931	0.014337429033791151	43127
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.396111	0.007644337907393099	40928
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.380499	0.007343051683869213	26725
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.297486	0.005741012490113702	15969
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.285794	0.005515384726007293	37431
k__Bacteria|p__Firmicutes|c__CFGB48199	2|1239|	0.147077	0.0028383690612002964	16780
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.110271	0.0021280532666385047	12880
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.107142	0.002067670946634642	15965
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.097929	0.0018898780572775213	11793
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.094892	0.0018312784150103846	13015
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.07984	0.0015407922141896346	15451
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.041091	0.0007929975315742524	10246
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.035257	0.0006804129713576121	9470
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.023189	0.0004475085392020236	8185
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.018125	0.00034977860805483204	10700
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.017187	0.00033167365073383075	6188
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.016659	0.0003214951909290799	7361
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.01412	0.00027249667001463666	6266
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.012779	0.00024662313639898083	11516
k__Bacteria|p__Firmicutes|c__CFGB36777	2|1239|	0.010047	0.0001939010512374886	4180
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.003728	7.19464209413908e-05	8999
k__Bacteria|p__Firmicutes|c__CFGB3004	2|1239|	0.002517	4.85768329732399e-05	3760
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.000771	1.4881972789534813e-05	10530
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	35.252266	0.6803144658365421	2557763
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	25.416619	0.4905016146923668	1601008
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	11.857164	0.2288250174428117	536609
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	9.225209	0.17803232722482573	964995
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	5.099373	0.09841005864917345	222477
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	3.850406	0.07430691062725456	154552
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.165923	0.041798973862160936	141087
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.716198	0.03311997909623756	86555
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	0.742931	0.014337429033791151	43127
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.604492	0.011665769582118216	55360
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.396111	0.007644337907393099	40928
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	2|1239||	0.380499	0.007343051683869213	26725
