#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_46P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_46P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_46P_bmtagged__merged.fastq
#6978615 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6277719
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	10.043483	-	700896
k__Bacteria	2	85.056296	1.8391163406199489	6082799
k__Archaea	2157	4.900221	0.10595425832530803	194920
k__Bacteria|p__Firmicutes	2|1239	50.758151	1.0975101019714109	3337790
k__Bacteria|p__Actinomycetota	2|201174	14.770994	0.3193834836846642	793187
k__Bacteria|p__Bacteroidota	2|976	6.487415	0.1402731178420432	832588
k__Bacteria|p__Pseudomonadota	2|1224	5.829332	0.1260438210020528	589317
k__Bacteria|p__Verrucomicrobiota	2|74201	5.532108	0.11961713894811027	375812
k__Archaea|p__Methanobacteriota	2157|28890	4.900221	0.10595425832530803	194920
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.982063	0.021234504856130834	89327
k__Bacteria|p__Synergistota	2|508458	0.600258	0.012978981513400996	53551
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.095974	0.002075190802135727	11227
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	19.82747	0.4287163349116906	1652210
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	14.112347	0.30514200105059897	534969
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	12.051855	0.260589327365229	616842
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	6.487415	0.1402731178420432	832588
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	5.748675	0.12429982629248668	283650
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	5.532108	0.11961713894811027	375812
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	5.446218	0.11775998533769419	568170
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	4.900221	0.10595425832530803	194920
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.624301	0.05674354259597049	166846
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.978007	0.04276913759517585	108483
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.769347	0.03825742963777289	121859
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.691473	0.03657360444970525	118697
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.60985	0.03480872475574051	83010
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.982063	0.021234504856130834	89327
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.728962	0.01576186649590046	61307
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.641243	0.013865178984320535	35143
k__Bacteria|p__Synergistota|c__Synergistia	2|508458|649775	0.600258	0.012978981513400996	53551
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.383115	0.008283835664358622	21147
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.360429	0.007793319060522438	41919
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.348076	0.007526223277558169	22838
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.278555	0.006023018021276004	22190
