#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_226S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_226S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_226S_bmtagged__merged.fastq
#8538765 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7831221
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	8.286257	-	707544
k__Bacteria	2	91.713743	2.105421791752404	7831221
k__Bacteria|p__Firmicutes	2|1239	66.299057	1.5219908609244328	5181881
k__Bacteria|p__Bacteroidota	2|976	20.047744	0.46022500169825764	2282653
k__Bacteria|p__Verrucomicrobiota	2|74201	2.447888	0.056194824334194766	158050
k__Bacteria|p__Actinomycetota	2|201174	1.651361	0.0379093882886266	134463
k__Bacteria|p__Pseudomonadota	2|1224	1.234593	0.02834186250072063	57732
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.0331	0.0007598540061712654	16442
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	53.909969	1.237581402759446	4344034
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	20.047744	0.46022500169825764	2282653
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	6.010722	0.1379848379454102	349326
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	2.916651	0.06695595754872381	217908
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	2.447888	0.056194824334194766	158050
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.488917	0.034180253907593945	86135
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	1.234593	0.02834186250072063	57732
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.218324	0.02796839995990576	59469
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.040747	0.02389186467385341	60101
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.610614	0.014017523614773184	74362
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.290177	0.006661431369561417	33673
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.182682	0.004193723141294368	26316
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.119362	0.0027401286101002486	15757
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.055585	0.0012760376925522318	8436
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.039205	0.0009000150851621806	9637
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.0331	0.0007598540061712654	16442
k__Bacteria|p__Firmicutes|c__CFGB2915	2|1239|	0.029529	0.0006778914064345652	11303
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.025968	0.0005961271924381491	8652
k__Bacteria|p__Firmicutes|c__CFGB1474	2|1239|	0.011964	0.0002746543058098943	11235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	28.157526	0.6463967781794325	2416375
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	25.420447	0.5835631677889347	1883394
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	20.047744	0.46022500169825764	2282653
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	6.010722	0.1379848379454102	349326
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315	2|1239||	2.916651	0.06695595754872381	217908
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	2.447888	0.056194824334194766	158050
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	1.488917	0.034180253907593945	86135
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404	2|1224||	1.234593	0.02834186250072063	57732
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.218324	0.02796839995990576	59469
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	1.040747	0.02389186467385341	60101
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.37107	0.008518448876513459	57230
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.323573	0.007428094753860191	35617
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.290177	0.006661431369561417	33673
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.239544	0.005499074738259725	17132
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.182682	0.004193723141294368	26316
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.119362	0.0027401286101002486	15757
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.055585	0.0012760376925522318	8436
