#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_122S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_122S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_122S_bmtagged__merged.fastq
#8557517 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7890568
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	7.793721	-	666949
k__Bacteria	2	90.402496	2.314177525571107	7799294
k__Archaea	2157	1.803783	0.046174316830164944	91274
k__Bacteria|p__Firmicutes	2|1239	80.860086	2.069905150787951	6718818
k__Bacteria|p__Bacteroidota	2|976	6.525552	0.1670450133867081	803917
k__Bacteria|p__Actinomycetota	2|201174	2.980215	0.07628932836818669	259928
k__Archaea|p__Methanobacteriota	2157|28890	1.803783	0.046174316830164944	91274
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.036644	0.0009380330282615116	16631
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.512425	1.4210404844336957	4789546
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	13.253043	0.33925936517294863	802078
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	6.525552	0.1670450133867081	803917
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	2.588673	0.06626642273665356	222768
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	2.388456	0.06114114589620291	153169
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	1.803783	0.046174316830164944	91274
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.594305	0.04081197879858411	130365
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.197709	0.03065967125162743	114566
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.965059	0.02470416443845594	52308
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.84023	0.021508704200309977	63977
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.780652	0.019983607795810793	54032
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.587522	0.015039751183579312	92068
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.528722	0.013534555738709599	50296
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.370339	0.009480171828628918	47966
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.334574	0.008564634740202146	18609
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.333651	0.008540989150857926	25558
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.314258	0.0080445598807129	27339
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.23552	0.006028982959800542	16478
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.224925	0.0057577665094869345	16566
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.212982	0.005452032007480917	13829
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.212446	0.005438314696371538	15555
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.199923	0.005117741848646752	18027
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.188201	0.004817678317975157	14997
k__Bacteria|p__Firmicutes|c__CFGB2890	2|1239|	0.151897	0.0038883385086356695	14556
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.129907	0.0033254428623211672	16300
