#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_149S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_149S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_149S_bmtagged__merged.fastq
#7557700 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6852309
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	9.333408	-	705391
k__Bacteria	2	85.861998	1.906695797413371	6658890
k__Archaea	2157	4.804594	0.1066932823030769	193419
k__Bacteria|p__Firmicutes	2|1239	68.406167	1.519062622390262	5151540
k__Bacteria|p__Actinomycetota	2|201174	9.209576	0.2045125935334463	505232
k__Bacteria|p__Bacteroidota	2|976	5.151042	0.1143866868039325	685023
k__Archaea|p__Methanobacteriota	2157|28890	4.804594	0.1066932823030769	193419
k__Bacteria|p__Verrucomicrobiota	2|74201	2.575304	0.05718852299614049	178295
k__Bacteria|p__Pseudomonadota	2|1224	0.215589	0.004787478005333945	68850
k__Bacteria|p__Chloroflexota	2|200795	0.127173	0.002824062108218188	8569
k__Bacteria|p__Synergistota	2|508458	0.113712	0.0025251442941879748	26844
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.063436	0.0014086872818496684	34537
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	42.470204	0.9431152549105106	3360887
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	5.114578	0.11357695211133881	674886
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	5.035706	0.11182549302339358	186166
