#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_39P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_39P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_39P_bmtagged__merged.fastq
#4137221 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 4340404
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-203183
k__Bacteria	2	95.61236	1.1822704913171767	4242486
k__Archaea	2157	4.38764	0.054254243534928116	97918
k__Bacteria|p__Firmicutes	2|1239	68.13969	0.8425641296109316	2833367
k__Bacteria|p__Bacteroidota	2|976	10.71893	0.13254221607732597	784683
k__Bacteria|p__Actinomycetota	2|201174	9.45829	0.11695410335903819	330729
k__Bacteria|p__Verrucomicrobiota	2|74201	7.28727	0.09010892760380833	277986
k__Archaea|p__Methanobacteriota	2157|28890	4.38764	0.054254243534928116	97918
k__Bacteria|p__Pseudomonadota	2|1224	0.00523	6.471224586323418e-05	7769
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.00294	3.640242020939795e-05	7952
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	29.10424	0.35988106670781267	1492263
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	19.03318	0.23535001778600748	400914
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	10.64786	0.13166346561970424	777484
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	7.28727	0.09010892760380833	277986
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	7.03676	0.0870112244753023	206106
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	4.38764	0.054254243534928116	97918
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	3.29004	0.040682212417505595	115257
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	3.20286	0.03960413126845367	210505
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	2.78147	0.03439359065441818	55204
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.83234	0.022657288759353363	102283
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.71397	0.02119368171168234	52840
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	1.52456	0.018851516906851655	81073
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	1.02602	0.012686966174670779	27958
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.7452	0.009214576430241532	47522
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	0.74101	0.009162785887929011	23380
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.74047	0.009156106727466957	16402
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.57662	0.007130046842110344	35577
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.56865	0.00703149959365248	16854
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.43695	0.00540304965982344	19629
k__Bacteria|p__Firmicutes|c__CFGB2979	2|1239|	0.36032	0.004455452552620532	14807
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.34489	0.004264616317653288	12889
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.34393	0.004252728243926479	17369
k__Bacteria|p__Firmicutes|c__CFGB82250	2|1239|	0.27736	0.0034296859244135787	16248
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.23814	0.0029446622560469443	19282
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.22707	0.0028077174127157274	14224
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	0.17566	0.0021721158986069316	6274
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.17077	0.0021116104757847743	9995
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.15973	0.001975159391209198	15340
k__Bacteria|p__Firmicutes|c__CFGB10314	2|1239|	0.14513	0.0017945155354631085	6030
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.14253	0.001762434850594489	12097
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.1299	0.001606233622911081	11536
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.08722	0.0010785269198204214	11380
