#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_190S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_190S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_190S_bmtagged__merged.fastq
#8528347 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 8291482
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	2.777385	-	236865
k__Bacteria	2	94.945785	2.301495538336877	8192250
k__Archaea	2157	2.276831	0.05519060998041162	99232
k__Bacteria|p__Firmicutes	2|1239	79.268758	1.9214828082738185	6532549
k__Bacteria|p__Bacteroidota	2|976	10.015069	0.24276630737743105	1249108
k__Bacteria|p__Actinomycetota	2|201174	4.171453	0.10111644891216032	273478
k__Archaea|p__Methanobacteriota	2157|28890	2.276831	0.05519060998041162	99232
k__Bacteria|p__Verrucomicrobiota	2|74201	0.738939	0.017911945099301437	55147
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.480141	0.011638663908068315	48887
k__Bacteria|p__Pseudomonadota	2|1224	0.271425	0.00657936476609743	33081
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.437191	1.731644812014492	5762782
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	9.943668	0.24103553500558467	1236903
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	2.312545	0.056056328595877024	188158
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	2.276831	0.05519060998041162	99232
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.716507	0.04160830409958047	102474
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.444718	0.035020105456772185	120611
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	1.010228	0.02448803935580767	50393
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.931177	0.022571815626915976	56850
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.744456	0.0180456820665203	37773
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.742637	0.018001585556615983	57060
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.738939	0.017911945099301437	55147
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.587131	0.014232107900288556	83822
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.480141	0.011638663908068315	48887
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.394004	0.00955070852497949	31185
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.293147	0.007105902398032137	12985
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.245631	0.005954110699529528	15500
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.240667	0.0058337971974013825	37190
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.219587	0.005322818489620746	23598
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.213879	0.005184438382139862	20286
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.202194	0.004901192593916373	42751
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.160391	0.0038878989579877016	17246
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.152743	0.0037025162222044097	16279
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.142512	0.0034545146740176834	30563
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.105014	0.002545542821809021	12387
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.100797	0.0024433336903778077	12769
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.071401	0.0017307723718463718	12205
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.051837	0.0012565462764766845	9483
k__Bacteria|p__Firmicutes|c__CFGB88649	2|1239|	0.049796	0.0012070629687985779	10778
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.047228	0.0011448099303107018	7767
