#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_225P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_225P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_225P_bmtagged__merged.fastq
#11252600 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 9793176
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	12.96966	-	1459424
k__Bacteria	2	87.03034	2.733585547458374	9793176
k__Bacteria|p__Firmicutes	2|1239	68.913508	2.164543668424355	7151891
k__Bacteria|p__Bacteroidota	2|976	15.158622	0.47612580611020233	2359689
k__Bacteria|p__Actinomycetota	2|201174	2.504913	0.07867824087114297	223507
k__Bacteria|p__Pseudomonadota	2|1224	0.453296	0.014237832052673472	58089
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	59.593282	1.8717993586727095	6417169
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	14.618863	0.45917219652136	2315195
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.80758	0.08818489163344938	201710
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.358969	0.07409421252631018	135603
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.498896	0.04707966962884327	123097
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.137106	0.035716001626849986	96377
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	1.10629	0.034748096398715164	88901
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.006017	0.031598571242299714	100410
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.927651	0.02913711570189206	73320
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.654856	0.020568754050376867	61722
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.539759	0.01695360958884237	44494
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.453296	0.014237832052673472	58089
k__Bacteria|p__Firmicutes|c__CFGB93799	2|1239|	0.105857	0.0033249257172301592	15248
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.06699	0.0021041334934192874	22681
k__Bacteria|p__Firmicutes|c__CFGB1260	2|1239|	0.063111	0.0019822899260118596	17145
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.049185	0.0015448914060484313	11568
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.04263	0.0013389972713423648	10447
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	35.526937	1.1158858125294429	4051691
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	23.90592	0.7508746562512266	2331298
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	14.618863	0.45917219652136	2315195
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	2.80758	0.08818489163344938	201710
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.358969	0.07409421252631018	135603
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	1.498896	0.04707966962884327	123097
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.137106	0.035716001626849986	96377
k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380	2|1239||	1.10629	0.034748096398715164	88901
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	0.927651	0.02913711570189206	73320
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.704089	0.022115135550055426	70582
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.654856	0.020568754050376867	61722
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670	2|976||	0.539759	0.01695360958884237	44494
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.453296	0.014237832052673472	58089
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.301928	0.009483435692244292	29828
k__Bacteria|p__Firmicutes|c__CFGB93799|o__OFGB93799	2|1239||	0.105857	0.0033249257172301592	15248
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales	2|1239|186801|3085656	0.095678	0.0030052036927118433	13506
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.06699	0.0021041334934192874	22681
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260	2|1239||	0.063111	0.0019822899260118596	17145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.062209	0.0019539668893492246	12924
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.049185	0.0015448914060484313	11568
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217	2|1239||	0.04263	0.0013389972713423648	10447
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales	2|1239|186801|3082768	0.002538	7.971930997896098e-05	7750
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	35.286305	1.1083276525054617	4025370
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	15.271199	0.47966177864780557	1425761
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	10.103824	0.3173567634650093	1783229
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	3.465199	0.10884040961395097	363259
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.050448	0.0958132674128403	380595
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054	2|1239|||	2.80758	0.08818489163344938	201710
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	2.587021	0.08125722329486026	208465
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	2.358969	0.07409421252631018	135603
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	1.498896	0.04707966962884327	123097
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.392233	0.04372942973678581	141153
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae	2|1239|186801|186802|3085642	1.134751	0.03564204966146619	92557
k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380|f__FGB1380	2|1239|||	1.10629	0.034748096398715164	88901
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.031814	0.03240883724710098	77354
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486|f__FGB84486	2|1239|||	0.927651	0.02913711570189206	73320
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.704089	0.022115135550055426	70582
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.654856	0.020568754050376867	61722
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.622377	0.019548592968123918	65366
k__Bacteria|p__Bacteroidota|c__CFGB1670|o__OFGB1670|f__FGB1670	2|976|||	0.539759	0.01695360958884237	44494
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.406772	0.012776543439746556	46632
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.37086	0.011648545778597322	84564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_incertae_sedis	2|1239|186801|186802|538999	0.30215	0.009490397783882689	28887
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.301928	0.009483435692244292	29828
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae	2|1239|186801|3085636|3118652	0.240632	0.00755816002398102	26321
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Beduinellaceae	2|1239|186801|186802|3151707	0.124695	0.0039166303267996975	27842
k__Bacteria|p__Firmicutes|c__CFGB93799|o__OFGB93799|f__FGB93799	2|1239|||	0.105857	0.0033249257172301592	15248
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	0.105292	0.0033071643797490057	19023
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae	2|1239|186801|3085656|3085657	0.095678	0.0030052036927118433	13506
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified	2|1239|||	0.06699	0.0021041334934192874	22681
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260|f__FGB1260	2|1239|||	0.063111	0.0019822899260118596	17145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae	2|1239|186801|3082720|186804	0.062209	0.0019539668893492246	12924
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	0.056603	0.0017778846956784825	18777
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	2|1239|||	0.049185	0.0015448914060484313	11568
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	2|1224|28216|80840|75682	0.046524	0.0014612886129269152	11457
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.043422	0.0013638793867861072	26038
