#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_131P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_131P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_131P_bmtagged__merged.fastq
#7493125 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6559282
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	12.462664	-	933843
k__Bacteria	2	87.537336	1.5839087912430188	6559282
k__Bacteria|p__Firmicutes	2|1239	59.771547	1.0815119869596108	4260812
k__Bacteria|p__Bacteroidota	2|976	25.48141	0.46106303130447074	2123411
k__Bacteria|p__Actinomycetota	2|201174	0.985533	0.01783232989110804	42687
k__Bacteria|p__Pseudomonadota	2|1224	0.916352	0.016580561296965578	95148
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.382494	0.006920881790863529	37224
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.109551	0.9971574054549929	3973488
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	25.48141	0.46106303130447074	2123411
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.088605	0.037791420287466855	126021
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.43567	0.02597714961142654	57741
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.985533	0.01783232989110804	42687
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.783995	0.014185679005722922	79907
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.524666	0.009493352668514518	64341
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.382494	0.006920881790863529	37224
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.268321	0.004855030303773644	15214
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.197091	0.003566181123735329	18126
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.194595	0.0035210275047157288	12681
k__Bacteria|p__Firmicutes|c__CFGB9491	2|1239|	0.085404	0.0015453022962280557	8441
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	34.958334	0.6325393821392725	2708149
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	25.48141	0.46106303130447074	2123411
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	19.252243	0.34835190198949945	1187096
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.088605	0.037791420287466855	126021
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.43567	0.02597714961142654	57741
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	0.985533	0.01783232989110804	42687
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.898974	0.0162661213262209	78243
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.783995	0.014185679005722922	79907
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.524666	0.009493352668514518	64341
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.382494	0.006920881790863529	37224
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.268321	0.004855030303773644	15214
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.197091	0.003566181123735329	18126
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404	2|1224||	0.194595	0.0035210275047157288	12681
k__Bacteria|p__Firmicutes|c__CFGB9491|o__OFGB9491	2|1239||	0.085404	0.0015453022962280557	8441
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	34.958334	0.6325393821392725	2708149
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	21.825679	0.3949158949856115	1814034
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	10.401716	0.18820962136721722	712443
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	2.75169	0.04978933436019676	173286
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	2.565868	0.04642704925876982	224329
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_incertae_sedis	2|1239|186801|186802|538999	2.525009	0.045687748662194064	120608
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	2.278318	0.04122409544286275	98890
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	1.607326	0.029083106645985332	107469
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	1.43567	0.02597714961142654	57741
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	1.133324	0.020506473211156118	69342
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	0.985533	0.01783232989110804	42687
