#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_160P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_160P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_160P_bmtagged__merged.fastq
#10119350 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 9557493
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	5.552303	-	561857
k__Bacteria	2	93.618094	2.850861393663133	9510677
k__Archaea	2157	0.829602	0.025263083231903675	46816
k__Bacteria|p__Firmicutes	2|1239	56.72732	1.727462269462023	5741045
k__Bacteria|p__Actinomycetota	2|201174	20.495665	0.6241346880746013	1488034
k__Bacteria|p__Bacteroidota	2|976	14.226345	0.4332211390418067	1981535
k__Bacteria|p__Pseudomonadota	2|1224	1.245753	0.037935699013610616	143968
k__Archaea|p__Methanobacteriota	2157|28890	0.829602	0.025263083231903675	46816
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.558599	0.017010463932463114	73204
k__Bacteria|p__Lentisphaerota	2|256845	0.23624	0.007193980657129429	41433
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.071868	0.002188531870845935	19377
k__Bacteria|p__Verrucomicrobiota	2|74201	0.038406	0.0011695304017596579	12269
k__Bacteria|p__Synergistota	2|508458	0.0179	0.0005450912088933833	9812
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	24.493797	0.7458859398090206	2821017
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	19.130951	0.5825763708679532	1347333
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	14.169482	0.4314895618620852	1970542
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	10.224171	0.31134679129756576	1023961
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	7.432239	0.22632679643320552	596435
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	5.109666	0.15559970802366924	363409
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	3.257483	0.09919698588764085	214023
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.380717	0.04204564215390318	138935
k__Bacteria|p__Firmicutes|c__CFGB8140	2|1239|	1.151361	0.035061277898730835	129685
k__Bacteria|p__Firmicutes|c__CFGB10290	2|1239|	1.052052	0.032037110836642846	53245
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.025827	0.03123851111348795	78967
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.829602	0.025263083231903675	46816
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.814806	0.02481250948014796	77466
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.631186	0.019220893943639464	91969
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.609637	0.018564671618223467	37423
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.558599	0.017010463932463114	73204
k__Bacteria|p__Pseudomonadota|c__CFGB2403	2|1224|	0.540714	0.016465853621673274	34695
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.408912	0.012452191191596665	39342
k__Bacteria|p__Firmicutes|c__CFGB3011	2|1239|	0.29845	0.00908841410150763	29960
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.252775	0.0076975039740978905	59189
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria	2|256845|1313211	0.23624	0.007193980657129429	41433
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.123892	0.0037727516447850795	11309
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.091477	0.0027856653253880708	13412
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.071868	0.002188531870845935	19377
k__Bacteria|p__Bacteroidota|c__CFGB94449	2|976|	0.056862	0.0017315771797215094	10993
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.044276	0.001348301160999359	10234
k__Bacteria|p__Pseudomonadota|c__CFGB10055	2|1224|	0.043352	0.0013201502262427855	10742
k__Bacteria|p__Firmicutes|c__CFGB88483	2|1239|	0.043121	0.001313109355573785	11062
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.039606	0.0012060810949634185	23936
k__Bacteria|p__Verrucomicrobiota|c__CFGB4487	2|74201|	0.036604	0.0011146812306072245	4972
k__Bacteria|p__Firmicutes|c__CFGB4617	2|1239|	0.030744	0.0009362234552687597	9588
k__Bacteria|p__Firmicutes|c__CFGB88367	2|1239|	0.029155	0.000887820074318186	7228
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.027381	0.0008338152462050356	13437
k__Bacteria|p__Firmicutes|c__CFGB1365	2|1239|	0.026624	0.0008107422011206027	7519
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.024995	0.0007611500137642086	7745
k__Bacteria|p__Firmicutes|c__CFGB94833	2|1239|	0.020229	0.0006160228898913063	9234
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.01863	0.0005673236930550516	12136
k__Bacteria|p__Synergistota|c__Synergistia	2|508458|649775	0.0179	0.0005450912088933833	9812
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.016967	0.0005166800747635217	8239
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.014939	0.00045491551598466457	8444
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.011316	0.00034459357807073795	11216
k__Bacteria|p__Firmicutes|c__CFGB1298	2|1239|	0.011166	0.0003400309500669396	6201
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.010168	0.0003096411400166612	11334
k__Bacteria|p__Firmicutes|c__CFGB2936	2|1239|	0.008286	0.00025233701820250514	10966
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.007233	0.00022026910418852157	8093
k__Bacteria|p__Firmicutes|c__CFGB1347	2|1239|	0.004814	0.00014659338889795094	7062
k__Bacteria|p__Firmicutes|c__CFGB91968	2|1239|	0.004506	0.00013720702244428843	13279
k__Bacteria|p__Verrucomicrobiota|c__Opitutia	2|74201|414999	0.001801	5.484917115243344e-05	7297
k__Bacteria|p__Firmicutes|c__CFGB3034	2|1239|	0.001118	3.406012331702019e-05	3577
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	19.128404	0.5824988104836627	1338285
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	14.408998	0.4387832933816935	1488781
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	14.169482	0.4314895618620852	1970542
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315	2|1239||	10.224171	0.31134679129756576	1023961
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	9.992874	0.30430333609390703	1316974
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	5.72656	0.17438539569362518	483383
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	5.109666	0.15559970802366924	363409
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	3.257483	0.09919698588764085	214023
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.705679	0.05194140073958033	113052
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.380717	0.04204564215390318	138935
k__Bacteria|p__Firmicutes|c__CFGB8140|o__OFGB8140	2|1239||	1.151361	0.035061277898730835	129685
k__Bacteria|p__Firmicutes|c__CFGB10290|o__OFGB10290	2|1239||	1.052052	0.032037110836642846	53245
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	1.025827	0.03123851111348795	78967
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.829602	0.025263083231903675	46816
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	0.814806	0.02481250948014796	77466
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107	2|201174||	0.609637	0.018564671618223467	37423
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.594677	0.018109130912945234	81161
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.558599	0.017010463932463114	73204
k__Bacteria|p__Pseudomonadota|c__CFGB2403|o__OFGB2403	2|1224||	0.540714	0.016465853621673274	34695
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404	2|1224||	0.408912	0.012452191191596665	39342
k__Bacteria|p__Firmicutes|c__CFGB3011|o__OFGB3011	2|1239||	0.29845	0.00908841410150763	29960
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.252775	0.0076975039740978905	59189
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria|o__Victivallales	2|256845|1313211|278082	0.23624	0.007193980657129429	41433
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992	2|201174||	0.123892	0.0037727516447850795	11309
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.091925	0.002799310333420111	15262
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.091477	0.0027856653253880708	13412
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	2|1798710||1906119	0.071868	0.002188531870845935	19377
k__Bacteria|p__Bacteroidota|c__CFGB94449|o__OFGB94449	2|976||	0.056862	0.0017315771797215094	10993
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.044276	0.001348301160999359	10234
k__Bacteria|p__Pseudomonadota|c__CFGB10055|o__OFGB10055	2|1224||	0.043352	0.0013201502262427855	10742
k__Bacteria|p__Firmicutes|c__CFGB88483|o__OFGB88483	2|1239||	0.043121	0.001313109355573785	11062
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.039606	0.0012060810949634185	23936
k__Bacteria|p__Verrucomicrobiota|c__CFGB4487|o__OFGB4487	2|74201||	0.036604	0.0011146812306072245	4972
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.036509	0.0011117630306942303	10808
k__Bacteria|p__Firmicutes|c__CFGB4617|o__OFGB4617	2|1239||	0.030744	0.0009362234552687597	9588
k__Bacteria|p__Firmicutes|c__CFGB88367|o__OFGB88367	2|1239||	0.029155	0.000887820074318186	7228
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.027381	0.0008338152462050356	13437
k__Bacteria|p__Firmicutes|c__CFGB1365|o__OFGB1365	2|1239||	0.026624	0.0008107422011206027	7519
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.024995	0.0007611500137642086	7745
k__Bacteria|p__Firmicutes|c__CFGB94833|o__OFGB94833	2|1239||	0.020229	0.0006160228898913063	9234
k__Bacteria|p__Firmicutes|c__CFGB77202|o__OFGB77202	2|1239||	0.01863	0.0005673236930550516	12136
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.0179	0.0005450912088933833	9812
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345	2|1239||	0.016967	0.0005166800747635217	8239
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354	2|1239||	0.014939	0.00045491551598466457	8444
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057	2|1239||	0.011316	0.00034459357807073795	11216
k__Bacteria|p__Firmicutes|c__CFGB1298|o__OFGB1298	2|1239||	0.011166	0.0003400309500669396	6201
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.010168	0.0003096411400166612	11334
k__Bacteria|p__Firmicutes|c__CFGB2936|o__OFGB2936	2|1239||	0.008286	0.00025233701820250514	10966
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062	2|1239||	0.007233	0.00022026910418852157	8093
k__Bacteria|p__Firmicutes|c__CFGB1347|o__OFGB1347	2|1239||	0.004814	0.00014659338889795094	7062
k__Bacteria|p__Firmicutes|c__CFGB91968|o__OFGB91968	2|1239||	0.004506	0.00013720702244428843	13279
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales	2|201174|1760|2037	0.002547	7.75603842904893e-05	9048
k__Bacteria|p__Verrucomicrobiota|c__Opitutia|o__Opitutales	2|74201|414999|415000	0.001801	5.484917115243344e-05	7297
k__Bacteria|p__Firmicutes|c__CFGB3034|o__OFGB3034	2|1239||	0.001118	3.406012331702019e-05	3577
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	19.128404	0.5824988104836627	1338285
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315|f__FGB79315	2|1239|||	10.224171	0.31134679129756576	1023961
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	9.974148	0.3037330923692101	1307609
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	8.838853	0.2691610509609584	867498
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	8.671962	0.2640788826660587	1309916
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	5.72656	0.17438539569362518	483383
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	5.058408	0.1540388138607573	347941
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765	2|1239|||	3.257483	0.09919698588764085	214023
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	2.994191	0.09117921866049057	305862
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.9225	0.058544046069801466	182787
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae	2|1239|186801|186802|3082771	1.921657	0.05851836057817486	137471
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	1.705679	0.05194140073958033	113052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_incertae_sedis	2|1239|186801|186802|538999	1.216829	0.037054919209447916	100406
k__Bacteria|p__Firmicutes|c__CFGB8140|o__OFGB8140|f__FGB8140	2|1239|||	1.151361	0.035061277898730835	129685
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.053606	0.0320844603226046	87456
k__Bacteria|p__Firmicutes|c__CFGB10290|o__OFGB10290|f__FGB10290	2|1239|||	1.052052	0.032037110836642846	53245
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486|f__FGB84486	2|1239|||	1.025827	0.03123851111348795	78967
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	0.829602	0.025263083231903675	46816
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054	2|1239|||	0.814806	0.02481250948014796	77466
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.645691	0.01966261712566005	67675
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.628203	0.019130072588640693	128334
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107|f__FGB12107	2|201174|||	0.609637	0.018564671618223467	37423
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.594677	0.018109130912945234	81161
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae	2|200940|3031449|213115|194924	0.558599	0.017010463932463114	73204
k__Bacteria|p__Pseudomonadota|c__CFGB2403|o__OFGB2403|f__FGB2403	2|1224|||	0.540714	0.016465853621673274	34695
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.465444	0.014173721056287664	122931
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	0.46154	0.014054830641053704	81082
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404|f__FGB2404	2|1224|||	0.408912	0.012452191191596665	39342
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae	2|1239|186801|186802|3085642	0.321015	0.009775554205828086	35652
