#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_127S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_127S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_127S_bmtagged__merged.fastq
#10389107 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 9702050
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	6.613244	-	687057
k__Bacteria	2	93.386756	2.8586152620353813	9702050
k__Bacteria|p__Firmicutes	2|1239	81.309774	2.4889327946294	8287105
k__Bacteria|p__Verrucomicrobiota	2|74201	5.567123	0.17041240627107265	474495
k__Bacteria|p__Bacteroidota	2|976	3.506368	0.10733168146250296	539355
k__Bacteria|p__Actinomycetota	2|201174	2.376859	0.07275684621572698	274998
k__Bacteria|p__Pseudomonadota	2|1224	0.555919	0.017016943221886238	107056
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.070714	0.002164590234792128	19041
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	58.542755	1.7920229750972532	6163839
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	5.567123	0.17041240627107265	474495
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	3.506368	0.10733168146250296	539355
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.701515	0.08269473011020612	210852
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	2.681959	0.08209610434136001	223587
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.172474	0.06650052450254662	200916
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.893921	0.05797385890103869	217275
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	1.601431	0.04902061271684509	102336
k__Bacteria|p__Firmicutes|c__CFGB49681	2|1239|	1.491739	0.045662885208549886	169800
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.397077	0.042765210301251654	162933
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	1.349944	0.04132246219340034	123072
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	1.289246	0.03946445559419368	106253
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.206395	0.03692834758377369	95013
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	0.973569	0.02980142905358838	66535
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.8649	0.026475025549401218	68063
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.7747	0.023713964757057587	50047
k__Bacteria|p__Firmicutes|c__CFGB30328	2|1239|	0.672	0.020570245300217255	50863
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.555919	0.017016943221886238	107056
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.550552	0.016852663926184903	47600
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.496859	0.015209116518261423	41612
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.482938	0.014782987314688292	57723
k__Bacteria|p__Firmicutes|c__CFGB1779	2|1239|	0.335443	0.01026806334958777	19534
k__Bacteria|p__Firmicutes|c__CFGB94810	2|1239|	0.254057	0.00777679706071361	37364
k__Bacteria|p__Firmicutes|c__CFGB49339	2|1239|	0.245555	0.007516572559508574	22468
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.223036	0.006827239921476332	25560
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.192309	0.005886673262296464	23127
k__Bacteria|p__Firmicutes|c__CFGB88381	2|1239|	0.160251	0.004905349810052172	23404
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.138965	0.004253785525423571	35741
k__Bacteria|p__Firmicutes|c__CFGB93743	2|1239|	0.119664	0.0036629659883591734	13395
k__Bacteria|p__Firmicutes|c__CFGB93799	2|1239|	0.119253	0.00365039901410375	16018
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.106798	0.0032691480893791936	14722
k__Bacteria|p__Firmicutes|c__CFGB9491	2|1239|	0.096338	0.0029489439459166817	15214
k__Bacteria|p__Firmicutes|c__CFGB88346	2|1239|	0.085718	0.002623859655071918	14608
k__Bacteria|p__Firmicutes|c__CFGB74644	2|1239|	0.078769	0.002411163401903456	6117
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.070714	0.002164590234792128	19041
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.069164	0.002117132989969095	12081
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.046265	0.0014161960030728065	11472
