#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_84P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_84P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_84P_bmtagged__merged.fastq
#5666886 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 5925888
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-259002
k__Bacteria	2	93.03252	1.5658629628824983	5716350
k__Archaea	2157	6.96748	0.11727211514889711	209538
k__Bacteria|p__Firmicutes	2|1239	74.1536	1.2481051862141703	4330608
k__Bacteria|p__Bacteroidota	2|976	9.19805	0.15481566223481136	748455
k__Archaea|p__Methanobacteriota	2157|28890	6.96748	0.11727211514889711	209538
k__Bacteria|p__Verrucomicrobiota	2|74201	5.50612	0.09267546601880854	292045
k__Bacteria|p__Actinomycetota	2|201174	2.68349	0.04516676054209651	138782
k__Bacteria|p__Pseudomonadota	2|1224	0.54747	0.009214720807033385	50279
k__Bacteria|p__Lentisphaerota	2|256845	0.34909	0.005875657322628089	57630
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.3413	0.0057444982344212366	70830
k__Bacteria|p__Chloroflexota	2|200795	0.21709	0.003653835265538232	14484
k__Bacteria|p__Synergistota	2|508458	0.03631	0.0006111762429905228	13237
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	33.64002	0.5662070275968568	2157231
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	11.20316	0.18856427711943516	608685
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	9.19805	0.15481566223481136	748455
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	6.96748	0.11727211514889711	209538
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	5.68927	0.09575802608664069	136286
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	5.50612	0.09267546601880854	292045
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	4.63649	0.07803842455584643	197867
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.58152	0.043450400312748244	152553
k__Bacteria|p__Firmicutes|c__CFGB4648	2|1239|	2.29657	0.038654316878153835	95235
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	1.43322	0.024123082707499948	53091
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.39319	0.023449303438773765	59794
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	1.26172	0.021236433688888355	38281
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	1.23697	0.02081991403860904	34326
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.89812	0.015116557428621374	32235
k__Bacteria|p__Firmicutes|c__CFGB58251	2|1239|	0.89179	0.01501003390609953	61583
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.85043	0.01431392448835363	33264
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.81333	0.013689443407283414	55369
k__Bacteria|p__Firmicutes|c__CFGB2942	2|1239|	0.6966	0.011724781928041715	35027
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.66829	0.011248168780111662	35083
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.48674	0.008192449120153168	24087
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.44755	0.007532932220707151	19965
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.37457	0.006304561524118258	31522
k__Bacteria|p__Firmicutes|c__CFGB81729	2|1239|	0.3532	0.005944771984070938	13676
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.3413	0.0057444982344212366	70830
k__Bacteria|p__Firmicutes|c__CFGB78183	2|1239|	0.33091	0.005569678526274123	16275
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.32778	0.005517062179252235	44175
k__Bacteria|p__Firmicutes|c__CFGB10239	2|1239|	0.32633	0.005492614146891589	11281
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.30812	0.005186076476284473	13335
k__Bacteria|p__Lentisphaerota|c__CFGB2378	2|256845|	0.30636	0.0051564735289703865	35548
k__Bacteria|p__Firmicutes|c__CFGB2937	2|1239|	0.29033	0.004886667318835418	18418
k__Bacteria|p__Chloroflexota|c__CFGB94700	2|200795|	0.21709	0.003653835265538232	14484
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.21273	0.003580495762486555	16068
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.21063	0.0035451563327212297	13955
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.20397	0.0034331634617690604	14879
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.20155	0.0033923813360598213	13712
k__Bacteria|p__Firmicutes|c__CFGB73223	2|1239|	0.19675	0.003311594828371417	12119
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.17925	0.0030170745055612134	27238
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.17581	0.0029590711900820835	9985
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.16885	0.0028419372197548576	10284
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.16615	0.002796569620095076	42945
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.15419	0.002595188767451407	14308
k__Bacteria|p__Pseudomonadota|c__CFGB2403	2|1224|	0.12947	0.00217912337052329	9743
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.11915	0.0020055164426400662	14486
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.11674	0.0019648918157157084	21437
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.10515	0.0017698579043066397	8549
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	0.10403	0.0017509498911561356	5730
k__Bacteria|p__Firmicutes|c__CFGB8331	2|1239|	0.09981	0.0016798809949500459	14303
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.09554	0.0016080044190857669	11070
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.08936	0.0015040367897262916	15181
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	0.08822	0.0014849034666114297	9582
k__Bacteria|p__Firmicutes|c__CFGB15212	2|1239|	0.08461	0.0014240318093074512	7566
k__Bacteria|p__Firmicutes|c__CFGB88483	2|1239|	0.08069	0.001358153345398751	14429
k__Bacteria|p__Firmicutes|c__CFGB2876	2|1239|	0.07766	0.001307067089646451	4547
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.07277	0.0012247772188560492	7639
k__Bacteria|p__Firmicutes|c__CFGB2873	2|1239|	0.06935	0.001167282145183174	10222
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.06059	0.001019752143219816	12317
k__Bacteria|p__Firmicutes|c__CFGB72899	2|1239|	0.05792	0.0009748527726859682	4890
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	0.05629	0.0009474500837029159	8774
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.05346	0.0008998661000434767	5377
k__Bacteria|p__Firmicutes|c__CFGB84092	2|1239|	0.05087	0.0008561618328387965	8908
k__Bacteria|p__Firmicutes|c__CFGB2890	2|1239|	0.04714	0.0007934240289787524	9661
k__Bacteria|p__Firmicutes|c__CFGB38400	2|1239|	0.04592	0.0007729116915696327	6478
k__Bacteria|p__Firmicutes|c__CFGB10021	2|1239|	0.0442	0.0007438690393638564	12197
k__Bacteria|p__Pseudomonadota|c__CFGB10055	2|1224|	0.04343	0.0007310359123918386	9014
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria	2|256845|1313211	0.04273	0.000719183793657702	22082
