clade_name	clade_taxid	PD_Lib_pos_plate2_metaphlan4	PD_Lib_pos_plate1_metaphlan4	PD_Lib_neg_plate2_metaphlan4	PD_Lib_neg_plate1_metaphlan4	PD_Extr_pos_plate3_metaphlan4	PD_Extr_pos_plate2_metaphlan4	PD_Extr_pos_plate1_metaphlan4	PD_Extr_neg_plate3_metaphlan4	PD_Extr_neg_plate2_metaphlan4	PD_Extr_neg_plate1_metaphlan4	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_81P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_36P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_26P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_218S_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_199P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_192S_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_107P_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB81330|s__GGB81330_SGB15022|t__SGB15022	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8487.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9604.0	27378.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9031.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB87522	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6888.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7196.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5151.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11547.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB87522|s__GGB87522_SGB72976	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6888.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7196.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5151.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11547.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB87522|s__GGB87522_SGB72976|t__SGB72976	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6888.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7196.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5151.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11547.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9237	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	6057.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5530.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6740.0	0	0	0	6368.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6740.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7342.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5966.0	0	0	5673.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6139.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9237|s__GGB9237_SGB14179	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	6057.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5530.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6740.0	0	0	0	6368.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6740.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7342.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5966.0	0	0	5673.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6139.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9237|s__GGB9237_SGB14179|t__SGB14179	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	6057.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5530.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6740.0	0	0	0	6368.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6740.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7342.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5966.0	0	0	5673.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6139.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9469	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22217.0	0	0	0	0	0	0	0	10228.0	0	0	0	0	17527.0	0	0	13674.0	0	0	0	0	0	0	0	0	0	0	144563.0	15967.0	0	0	0	0	0	0	0	0	0	0	0	0	9789.0	0	0	0	0	0	0	0	0	0	9974.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10532.0	0	0	0	0	0	0	18036.0	0	0	0	0	0	0	0	0	0	0	0	19460.0	0	0	0	0	0	17612.0	0	0	0	0	0	0	0	0	0	0	45677.0	0	12572.0	0	0	0	0	0	21885.0	0	0	0	0	0	0	0	9710.0	0	10455.0	0	0	0	0	0	0	0	0	10534.0	0	0	0	0	48984.0	0	29714.0	10864.0	15939.0	0	0	0	0	0	0	9921.0	10532.0	7635.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9469|s__GGB9469_SGB14862	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22217.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13674.0	0	0	0	0	0	0	0	0	0	0	144563.0	15967.0	0	0	0	0	0	0	0	0	0	0	0	0	9789.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10532.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17612.0	0	0	0	0	0	0	0	0	0	0	45677.0	0	0	0	0	0	0	0	21885.0	0	0	0	0	0	0	0	9710.0	0	10455.0	0	0	0	0	0	0	0	0	10534.0	0	0	0	0	48984.0	0	18376.0	10864.0	15939.0	0	0	0	0	0	0	9921.0	10532.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9469|s__GGB9469_SGB14862|t__SGB14862	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22217.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13674.0	0	0	0	0	0	0	0	0	0	0	144563.0	15967.0	0	0	0	0	0	0	0	0	0	0	0	0	9789.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10532.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17612.0	0	0	0	0	0	0	0	0	0	0	45677.0	0	0	0	0	0	0	0	21885.0	0	0	0	0	0	0	0	9710.0	0	10455.0	0	0	0	0	0	0	0	0	10534.0	0	0	0	0	48984.0	0	18376.0	10864.0	15939.0	0	0	0	0	0	0	9921.0	10532.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9469|s__GGB9469_SGB14863	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10228.0	0	0	0	0	17527.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9974.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18036.0	0	0	0	0	0	0	0	0	0	0	0	19460.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12572.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11338.0	0	0	0	0	0	0	0	0	0	0	7635.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9469|s__GGB9469_SGB14863|t__SGB14863	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10228.0	0	0	0	0	17527.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9974.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18036.0	0	0	0	0	0	0	0	0	0	0	0	19460.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12572.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11338.0	0	0	0	0	0	0	0	0	0	0	7635.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9575	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5953.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9575|s__GGB9575_SGB14988	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5953.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9575|s__GGB9575_SGB14988|t__SGB14988	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5953.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9590	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375.0	0	0	0	0	0	0	0	6617.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7304.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8512.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11417.0	0	0	0	0	0	0	0	0	0	6914.0	0	0	0	0	0	0	0	5817.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9590|s__GGB9590_SGB15012	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375.0	0	0	0	0	0	0	0	6617.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7304.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8512.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11417.0	0	0	0	0	0	0	0	0	0	6914.0	0	0	0	0	0	0	0	5817.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9590|s__GGB9590_SGB15012|t__SGB15012	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375.0	0	0	0	0	0	0	0	6617.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5542.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7304.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8512.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11417.0	0	0	0	0	0	0	0	0	0	6914.0	0	0	0	0	0	0	0	5817.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9602	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	0	36557.0	0	12333.0	0	0	14131.0	11435.0	6665.0	0	0	0	0	0	7693.0	0	29688.0	20984.0	0	11648.0	0	6492.0	0	0	7474.0	0	0	16426.0	40428.0	0	0	0	0	0	9610.0	0	9050.0	0	0	0	0	0	21598.0	0	0	0	24620.0	18196.0	0	0	0	8714.0	0	0	25899.0	0	0	7300.0	0	0	0	36324.0	14834.0	0	0	0	0	0	16717.0	0	0	0	0	11736.0	0	0	0	7634.0	8186.0	0	0	0	0	28262.0	0	48115.0	0	0	0	30278.0	0	0	9234.0	0	0	0	10560.0	0	8228.0	0	0	0	73173.0	0	0	0	0	0	0	15622.0	38272.0	13797.0	0	24464.0	60230.0	0	0	13198.0	0	0	15047.0	0	0	10740.0	0	0	0	0	0	0	7655.0	0	0	0	18432.0	0	0	41176.0	0	0	0	15915.0	0	0	0	0	0	0	0	0	26453.0	0	0	0	7288.0	8011.0	22993.0	7081.0	11863.0	8646.0	0	0	0	0	0	0	17057.0	0	35166.0	68380.0	0	0	0	0	8955.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9602|s__GGB9602_SGB15031	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	36557.0	0	12333.0	0	0	14131.0	11435.0	6665.0	0	0	0	0	0	7693.0	0	29688.0	20984.0	0	11648.0	0	6492.0	0	0	7474.0	0	0	16426.0	40428.0	0	0	0	0	0	9610.0	0	9050.0	0	0	0	0	0	21598.0	0	0	0	24620.0	18196.0	0	0	0	8714.0	0	0	25899.0	0	0	7300.0	0	0	0	36324.0	14834.0	0	0	0	0	0	16717.0	0	0	0	0	11736.0	0	0	0	7634.0	8186.0	0	0	0	0	28262.0	0	48115.0	0	0	0	30278.0	0	0	9234.0	0	0	0	10560.0	0	8228.0	0	0	0	73173.0	0	0	0	0	0	0	15622.0	38272.0	13797.0	0	24464.0	60230.0	0	0	13198.0	0	0	15047.0	0	0	10740.0	0	0	0	0	0	0	7655.0	0	0	0	18432.0	0	0	41176.0	0	0	0	15915.0	0	0	0	0	0	0	0	0	26453.0	0	0	0	7288.0	8011.0	22993.0	7081.0	11863.0	8646.0	0	0	0	0	0	0	17057.0	0	35166.0	68380.0	0	0	0	0	8955.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9602|s__GGB9602_SGB15031|t__SGB15031	2|1239|186801|186802|216572|||	0	0	0	0	0	0	0	0	0	0	0	0	36557.0	0	12333.0	0	0	14131.0	11435.0	6665.0	0	0	0	0	0	7693.0	0	29688.0	20984.0	0	11648.0	0	6492.0	0	0	7474.0	0	0	16426.0	40428.0	0	0	0	0	0	9610.0	0	9050.0	0	0	0	0	0	21598.0	0	0	0	24620.0	18196.0	0	0	0	8714.0	0	0	25899.0	0	0	7300.0	0	0	0	36324.0	14834.0	0	0	0	0	0	16717.0	0	0	0	0	11736.0	0	0	0	7634.0	8186.0	0	0	0	0	28262.0	0	48115.0	0	0	0	30278.0	0	0	9234.0	0	0	0	10560.0	0	8228.0	0	0	0	73173.0	0	0	0	0	0	0	15622.0	38272.0	13797.0	0	24464.0	60230.0	0	0	13198.0	0	0	15047.0	0	0	10740.0	0	0	0	0	0	0	7655.0	0	0	0	18432.0	0	0	41176.0	0	0	0	15915.0	0	0	0	0	0	0	0	0	26453.0	0	0	0	7288.0	8011.0	22993.0	7081.0	11863.0	8646.0	0	0	0	0	0	0	17057.0	0	35166.0	68380.0	0	0	0	0	8955.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9603	2|1239|186801|186802|216572|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4738.0	6938.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5498.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5316.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6589.0	4813.0	0	0	0	0	0	20616.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9603|s__GGB9603_SGB15035	2|1239|186801|186802|216572||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4738.0	6938.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5498.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5316.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6589.0	4813.0	0	0	0	0	0	20616.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
