#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_78P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_78P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_78P_bbmerged.fastq.gz
#2013235 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 2054921
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-41686
k__Bacteria	2	92.30023	0.46426454858182725	1985804
k__Archaea	2157	7.69977	0.03872939116069797	69117
k__Bacteria|p__Firmicutes	2|1239	61.86779	0.31119122573827934	1320810
k__Bacteria|p__Bacteroidota	2|976	18.09909	0.09103735024766453	459003
k__Archaea|p__Methanobacteriota	2157|28890	7.69977	0.03872939116069797	69117
k__Bacteria|p__Verrucomicrobiota	2|74201	7.65209	0.03848953892945878	116057
k__Bacteria|p__Actinomycetota	2|201174	4.55329	0.02290278518150446	77973
k__Bacteria|p__Pseudomonadota	2|1224	0.12796	0.000643648484920119	11961
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	48.48592	0.24388124020061813	1019388
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	17.89712	0.09002141895377584	452173
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	7.69977	0.03872939116069797	69117
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	7.65209	0.03848953892945878	116057
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	4.07669	0.02050548935293331	63315
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	2.33279	0.011733808830006498	45103
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.84547	0.009282616303956931	24374
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	1.21856	0.0061292655679141975	16319
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	1.20285	0.006050282360549216	13615
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.99361	0.004997800500134639	8972
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.81678	0.004108361838776446	5395
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.60274	0.0030317254872915004	11689
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.52739	0.0026527366846900917	20376
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.52567	0.0026440688905408367	20041
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.51622	0.002596571551343699	11512
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.3907	0.0019652020136219604	10821
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.37946	0.0019086755302462493	5263
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.2982	0.0014999379394052168	6365
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.29576	0.0014876448796416666	4690
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.26767	0.0013463575808270747	8156
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.2324	0.001168964874757655	9761
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.22973	0.0011555296226232086	7910
k__Bacteria|p__Firmicutes|c__CFGB2915	2|1239|	0.22318	0.0011225674589155164	7772
