#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_122S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_122S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_122S_bbmerged.fastq.gz
#3832825 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3646309
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	4.86628	-	186516
k__Bacteria	2	93.353854	1.0416399953834237	3606102
k__Archaea	2157	1.779866	0.019859702689903454	40207
k__Bacteria|p__Firmicutes	2|1239	83.418491	0.9307814657210574	3090972
k__Bacteria|p__Bacteroidota	2|976	7.040241	0.07855483092660197	385968
k__Bacteria|p__Actinomycetota	2|201174	2.859102	0.031901793893175656	120523
k__Archaea|p__Methanobacteriota	2157|28890	1.779866	0.019859702689903454	40207
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.03602	0.0004019048425885965	8639
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	57.176821	0.6379775626745143	2189826
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	13.832511	0.15434281667690533	368851
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	7.040241	0.07855483092660197	385968
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	2.59804	0.028988866075593128	98185
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	2.568337	0.028657435712828826	72167
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	1.779866	0.019859702689903454	40207
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.515398	0.01690877686482085	60253
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.151333	0.012846543723837022	52686
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.980192	0.010936956029772243	23222
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.929009	0.010365859257998307	30173
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.77709	0.008670754475595533	23763
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.571084	0.006372136535695213	25137
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.542399	0.006052079699434639	46418
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.367069	0.004095742637811851	9072
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.365954	0.004083300684686791	12389
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.348114	0.00388424303814337	24188
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.318807	0.003557242287426874	12681
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.246991	0.0027559249694974	7788
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.221639	0.0024730427076689004	8300
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.22022	0.002457214180847462	6831
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.215715	0.002406937476909868	7689
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.204366	0.002280313682423501	8942
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.192371	0.0021464733045177837	7584
k__Bacteria|p__Firmicutes|c__CFGB2890	2|1239|	0.158213	0.001765331972759125	7149
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.128678	0.001435791502841918	7996
