#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_118_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_118_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_118_bbmerged.fastq.gz
#2963064 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 2940401
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.76485	-	22663
k__Bacteria	2	98.636701	0.7640492700285217	2930273
k__Archaea	2157	0.598449	0.004635644548332923	10128
k__Bacteria|p__Firmicutes	2|1239	71.099453	0.5507431286558381	2043521
k__Bacteria|p__Bacteroidota	2|976	23.550556	0.1824248491897683	772806
k__Bacteria|p__Actinomycetota	2|201174	2.134604	0.01653484457378294	54664
k__Bacteria|p__Pseudomonadota	2|1224	0.714544	0.005534926940421217	13397
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.710407	0.005502879463156068	30015
k__Archaea|p__Methanobacteriota	2157|28890	0.598449	0.004635644548332923	10128
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.327009	0.002533042824697598	9240
k__Bacteria|p__Verrucomicrobiota	2|74201	0.100128	0.0007755983808575517	6630
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	57.684152	0.4468269320250445	1678248
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	23.550556	0.1824248491897683	772806
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	2.468743	0.01912312194005258	47981
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	2.406991	0.01864478378705984	59910
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	2.282206	0.017678187013338204	26654
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.502391	0.011637666902970325	36068
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.132111	0.00876943630323546	27643
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.104702	0.008557123358065863	16843
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	0.859181	0.006655296940270493	17225
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.714544	0.005534926940421217	13397
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.710407	0.005502879463156068	30015
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.598449	0.004635644548332923	10128
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.478221	0.0037043421671007393	23785
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.446464	0.0034583523480099985	9059
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.363218	0.002813524573364188	13316
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.327009	0.002533042824697598	9240
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.281062	0.002177129996590103	7089
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.271956	0.0021065948136838133	6973
k__Bacteria|p__Firmicutes|c__CFGB2875	2|1239|	0.235201	0.0018218898391432895	4891
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.213625	0.0016547587236578338	9009
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.19289	0.001494146037631476	7236
k__Bacteria|p__Firmicutes|c__CFGB9660	2|1239|	0.188981	0.001463863019823633	8759
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.185748	0.0014388253228026185	9537
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.172269	0.0013344114633477046	3857
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.159024	0.0012318150343907017	7768
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.109458	0.0008478718833395737	6998
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.100128	0.0007755983808575517	6630
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	0.085092	0.000659133969666497	4125
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.079645	0.0006169399997250102	6048
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.057528	0.0004456210130165363	5696
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	0.051547	0.0003992863821485587	2661
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.048791	0.0003779369884301249	4805
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.043538	0.00033725084220627525	6865
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.036789	0.00028496756258235625	8269
k__Bacteria|p__Firmicutes|c__CFGB94730	2|1239|	0.028906	0.00022390736594534274	3941
k__Bacteria|p__Firmicutes|c__CFGB94733	2|1239|	0.023058	0.000178612485154273	5350
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.015889	0.0001230781766138092	6585
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.010362	8.026809169440188e-05	3685
k__Bacteria|p__Firmicutes|c__CFGB88649	2|1239|	0.007443	5.7651145201254334e-05	5196
k__Bacteria|p__Firmicutes|c__CFGB82363	2|1239|	0.006084	4.712854315059078e-05	4033
k__Bacteria|p__Firmicutes|c__CFGB3034	2|1239|	0.00079	6.117171163071672e-06	2077
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	29.312077	0.22705413983872796	773309
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	28.238258	0.21873623627295607	890693
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	23.550556	0.1824248491897683	772806
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	2.468743	0.01912312194005258	47981
