#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_51P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_51P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_51P_bbmerged.fastq.gz
#2635542 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 2694670
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-59128
k__Bacteria	2	100.0	0.6956824023925816	2694670
k__Bacteria|p__Firmicutes	2|1239	75.45704	0.5249413146087736	1854221
k__Bacteria|p__Bacteroidota	2|976	15.36784	0.10691138741819378	647412
k__Bacteria|p__Actinomycetota	2|201174	6.53211	0.04544275763907803	118753
k__Bacteria|p__Verrucomicrobiota	2|74201	2.2925	0.015948528873598745	44954
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.16694	0.0011613773812780802	11337
k__Bacteria|p__Pseudomonadota	2|1224	0.15623	0.0010868891794724618	11502
k__Bacteria|p__Synergistota	2|508458	0.02733	0.00019014729218699063	6491
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	67.79432	0.47163318348183597	1705416
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	15.2764	0.106275255582851	641307
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	6.4578	0.0449257648919465	101864
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	6.06098	0.042165147667196874	98112
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	2.2925	0.015948528873598745	44954
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.60789	0.004228990834827102	11822
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.47114	0.0032776099718811492	20641
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.36641	0.002549061810368097	11581
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.16694	0.0011613773812780802	11337
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.15623	0.0010868891794724618	11502
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.1064	0.0007402124599060878	4823
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.09144	0.0006361318353427764	6105
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.07642	0.0005316686093229234	5157
k__Bacteria|p__Synergistota|c__Synergistia	2|508458|649775	0.02733	0.00019014729218699063	6491
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.01839	0.0001279520151934659	4197
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.01673	0.00011639812771789665	3946
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.01266	8.808237765554552e-05	5415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	43.86377	0.305152539431155	1158547
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	23.62878	0.16438125431493067	527384
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	15.2764	0.106275255582851	641307
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	6.4578	0.0449257648919465	101864
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	6.06098	0.042165147667196874	98112
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	2.2925	0.015948528873598745	44954
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.60789	0.004228990834827102	11822
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.47114	0.0032776099718811492	20641
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.36641	0.002549061810368097	11581
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.30177	0.0020993897357503163	19485
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.16694	0.0011613773812780802	11337
