#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_147_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_147_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_147_bbmerged.fastq.gz
#3621282 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3585057
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	1.000336	-	36225
k__Bacteria	2	98.999664	0.8993326814743189	3585057
k__Bacteria|p__Firmicutes	2|1239	76.95546	0.6990787439661393	2568287
k__Bacteria|p__Bacteroidota	2|976	20.022305	0.18188660940728246	938681
k__Bacteria|p__Actinomycetota	2|201174	1.494882	0.013579801953410922	48235
k__Bacteria|p__Pseudomonadota	2|1224	0.385207	0.0034993002772866866	18551
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.14181	0.0012882258701994622	11303
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	70.47094	0.6401720724970315	2346250
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	20.022305	0.18188660940728246	938681
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.54321	0.014018831690213328	33868
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.324165	0.012028979797433954	25442
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.261447	0.011459237811610507	29901
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.795215	0.0072238894228736795	28634
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.48007	0.0043610480539693335	18578
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.435021	0.003951817310922756	8448
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.39408	0.003579901743932676	18139
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.385207	0.0034993002772866866	18551
