#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_130S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_130S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_130S_bbmerged.fastq.gz
#2895706 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3036736
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-141030
k__Bacteria	2	100.0	0.7351434506194294	3036736
k__Bacteria|p__Firmicutes	2|1239	58.71995	0.4316758830872492	1623935
k__Bacteria|p__Bacteroidota	2|976	39.32845	0.2891205606944905	1341980
k__Bacteria|p__Pseudomonadota	2|1224	1.11898	0.008226144107127673	29343
k__Bacteria|p__Actinomycetota	2|201174	0.77422	0.005691591278249319	33454
k__Bacteria|p__Verrucomicrobiota	2|74201	0.05839	0.0004292714523127776	8024
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	54.7617	0.4025770616355936	1496166
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	39.32845	0.2891205606944905	1341980
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.05253	0.015089061661935743	44986
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.29968	0.009554513492712403	40269
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.76801	0.005645942861841813	14084
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.71187	0.005233249247117971	22015
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.36709	0.002698665582070788	12516
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.35098	0.002580201245285859	15259
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.13947	0.0010253116024522087	9790
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.06235	0.00045834203113134813	11439
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.05839	0.0004292714523127776	8024
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.05169	0.0003799812204082881	5351
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.0191	0.00014040125579300945	6639
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.01622	0.00011927424764944012	3521
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.01246	9.161238863371142e-05	4697
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	39.32845	0.2891205606944905	1341980
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	33.77459	0.24829165282823465	931156
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	20.92211	0.15380754142862232	558465
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.05253	0.015089061661935743	44986
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.91102	0.006697301577732122	17246
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.76801	0.005645942861841813	14084
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.55199	0.00405791156157447	13030
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.38866	0.0028572119149802805	23023
k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380	2|1239||	0.36709	0.002698665582070788	12516
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.35098	0.002580201245285859	15259
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.15988	0.0011753376855435007	8985
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.13947	0.0010253116024522087	9790
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.065	0.00047786737873664603	6545
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	0.05839	0.0004292714523127776	8024
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.05169	0.0003799812204082881	5351
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.04936	0.00036284750371760383	7532
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315	2|1239||	0.0191	0.00014040125579300945	6639
k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047	2|1239||	0.01622	0.00011927424764944012	3521
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales	2|201174|1760|2037	0.01299	9.549452741374429e-05	3907
k__Bacteria|p__Firmicutes|c__CFGB72939|o__OFGB72939	2|1239||	0.01246	9.161238863371142e-05	4697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	33.77459	0.24829165282823465	931156
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	33.56836	0.24677563423859417	1134684
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	12.60832	0.09268926445995866	308096
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.90022	0.028672190080804908	137325
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	2.146	0.015776145230545453	59991
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	2.02149	0.014860850833035176	41004
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	1.66581	0.012246067402167805	69457
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	1.57446	0.011574566228785575	36266
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.45934	0.010728271782961771	34595
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.34605	0.009895401147223957	38167
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae	2|1239|186801|186802|3085642	1.33763	0.009833487009907365	31522
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0.91102	0.006697301577732122	17246
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2|1224|1236|135625|712	0.76801	0.005645942861841813	14084
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.55199	0.00405791156157447	13030
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.4033	0.0029648538796067493	21031
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	0.38866	0.0028572119149802805	23023
k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380|f__FGB1380	2|1239|||	0.36709	0.002698665582070788	12516
