#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_117_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_117_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_117_bbmerged.fastq.gz
#3346163 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3413532
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-67369
k__Bacteria	2	97.06077	0.7914634702665657	3366508
k__Archaea	2157	2.93923	0.02396739211463326	47024
k__Bacteria|p__Firmicutes	2|1239	68.75017	0.5606101018975931	2218122
k__Bacteria|p__Bacteroidota	2|976	23.48034	0.1914659553378709	979782
k__Bacteria|p__Actinomycetota	2|201174	3.2016	0.02610682303581355	110933
k__Archaea|p__Methanobacteriota	2157|28890	2.93923	0.02396739211463326	47024
k__Bacteria|p__Thermodesulfobacteriota	2|200940	1.42382	0.011610256286266048	46499
k__Bacteria|p__Pseudomonadota	2|1224	0.20484	0.0016703337090221758	11172
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	47.93551	0.3908809163183148	1665735
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	23.48034	0.1914659553378709	979782
k__Bacteria|p__Firmicutes|c__CFGB3002	2|1239|	10.14498	0.08272527999724648	234119
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	5.15681	0.04205025456764439	108044
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	2.93923	0.02396739211463326	47024
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.05349	0.016744807329249566	72850
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.84359	0.015033235086524776	51152
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.43347	0.011688956618209559	36274
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	1.42382	0.011610256286266048	46499
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.94729	0.007724535700315748	16283
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.80813	0.006589728998075041	18108
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.27018	0.0022031667449802527	12267
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.21253	0.0017330687107123964	7150
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.20818	0.0016976027334884096	7262
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.20081	0.0016374800062482384	21800
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.1936	0.0015786465429665376	8719
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.1805	0.0014718745390278401	5973
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.09179	0.0007485098879113759	7626
k__Bacteria|p__Firmicutes|c__CFGB2890	2|1239|	0.08446	0.0006887110705497918	4974
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.07605	0.0006201592640771816	4247
k__Bacteria|p__Firmicutes|c__CFGB93803	2|1239|	0.06947	0.0005664525980798874	4942
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.04278	0.0003488237798613472	8479
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.04245	0.0003461565765260034	6083
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.03684	0.00030043182886094357	4924
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.03504	0.00028571667733394196	5183
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.02434	0.0001984591699943357	5199
k__Bacteria|p__Firmicutes|c__CFGB94810	2|1239|	0.0173	0.00014107527721121432	5213
k__Bacteria|p__Firmicutes|c__CFGB72776	2|1239|	0.01592	0.00012983928772394496	1421
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.01214	9.901090619425045e-05	5516
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.00899	7.33144443681221e-05	5461
k__Bacteria|p__Firmicutes|c__CFGB94479	2|1239|	0.00644	5.252134782754051e-05	3295
k__Bacteria|p__Firmicutes|c__CFGB3034	2|1239|	0.0035	2.852263290494196e-05	1928
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	32.66007	0.2663202719910384	1147268
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	23.48034	0.1914659553378709	979782
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	14.45626	0.11788081814698692	486728
k__Bacteria|p__Firmicutes|c__CFGB3002|o__OFGB3002	2|1239||	10.14498	0.08272527999724648	234119
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	5.15681	0.04205025456764439	108044
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	2.93923	0.02396739211463326	47024
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	1.84359	0.015033235086524776	51152
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.43347	0.011688956618209559	36274
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.42568	0.011625405673435476	56283
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	1.42382	0.011610256286266048	46499
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992	2|201174||	0.94729	0.007724535700315748	16283
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	0.80813	0.006589728998075041	18108
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.79319	0.00646791835801925	29532
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.62782	0.00511940165581409	16567
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315	2|1239||	0.27018	0.0022031667449802527	12267
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.21253	0.0017330687107123964	7150
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.20818	0.0016976027334884096	7262
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	2|1239||	0.1936	0.0015786465429665376	8719
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404	2|1224||	0.1805	0.0014718745390278401	5973
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	0.13746	0.001120878661214264	8789
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330	2|1239||	0.09179	0.0007485098879113759	7626
k__Bacteria|p__Firmicutes|c__CFGB2890|o__OFGB2890	2|1239||	0.08446	0.0006887110705497918	4974
