#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_196_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_196_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_196_bbmerged.fastq.gz
#4827337 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 4549725
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	5.750831	-	277612
k__Bacteria	2	94.151898	1.1376022712241973	4545003
k__Archaea	2157	0.09727	0.00117528173694535	4722
k__Bacteria|p__Firmicutes	2|1239	60.038535	0.7254232234182325	2554284
k__Bacteria|p__Bacteroidota	2|976	23.057112	0.2785904826272505	1282862
k__Bacteria|p__Pseudomonadota	2|1224	8.22664	0.09939942493251669	554207
k__Bacteria|p__Verrucomicrobiota	2|74201	1.073919	0.012975762050610443	40349
k__Bacteria|p__Actinomycetota	2|201174	0.767485	0.009273232641364789	46374
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.676037	0.008168303517754653	43284
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.292422	0.0035332265783451313	10585
k__Archaea|p__Methanobacteriota	2157|28890	0.09727	0.00117528173694535	4722
k__Bacteria|p__Bacteria_unclassified	2|	0.018451	0.0002229374119504474	5554
k__Bacteria|p__Synergistota	2|508458	0.001298	1.5678046172248653e-05	7504
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	53.05595	0.6410552575247658	2274558
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	22.937951	0.27715070661709956	1275660
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	7.82848	0.09458859993245074	537339
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.47117	0.017775604177804882	41590
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.3808	0.016683695790073172	41173
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	1.073919	0.012975762050610443	40349
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	1.066608	0.01288743252774197	29061
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.920831	0.011126061199302891	34396
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.829463	0.010022092043712169	30222
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.676037	0.008168303517754653	43284
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.613898	0.007417497409325537	29369
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.585739	0.007077269928876849	35315
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.398161	0.0048108250000659545	16868
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.394964	0.004772199718887419	29545
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.292422	0.0035332265783451313	10585
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.130653	0.0015786350263281856	6032
k__Bacteria|p__Bacteroidota|c__CFGB667	2|976|	0.119161	0.0014397760101509437	7202
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.11296	0.0013648505326864144	7841
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.09727	0.00117528173694535	4722
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.062666	0.0007571736891992517	6212
k__Bacteria|p__Firmicutes|c__CFGB1260	2|1239|	0.056778	0.0006860267247513897	8005
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.051092	0.0006173276861597532	5027
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.038116	0.00046053752082460416	12877
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.024854	0.00030029973804815684	5465
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.018451	0.0002229374119504474	5554
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.00492	5.9441208170925826e-05	2292
k__Bacteria|p__Firmicutes|c__CFGB2980	2|1239|	0.004556	5.5053612937895205e-05	1678
k__Bacteria|p__Synergistota|c__Synergistia	2|508458|649775	0.001298	1.5678046172248653e-05	7504
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	27.888942	0.3369716845731799	1302031
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	25.093802	0.30319904564248473	960099
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	22.937951	0.27715070661709956	1275660
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	7.82848	0.09458859993245074	537339
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	1.47117	0.017775604177804882	41590
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.3808	0.016683695790073172	41173
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	1.073919	0.012975762050610443	40349
k__Bacteria|p__Firmicutes|c__CFGB94588|o__OFGB94588	2|1239||	1.066608	0.01288743252774197	29061
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	2|1239||	0.920831	0.011126061199302891	34396
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	0.829463	0.010022092043712169	30222
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.676037	0.008168303517754653	43284
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.613898	0.007417497409325537	29369
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.585739	0.007077269928876849	35315
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.398161	0.0048108250000659545	16868
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.394964	0.004772199718887419	29545
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	2|1798710||1906119	0.292422	0.0035332265783451313	10585
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992	2|201174||	0.130653	0.0015786350263281856	6032
k__Bacteria|p__Bacteroidota|c__CFGB667|o__OFGB667	2|976||	0.119161	0.0014397760101509437	7202
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	0.11296	0.0013648505326864144	7841
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.09727	0.00117528173694535	4722
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918	2|1239||	0.062666	0.0007571736891992517	6212
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260	2|1239||	0.056778	0.0006860267247513897	8005
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales	2|201174|1760|2037	0.051092	0.0006173276861597532	5027
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales	2|1239|186801|3085656	0.046798	0.0005654441402101294	6211
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.038116	0.00046053752082460416	12877
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.026408	0.00031908316889098004	6217
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.024854	0.00030029973804815684	5465
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.018451	0.0002229374119504474	5554
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217	2|1239||	0.00492	5.9441208170925826e-05	2292
k__Bacteria|p__Firmicutes|c__CFGB2980|o__OFGB2980	2|1239||	0.004556	5.5053612937895205e-05	1678
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.001298	1.5678046172248653e-05	7504
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	27.848681	0.3364852218182153	1295502
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	17.522016	0.21171198049914916	611668
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	13.367736	0.16151736830863034	882507
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	7.82848	0.09458859993245074	537339
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	6.923159	0.08364994581925016	255415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.312914	0.04002870031003011	144458
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	2.684836	0.032439870681053196	109989
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054	2|1239|||	1.47117	0.017775604177804882	41590
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	1.3808	0.016683695790073172	41173
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	1.178113	0.014234703653135663	45993
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	1.073919	0.012975762050610443	40349
k__Bacteria|p__Firmicutes|c__CFGB94588|o__OFGB94588|f__FGB94588	2|1239|||	1.066608	0.01288743252774197	29061
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792|f__FGB93792	2|1239|||	0.920831	0.011126061199302891	34396
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765	2|1239|||	0.829463	0.010022092043712169	30222
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.758361	0.00916299173053187	58721
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	0.710582	0.00858569710555155	33024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_incertae_sedis	2|1239|186801|186802|538999	0.689518	0.008331183458578065	23055
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae	2|200940|3031449|213115|194924	0.676037	0.008168303517754653	43284
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified	2|1239|||	0.613898	0.007417497409325537	29369
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.585739	0.007077269928876849	35315
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Beduinellaceae	2|1239|186801|186802|3151707	0.574367	0.006939859838737753	23171
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.398161	0.0048108250000659545	16868
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.394964	0.004772199718887419	29545
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	2|1798710||1906119|	0.292422	0.0035332265783451313	10585
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae	2|1239|186801|186802|3085642	0.158675	0.001917205122416201	15031
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2|1239|186801|186802|186806	0.146373	0.0017685681564194615	21546
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992|f__FGB2992	2|201174|||	0.130653	0.0015786350263281856	6032
k__Bacteria|p__Bacteroidota|c__CFGB667|o__OFGB667|f__FGB667	2|976|||	0.119161	0.0014397760101509437	7202
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486|f__FGB84486	2|1239|||	0.11296	0.0013648505326864144	7841
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	0.09727	0.00117528173694535	4722
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918|f__FGB2918	2|1239|||	0.062666	0.0007571736891992517	6212
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260|f__FGB1260	2|1239|||	0.056778	0.0006860267247513897	8005
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae	2|201174|1760|2037|2049	0.051092	0.0006173276861597532	5027
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae	2|1239|186801|3085656|3085657	0.046798	0.0005654441402101294	6211
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae	2|1239|186801|3085636|3118652	0.040261	0.00048646275496463026	6529
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.026408	0.00031908316889098004	6217
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	2|1239|||	0.024854	0.00030029973804815684	5465
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.020387	0.00024632630878450757	7129
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2||||	0.018451	0.0002229374119504474	5554
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	0.017729	0.0002142112120400966	5748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae	2|1239|186801|186802|3082771	0.005105	6.167757610079023e-05	11181
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217|f__FGB1217	2|1239|||	0.00492	5.9441208170925826e-05	2292
k__Bacteria|p__Firmicutes|c__CFGB2980|o__OFGB2980|f__FGB2980	2|1239|||	0.004556	5.5053612937895205e-05	1678
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae	2|508458|649775|649776|649777	0.001298	1.5678046172248653e-05	7504
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	2|976|200643|171549|815|816	12.239287	0.14788273631461107	801370
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus	2|1239|186801|186802|216572|1263	8.720207	0.10536301007917978	254720
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia	2|1239|186801|3085636|186803|841	7.298605	0.08818632665832228	312365
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	2|976|200643|171549|171550|239759	6.923159	0.08364994581925016	255415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter	2|1239|186801|3085636|186803|1766253	6.40631	0.07740505026428557	252857
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	2|1224|1236|91347|543|561	5.454903	0.06590956073552873	361618
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia	2|1239|186801|3085636|186803|572511	3.822866	0.04619026221609091	185647
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium	2|1239|186801|186802|31979|1485	2.804637	0.03388738252579901	125058
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter	2|1239|186801|3085636|186803|2316020	2.616393	0.031612902905138573	97914
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	2|1224|1236|91347|543|570	2.373576	0.02867903919692201	175721
