#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_200S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_200S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_200S_bbmerged.fastq.gz
#3735131 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3725759
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.250915	-	9372
k__Bacteria	2	99.749085	1.0217119606307392	3725759
k__Bacteria|p__Firmicutes	2|1239	80.736088	0.8269652496486022	2851610
k__Bacteria|p__Bacteroidota	2|976	11.198589	0.11470513678437631	603722
k__Bacteria|p__Actinomycetota	2|201174	2.808007	0.028761915041925865	91805
k__Bacteria|p__Verrucomicrobiota	2|74201	2.236176	0.02290475290035703	65894
k__Bacteria|p__Pseudomonadota	2|1224	1.783738	0.018270508119952247	57176
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.965894	0.00989347741449429	44886
k__Bacteria|p__Bacteria_unclassified	2|	0.019199	0.0001966540007258807	4986
k__Bacteria|p__Synergistota	2|508458	0.001393	1.4266720305313971e-05	5680
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.980801	0.6655866712356269	2319088
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	11.103009	0.11372612631196581	592051
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	2.236176	0.02290475290035703	65894
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.169873	0.022225617603622943	54151
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.09844	0.021493945578221145	67503
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	1.971841	0.020197213774163406	66554
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.802165	0.018459256251429725	38944
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	1.666231	0.017066907710660034	29055
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	1.30563	0.013373330022811747	33578
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	1.190051	0.012189479029143694	39996
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.010265	0.010347967272543713	41425
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.965894	0.00989347741449429	44886
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.930184	0.009527704482038282	24823
k__Bacteria|p__Firmicutes|c__CFGB82250	2|1239|	0.854371	0.00875116656091196	25301
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.722728	0.0074027739245200305	24803
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.60983	0.006246383115700582	15064
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.593687	0.006081029090808553	17180
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.478759	0.0049038419382328976	15989
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.436017	0.004466044432589412	10883
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.414973	0.004250491084094115	13112
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.283336	0.002902157396229206	5741
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.243477	0.0024938860872025974	19807
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.190082	0.001946976092919844	6174
k__Bacteria|p__Actinomycetota|c__CFGB77988	2|201174|	0.1839	0.001883654440237252	7531
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.180302	0.0018468050092203133	8606
k__Bacteria|p__Firmicutes|c__CFGB94730	2|1239|	0.142733	0.0014619892386173918	6220
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.135796	0.0013909298676913764	8506
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.124197	0.0012721262362325036	6942
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.104183	0.0010671305961501012	6263
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.08965	0.0009182705908780545	5888
k__Bacteria|p__Bacteroidota|c__CFGB594	2|976|	0.070009	0.0007170930459436224	5742
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.05311	0.0005439995068454518	7521
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.052012	0.0005327525440432953	4968
