#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_116P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_116P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_116P_bbmerged.fastq.gz
#4781191 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 4536829
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	5.110902	-	244362
k__Bacteria	2	94.614298	1.3166495612923366	4528219
k__Archaea	2157	0.2748	0.0038241071416312317	8610
k__Bacteria|p__Firmicutes	2|1239	88.218336	1.2276435633980445	3984651
k__Bacteria|p__Bacteroidota	2|976	4.245954	0.059086556276473835	393399
k__Bacteria|p__Actinomycetota	2|201174	1.24602	0.017339578887441438	93861
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.425962	0.005927676780511307	14926
k__Archaea|p__Methanobacteriota	2157|28890	0.2748	0.0038241071416312317	8610
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.219863	0.003059609929079224	17102
k__Bacteria|p__Verrucomicrobiota	2|74201	0.189733	0.0026403154566791193	12631
k__Bacteria|p__Pseudomonadota	2|1224	0.034591	0.00048136789419311876	6556
k__Bacteria|p__Bacteria_unclassified	2|	0.033838	0.0004708926699140208	5093
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	76.136674	1.0595155337460818	3554302
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	4.47544	0.062280082255895076	130331
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	4.15848	0.057869280102480485	385263
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.445088	0.047941729925404235	98048
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.888205	0.04019216969983015	90744
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.222713	0.017015230138784056	89225
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.425962	0.005927676780511307	14926
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.34778	0.0048396905497256094	36869
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.282141	0.003926258740777571	16379
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.2748	0.0038241071416312317	8610
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.219863	0.003059609929079224	17102
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.216058	0.003006651188264545	13228
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.189733	0.0026403154566791193	12631
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.122071	0.001698730465949544	8676
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.112734	0.0015687981036808366	7730
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	0.087473	0.0012172761739933508	8136
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	0.065419	0.0009103632320418251	5793
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.062505	0.0008698173737418887	6263
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.034591	0.00048136789419311876	6556
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.033838	0.0004708926699140208	5093
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.028833	0.00040123571075041794	3841
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.023308	0.00032434874865738166	4636
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.017379	0.00024183906090196092	4709
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.013744	0.00019125416673459385	3547
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.004269	5.940917826437682e-05	4191
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	40.808939	0.5678958921165377	2065003
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	34.016789	0.4733765581146643	1434827
