#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_213S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_213S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_213S_bbmerged.fastq.gz
#4419222 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 4285726
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	3.020803	-	133496
k__Bacteria	2	96.979197	1.1864805005529604	4285726
k__Bacteria|p__Firmicutes	2|1239	72.864737	0.891454995295092	3140626
k__Bacteria|p__Bacteroidota	2|976	12.50074	0.15293882083399638	789767
k__Bacteria|p__Mycoplasmatota	2|544448	9.440069	0.1154934048182441	254085
k__Bacteria|p__Pseudomonadota	2|1224	1.016339	0.012434284322891273	34106
k__Bacteria|p__Actinomycetota	2|201174	0.689121	0.008430964557290598	31455
k__Bacteria|p__Verrucomicrobiota	2|74201	0.415681	0.005085603754922337	16973
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.028402	0.00034748263423887	5003
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.024108	0.00029494433628494775	13711
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.848552	0.7933819314625138	2687676
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	11.275871	0.13795331018731435	752494
k__Bacteria|p__Mycoplasmatota|c__CFGB1789	2|544448|	9.414611	0.11518194221507468	250569
k__Bacteria|p__Firmicutes|c__CFGB9660	2|1239|	2.471132	0.030232769073865573	92070
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	1.224869	0.014985510646682021	37273
k__Bacteria|p__Firmicutes|c__CFGB2833	2|1239|	0.891907	0.010911932620891669	22739
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.754913	0.00923589696950087	45035
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.698102	0.008540850333365681	24230
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.64267	0.007862675196384422	27073
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.558938	0.006838261751649177	22688
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.509707	0.006235949508359706	44958
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.468051	0.0057263162375863225	20888
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.415681	0.005085603754922337	16973
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.318237	0.0038934339895255908	9876
k__Bacteria|p__Firmicutes|c__CFGB1260	2|1239|	0.308571	0.0037751754265865	15203
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.289184	0.0035379855288434807	18571
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.221464	0.002709475623880336	8504
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.200859	0.0024573873397738836	8812
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.196343	0.0024021394223359862	10858
k__Bacteria|p__Firmicutes|c__CFGB2873	2|1239|	0.161152	0.00197159486154797	8218
k__Bacteria|p__Firmicutes|c__CFGB2930	2|1239|	0.144269	0.0017650455400010886	10377
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.137524	0.0016825151535828434	16206
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.105041	0.0012851151291050345	5926
