#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_210S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_210S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_210S_bbmerged.fastq.gz
#3264771 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3326256
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-61485
k__Bacteria	2	99.19202	0.8350603453697942	3312478
k__Archaea	2157	0.80798	0.006802102742428319	13778
k__Bacteria|p__Firmicutes	2|1239	77.45815	0.6520910595759163	2446066
k__Bacteria|p__Bacteroidota	2|976	18.26353	0.15375376285333808	740978
k__Bacteria|p__Actinomycetota	2|201174	1.76421	0.014852201960008641	50198
k__Bacteria|p__Pseudomonadota	2|1224	0.99732	0.008396040805148226	40469
k__Archaea|p__Methanobacteriota	2157|28890	0.80798	0.006802102742428319	13778
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.58741	0.00494518550191471	18204
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.07745	0.0006520223253458016	9696
k__Bacteria|p__Verrucomicrobiota	2|74201	0.04396	0.00037007234812244606	6867
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	67.79114	0.5707081210213036	2108921
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	15.92124	0.13403493160199337	662670
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.58251	0.02174115707844914	72268
k__Bacteria|p__Bacteroidota|c__CFGB658	2|976|	2.18901	0.018428423945841335	70367
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.14829	0.00966705415855259	29227
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.96239	0.008102016940788461	17843
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.84193	0.007087933410316252	22283
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.80798	0.006802102742428319	13778
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.76535	0.0064431982479842475	24570
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.71553	0.006023793502711586	9622
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.58741	0.00494518550191471	18204
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.49206	0.004142489262596177	10104
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.46906	0.0039488741511941395	16613
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.43021	0.0036217792870962117	17811
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.41346	0.003480724217155052	9216
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.39949	0.0033631440120203758	11350
k__Bacteria|p__Firmicutes|c__CFGB58251	2|1239|	0.30409	0.002559981166128987	11827
k__Bacteria|p__Firmicutes|c__CFGB1258	2|1239|	0.26308	0.0022147354973006844	10120
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	0.25848	0.002176012575766458	4405
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.237	0.0019951759482008152	7964
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.22957	0.0019326623476350845	9842
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.21796	0.0018349469812399685	11073
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.21116	0.0017776599210250893	10357
k__Bacteria|p__Pseudomonadota|c__CFGB10055	2|1224|	0.18921	0.0015928520750265061	7790
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.17497	0.0014730070018115164	3306
k__Bacteria|p__Firmicutes|c__CFGB1012	2|1239|	0.17478	0.001471412314190229	7890
k__Bacteria|p__Bacteroidota|c__CFGB4405	2|976|	0.15328	0.001290407305503377	7941
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.13266	0.0011168192028880091	8077
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.12706	0.0010696353498389796	6247
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.10563	0.0008892619446832362	5898
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.09387	0.0007902369808361035	5694
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.07745	0.0006520223253458016	9696
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.07251	0.0006103983589278245	6435
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.069	0.0005808756373895946	7645
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.05582	0.00046989430441389464	5042
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.04396	0.00037007234812244606	6867
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.04126	0.0003473758197462752	4787
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	0.03995	0.0003363377697409612	2426
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.03606	0.0003035819325419346	8179
k__Bacteria|p__Firmicutes|c__CFGB88649	2|1239|	0.03403	0.00028645550570822635	5069
k__Bacteria|p__Firmicutes|c__CFGB78645	2|1239|	0.02423	0.0002039615276728087	3578
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.02402	0.00020225587521096022	5298
k__Bacteria|p__Pseudomonadota|c__CFGB2403	2|1224|	0.02321	0.0001954335723183852	3517
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.01955	0.0001645569098190877	4592
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.01816	0.00015287520025468872	3789
k__Bacteria|p__Firmicutes|c__CFGB82250	2|1239|	0.0117	9.849103518552741e-05	6721
k__Bacteria|p__Firmicutes|c__CFGB88367	2|1239|	0.00701	5.904393111677207e-05	4262
k__Bacteria|p__Firmicutes|c__CFGB84306	2|1239|	0.0066	5.5562857073341004e-05	2290
k__Bacteria|p__Firmicutes|c__CFGB28369	2|1239|	0.00564	4.751750721332985e-05	2785
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	48.47511	0.4080937481143303	1489521
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	19.31603	0.16261437290697334	619400
