#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_33P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_33P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_33P_bbmerged.fastq.gz
#3473294 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3434333
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	1.121731	-	38961
k__Bacteria	2	98.878269	0.951231244443859	3434333
k__Bacteria|p__Firmicutes	2|1239	75.509887	0.7264221324448635	2454389
k__Bacteria|p__Bacteroidota	2|976	15.579752	0.14988072880337297	725142
k__Bacteria|p__Actinomycetota	2|201174	6.311503	0.06071808614871621	174563
k__Bacteria|p__Pseudomonadota	2|1224	0.965514	0.009288460059315185	37544
k__Bacteria|p__Verrucomicrobiota	2|74201	0.264164	0.002541319751321227	20318
k__Bacteria|p__Mycoplasmatota	2|544448	0.100664	0.0009684127783897922	3656
k__Bacteria|p__Lentisphaerota	2|256845	0.053524	0.0005149100206852128	4434
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.049708	0.0004782048943900331	5421
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.043553	0.0004189895428048527	8866
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	56.202092	0.540676796022853	1867180
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	14.690362	0.1413245960452093	706723
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	5.042991	0.04851470651105796	131067
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	4.413764	0.042461401156280394	94025
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	3.00561	0.028914644579130903	70199
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.989903	0.01914331635532593	51310
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	1.284856	0.012360600949559604	20556
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.077891	0.010369552574683836	37482
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.997163	0.009592934275170223	35065
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.991752	0.00954087908904514	37254
