#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_47P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_47P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_47P_bbmerged.fastq.gz
#2533300 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 2482387
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	2.00975	-	50913
k__Bacteria	2	97.99025	0.7083578997003548	2482387
k__Bacteria|p__Firmicutes	2|1239	61.519409	0.44471525551149976	1559285
k__Bacteria|p__Bacteroidota	2|976	24.324052	0.17583518835844625	639851
k__Bacteria|p__Actinomycetota	2|201174	9.061537	0.06550459170098794	207439
k__Bacteria|p__Verrucomicrobiota	2|74201	2.762077	0.01996667122833805	57218
k__Bacteria|p__Pseudomonadota	2|1224	0.245094	0.0017717518904138956	9665
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.078082	0.0005644410106689383	8929
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	45.98943	0.3324512015780802	1212758
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	24.324052	0.17583518835844625	639851
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	5.434319	0.03928393654808266	107721
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	4.736384	0.034238660508656635	101881
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	4.325153	0.03126593119233131	105558
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.891298	0.020900791308982643	39054
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	2.762077	0.01996667122833805	57218
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.563256	0.018529418396054605	41991
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.32966	0.009611925610613675	24805
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.150236	0.008314898717572527	38448
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.813743	0.005882432916691223	15154
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.306699	0.0022170820163222916	8873
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.298244	0.0021559675540393304	10939
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.192657	0.001392690431231816	6267
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.181835	0.0013144631841204288	7983
k__Bacteria|p__Firmicutes|c__CFGB2919	2|1239|	0.156695	0.001132724895448821	7304
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.12415	0.0008974608598546317	15100
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.106896	0.0007727339056062977	4579
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.079985	0.0005781977852884325	4746
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.078082	0.0005644410106689383	8929
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.052437	0.00037906145918207966	3398
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.046845	0.00033863274652116444	4013
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.019026	0.000137538461912609	5623
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.012027	8.693855248263837e-05	5639
k__Bacteria|p__Firmicutes|c__CFGB36777	2|1239|	0.011889	8.594427636068498e-05	2675
k__Bacteria|p__Firmicutes|c__CFGB3034	2|1239|	0.003177	2.2966197464850013e-05	1880
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	24.324052	0.17583518835844625	639851
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	23.425955	0.16934297105707294	558688
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	21.218994	0.1533891570158238	610446
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	5.434319	0.03928393654808266	107721
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	4.662789	0.03370665153822711	87594
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	4.325153	0.03126593119233131	105558
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.891298	0.020900791308982643	39054
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	2.762077	0.01996667122833805	57218
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054	2|1239||	2.563256	0.018529418396054605	41991
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	2|1239||	1.32966	0.009611925610613675	24805
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.150236	0.008314898717572527	38448
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	2|1239||	0.813743	0.005882432916691223	15154
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales	2|1239|186801|3085656	0.628801	0.004545513340771845	13767
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales	2|1239|186801|3082768	0.372482	0.002692618235569494	13129
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.3432	0.0024809419288421533	16728
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	0.306699	0.0022170820163222916	8873
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057	2|1239||	0.298244	0.0021559675540393304	10939
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404	2|1224||	0.192657	0.001392690431231816	6267
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330	2|1239||	0.181835	0.0013144631841204288	7983
k__Bacteria|p__Firmicutes|c__CFGB2919|o__OFGB2919	2|1239||	0.156695	0.001132724895448821	7304
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038	2|1239||	0.12415	0.0008974608598546317	15100
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.106896	0.0007727339056062977	4579
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.079985	0.0005781977852884325	4746
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	2|200940|3031449|213115	0.078082	0.0005644410106689383	8929
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.052437	0.00037906145918207966	3398
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918	2|1239||	0.046845	0.00033863274652116444	4013
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales	2|201174|1760|2037	0.042515	0.0003073325390971807	10334
