#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_204_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_204_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_204_bbmerged.fastq.gz
#3297763 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3281837
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.482933	-	15926
k__Bacteria	2	96.685068	0.7594272656622777	3237275
k__Archaea	2157	2.831998	0.022244350993702505	44562
k__Bacteria|p__Firmicutes	2|1239	55.130214	0.43302847325652133	1683961
k__Bacteria|p__Bacteroidota	2|976	36.077027	0.2833723814824396	1382689
k__Bacteria|p__Verrucomicrobiota	2|74201	3.148045	0.024726788645959563	79451
k__Archaea|p__Methanobacteriota	2157|28890	2.831998	0.022244350993702505	44562
k__Bacteria|p__Actinomycetota	2|201174	1.819401	0.014290752438407543	55999
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.372993	0.0029297326051333566	22593
k__Bacteria|p__Pseudomonadota	2|1224	0.137388	0.001079137233816323	12582
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	36.077027	0.2833723814824396	1382689
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	33.456992	0.2627929263283161	1151461
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	10.432994	0.08194750664675689	156046
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	3.74648	0.029427281113173852	69488
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	3.148045	0.024726788645959563	79451
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	2.831998	0.022244350993702505	44562
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	1.514138	0.011893020063490791	45991
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.201675	0.009438733622108187	25649
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.056282	0.008296721508550261	18134
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.855423	0.0067190507227281	31698
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.811909	0.006377257771831868	26293
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.558817	0.0043893089346924595	10173
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.520745	0.004090267768400447	7859
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.452294	0.0035526140011500895	10977
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.436902	0.0034317094390398676	24573
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.40516	0.0031823927809869826	14128
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.372993	0.0029297326051333566	22593
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.267222	0.0020989356494959823	30729
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.176149	0.0013835853267939744	7330
k__Bacteria|p__Firmicutes|c__CFGB82250	2|1239|	0.147957	0.0011621491565408021	8011
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.137388	0.001079137233816323	12582
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.113071	0.0008881342380172158	8892
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.109697	0.0008616323701154267	6529
k__Bacteria|p__Firmicutes|c__CFGB94730	2|1239|	0.101196	0.0007948628987676309	4990
k__Bacteria|p__Firmicutes|c__CFGB2834	2|1239|	0.097041	0.0007622238780028193	6448
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.092791	0.0007288370109676383	5048
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.060729	0.00047700678909017345	5047
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.054394	0.00042724677942020985	7797
k__Bacteria|p__Firmicutes|c__CFGB2920	2|1239|	0.047318	0.0003716660239590872	2892
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.045427	0.00035681432246970253	4311
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.044387	0.0003486431095811648	2995
k__Bacteria|p__Firmicutes|c__CFGB73178	2|1239|	0.032036	0.0002516337130676007	2830
k__Bacteria|p__Firmicutes|c__CFGB3023	2|1239|	0.02657	0.00020869466268365002	4815
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.014506	0.00011393800132904513	2639
k__Bacteria|p__Firmicutes|c__CFGB82363	2|1239|	0.014222	0.00011171058714930513	4455
k__Bacteria|p__Firmicutes|c__CFGB11739	2|1239|	0.010841	8.514973758429581e-05	5100
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.010373	8.147395209379144e-05	2721
