#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_4P_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_4P_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_4P_bbmerged.fastq.gz
#2723972 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 2727389
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	0.0	-	-3417
k__Bacteria	2	99.42723	0.6825325617797677	2718827
k__Archaea	2157	0.57277	0.003931878312854439	8562
k__Bacteria|p__Firmicutes	2|1239	75.39341	0.5175489333195514	1935086
k__Bacteria|p__Bacteroidota	2|976	16.86855	0.11579662808172451	613900
k__Bacteria|p__Pseudomonadota	2|1224	2.33664	0.01604017709022958	66011
k__Bacteria|p__Actinomycetota	2|201174	1.94183	0.013329982892802619	39812
k__Bacteria|p__Verrucomicrobiota	2|74201	1.8446	0.012662528428316347	36911
k__Bacteria|p__Thermodesulfobacteriota	2|200940	1.0422	0.007154311967143294	27107
k__Archaea|p__Methanobacteriota	2157|28890	0.57277	0.003931878312854439	8562
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	51.20737	0.3515203889121204	1388013
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	16.86855	0.11579662808172451	613900
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	6.03951	0.04145905749446828	101659
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	5.13114	0.035223435375023884	98383
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	4.56133	0.0313119409089499	102551
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	1.8446	0.012662528428316347	36911
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.6528	0.011345888274497916	23557
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.23735	0.008493995575477442	26407
k__Bacteria|p__Pseudomonadota|c__CFGB2394	2|1224|	1.10131	0.007560114618288556	15547
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	1.0422	0.007154311967143294	27107
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.0248	0.00703488285166168	19382
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.74204	0.00509383519046373	11093
k__Bacteria|p__Firmicutes|c__CFGB73902	2|1239|	0.62446	0.004286727236981658	6675
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.57277	0.003931878312854439	8562
k__Bacteria|p__Firmicutes|c__CFGB1380	2|1239|	0.53973	0.003705036067096397	12254
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.52317	0.0035913438740819764	19519
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.52018	0.003570865472031993	10123
k__Bacteria|p__Actinomycetota|c__CFGB12107	2|201174|	0.49435	0.003393536506016391	8136
k__Bacteria|p__Firmicutes|c__CFGB10309	2|1239|	0.43403	0.002979452688023227	4669
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.408	0.0028007916439730636	22117
k__Bacteria|p__Firmicutes|c__CFGB58251	2|1239|	0.34618	0.002376379258384605	10721
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.31862	0.002187184858570854	4823
k__Bacteria|p__Pseudomonadota|c__CFGB2403	2|1224|	0.30899	0.0021210764537459184	6650
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.30672	0.002105517268222443	6920
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.29495	0.002024699158754851	10788
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.21162	0.0014526771059995983	14777
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.21013	0.0014424508113087858	5269
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.15716	0.0010788286366368548	7511
k__Bacteria|p__Firmicutes|c__CFGB10318	2|1239|	0.15584	0.0010697837011482264	3037
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.1531	0.0010509809280769742	6363
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.13622	0.0009350995966612393	15559
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.13331	0.00091512245252409	4722
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.08701	0.0005972672232488195	7088
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	0.08538	0.0005861208997555	4794
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	0.08285	0.0005687118923137782	4544
k__Bacteria|p__Firmicutes|c__CFGB92044	2|1239|	0.08195	0.000562572563493681	6281
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.07455	0.0005117721183739372	3128
k__Bacteria|p__Firmicutes|c__CFGB10312	2|1239|	0.07171	0.0004922853273309483	2383
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.06257	0.0004295425324879762	8335
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0.04019	0.0002758994856036655	6608
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.03548	0.00024358181632694174	5671
k__Bacteria|p__Firmicutes|c__CFGB84123	2|1239|	0.02053	0.0001409502056468081	5277
k__Bacteria|p__Firmicutes|c__CFGB2957	2|1239|	0.01809	0.0001241592171361247	3796
k__Bacteria|p__Firmicutes|c__CFGB2930	2|1239|	0.01625	0.00011158457588141227	3723
k__Bacteria|p__Firmicutes|c__CFGB1218	2|1239|	0.01455	9.986910733650586e-05	4962
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.00414	2.83922552084263e-05	4659
k__Bacteria|p__Firmicutes|c__CFGB73144	2|1239|	0.00223	1.52911632481589e-05	2435
