#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_163S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_163S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_163S_bbmerged.fastq.gz
#3955183 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 3843893
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	2.813776	-	111290
k__Bacteria	2	97.186224	1.0571732492193124	3843893
k__Bacteria|p__Firmicutes	2|1239	68.007102	0.7397683196453743	2606006
k__Bacteria|p__Bacteroidota	2|976	20.979947	0.22821587556307057	938023
k__Bacteria|p__Verrucomicrobiota	2|74201	3.702999	0.0402805203436818	113344
k__Bacteria|p__Pseudomonadota	2|1224	3.259697	0.03545836420566755	121557
k__Bacteria|p__Actinomycetota	2|201174	0.847323	0.009217017387815182	38393
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.239971	0.0026103631138880805	9382
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.143394	0.001559815108868336	12237
k__Bacteria|p__Bacteria_unclassified	2|	0.005789	6.297385094657275e-05	4951
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	61.938509	0.6737553151124654	2384583
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	20.979947	0.22821587556307057	938023
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	3.702999	0.0402805203436818	113344
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	2.39788	0.026083683351019096	52151
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	1.816125	0.019755461100942635	44142
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	1.507548	0.016398822803283905	38627
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.791478	0.00860954186074536	19965
