#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_127S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/metaphlan4/PD_127S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/bbmerge/PD_127S_bbmerged.fastq.gz
#4134610 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 4056975
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	1.877686	-	77635
k__Bacteria	2	98.122314	1.1323807036699718	4056975
k__Bacteria|p__Firmicutes	2|1239	85.429595	0.9859003605375558	3476263
k__Bacteria|p__Verrucomicrobiota	2|74201	5.725743	0.06607794778134694	184974
k__Bacteria|p__Bacteroidota	2|976	4.026673	0.04646982923929073	235271
k__Bacteria|p__Actinomycetota	2|201174	2.2715	0.02621425406402854	104525
k__Bacteria|p__Pseudomonadota	2|1224	0.604522	0.006976482746304076	46579
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.064281	0.000741829301445789	9363
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.860685	0.7023628197850295	2566343
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	5.725743	0.06607794778134694	184974
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	4.026673	0.04646982923929073	235271
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	3.084245	0.03559373218492121	98333
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.689666	0.03104009535150572	88498
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	2.428881	0.02803050897994564	87496
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.839607	0.02122999059312414	85420
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	1.722812	0.019882118074913146	41066
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	1.548308	0.0178682457789649	54443
k__Bacteria|p__Firmicutes|c__CFGB49681	2|1239|	1.479063	0.01706913129381189	64936
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.458618	0.01683318174595861	72714
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	1.383109	0.015961767362877993	46782
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	1.275731	0.014722573157740034	37193
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	1.104232	0.012743391477335123	28785
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.939958	0.010847583340367688	29605
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.832144	0.009603359680643327	20525
k__Bacteria|p__Firmicutes|c__CFGB30328	2|1239|	0.80395	0.00927799066020604	23487
k__Bacteria|p__Firmicutes|c__CFGB1374	2|1239|	0.623669	0.007197458684735744	20520
