feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV	Group	PD	1.22958137	0.278869114	167	155	1.86E-05	0.007438669
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type	Group	PD	1.304237795	0.3089123	167	147	3.99E-05	0.007960314
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	Group	PD	1.21990213	0.305864	167	147	9.98E-05	0.009953517
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.	Group	PD	1.624648082	0.403281766	167	128	8.55E-05	0.009953517
PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.	Group	PD	1.713242096	0.435968246	167	128	0.000124849	0.009962917
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	Group	PD	0.569727074	0.154023343	167	157	0.000294496	0.019583994
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	Group	PD	0.558985947	0.154446654	167	157	0.000392552	0.022375467
PWY.5913..partial.TCA.cycle..obligate.autotrophs.	Group	PD	1.082676178	0.31338293	167	146	0.000700074	0.034916176
ANAEROFRUCAT.PWY..homolactic.fermentation	Group	PD	0.438491226	0.138266066	167	157	0.00180939	0.065631504
PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.	Group	PD	1.294973878	0.402655468	167	69	0.001563914	0.065631504
PWY.801..homocysteine.and.cysteine.interconversion	Group	PD	1.313284179	0.412107652	167	69	0.001721139	0.065631504
P124.PWY..Bifidobacterium.shunt	Group	PD	1.071779572	0.34442282	167	116	0.0021918	0.072877334
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	Group	PD	1.250457308	0.408219941	167	97	0.002558078	0.078513314
PWY.4041...gamma..glutamyl.cycle	Group	PD	0.704433984	0.233710773	167	156	0.002984319	0.08505309
PWY.5981..CDP.diacylglycerol.biosynthesis.III	Group	PD	1.442685353	0.489614038	167	135	0.003678443	0.091276841
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.	Group	PD	1.328614546	0.450997773	167	74	0.003685585	0.091276841
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.	Group	PD	1.43669487	0.490607119	167	87	0.003888988	0.091276841
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.	Group	PD	0.868656332	0.316346664	167	55	0.006704256	0.093087035
GLUCONEO.PWY..gluconeogenesis.I	Group	PD	0.357186684	0.1313295	167	157	0.007232326	0.093087035
PWY.5022..4.aminobutanoate.degradation.V	Group	PD	1.309270711	0.477740932	167	58	0.006809552	0.093087035
PWY.5918..superpathway.of.heme.b.biosynthesis.from.glutamate	Group	PD	0.942880086	0.329421173	167	81	0.004752232	0.093087035
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	Group	PD	0.825542759	0.294057458	167	53	0.005596169	0.093087035
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation	Group	PD	0.537089283	0.189523347	167	158	0.005172828	0.093087035
