PD_14P_2_bbduk_polyg_filt	57876.0	81879.0	89719.0	94589.0	99084.0	101801.0	104247.0	105315.0	103889.0	104518.0	104068.0	101780.0	99512.0	98521.0	97162.0	76889.0	78537.0	91768.0	89346.0	82192.0	1475462.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_150P_1_bbduk_polyg_filt	49023.0	74130.0	85365.0	95000.0	101922.0	107797.0	112264.0	115882.0	118211.0	119019.0	119997.0	118967.0	118278.0	116553.0	116130.0	91764.0	95435.0	113955.0	113029.0	106646.0	2401568.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_150P_2_bbduk_polyg_filt	49067.0	74159.0	85397.0	95016.0	101980.0	107829.0	112251.0	115893.0	118198.0	119038.0	119990.0	118954.0	118284.0	116561.0	116153.0	91863.0	96205.0	115998.0	116517.0	107597.0	2393985.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_151S_1_bbduk_polyg_filt	62394.0	89719.0	98798.0	105494.0	108473.0	112488.0	116225.0	113634.0	107908.0	110084.0	113954.0	111205.0	109473.0	106041.0	107384.0	88779.0	92305.0	109254.0	107709.0	100359.0	2234576.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_151S_2_bbduk_polyg_filt	62453.0	89767.0	98860.0	105470.0	108475.0	112493.0	116220.0	113693.0	107905.0	110081.0	113941.0	111185.0	109500.0	106054.0	107410.0	88885.0	92945.0	110833.0	110310.0	101037.0	2228739.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_152P_1_bbduk_polyg_filt	28931.0	45480.0	54120.0	62892.0	68349.0	74121.0	79529.0	81346.0	80753.0	83073.0	85434.0	84793.0	85492.0	82627.0	83703.0	67725.0	71738.0	86043.0	86933.0	81054.0	2576990.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_152P_2_bbduk_polyg_filt	28963.0	45496.0	54155.0	62894.0	68380.0	74140.0	79528.0	81387.0	80758.0	83059.0	85421.0	84793.0	85485.0	82650.0	83756.0	67982.0	73164.0	89678.0	92818.0	82691.0	2563928.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_153S_1_bbduk_polyg_filt	70454.0	107967.0	125014.0	139743.0	151465.0	159025.0	165826.0	169435.0	170885.0	172164.0	172766.0	172235.0	171203.0	167758.0	165476.0	131379.0	134703.0	157941.0	153339.0	144332.0	2859405.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_153S_2_bbduk_polyg_filt	70520.0	108035.0	125060.0	139753.0	151546.0	159042.0	165874.0	169423.0	170878.0	172163.0	172744.0	172225.0	171180.0	167788.0	165515.0	131522.0	135523.0	159893.0	156751.0	145256.0	2851824.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_156P_1_bbduk_polyg_filt	43771.0	65871.0	77650.0	86106.0	93269.0	98588.0	104832.0	108833.0	111216.0	113109.0	114448.0	113299.0	112954.0	111390.0	109296.0	86348.0	87277.0	104582.0	101403.0	95592.0	1889155.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_156P_2_bbduk_polyg_filt	43820.0	65922.0	77662.0	86117.0	93313.0	98584.0	104825.0	108863.0	111208.0	113107.0	114475.0	113294.0	112942.0	111393.0	109342.0	86429.0	87731.0	105722.0	103352.0	96094.0	1884794.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_157S_1_bbduk_polyg_filt	52918.0	83970.0	101543.0	116493.0	130564.0	140362.0	150736.0	156726.0	160156.0	161894.0	165021.0	164170.0	163128.0	160020.0	158395.0	125526.0	127056.0	146908.0	142762.0	133820.0	2382337.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_157S_2_bbduk_polyg_filt	52957.0	84032.0	101584.0	116529.0	130601.0	140399.0	150694.0	156735.0	160186.0	161856.0	165062.0	164154.0	163153.0	160029.0	158425.0	125576.0	127498.0	148073.0	144969.0	134447.0	2377546.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_158P_1_bbduk_polyg_filt	44236.0	67654.0	81344.0	93475.0	102847.0	110576.0	118539.0	123518.0	127367.0	130763.0	135063.0	136486.0	138942.0	139754.0	141508.0	114735.0	118516.0	142214.0	142914.0	137092.0	3388057.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_158P_2_bbduk_polyg_filt	44287.0	67706.0	81377.0	93501.0	102862.0	110579.0	118528.0	123514.0	127377.0	130748.0	135063.0	136504.0	138981.0	139776.0	141547.0	114905.0	119374.0	144369.0	146496.0	138281.0	3379825.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_159S_1_bbduk_polyg_filt	51717.0	78958.0	91233.0	101915.0	110889.0	117839.0	125393.0	130409.0	133289.0	138336.0	142380.0	142533.0	142733.0	142466.0	144142.0	115473.0	119553.0	143674.0	143712.0	137751.0	3289882.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_159S_2_bbduk_polyg_filt	51810.0	78986.0	91250.0	101905.0	110895.0	117869.0	125425.0	130427.0	133307.0	138329.0	142379.0	142547.0	142728.0	142471.0	144216.0	115653.0	120430.0	145778.0	147668.0	138806.0	3281398.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_15P_1_bbduk_polyg_filt	55967.0	81926.0	92314.0	100232.0	105761.0	109383.0	112865.0	113647.0	112027.0	110184.0	110799.0	107440.0	106243.0	102253.0	100679.0	79164.0	80608.0	93887.0	89830.0	84105.0	1689765.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_15P_2_bbduk_polyg_filt	56043.0	81978.0	92332.0	100274.0	105785.0	109376.0	112873.0	113620.0	112037.0	110178.0	110817.0	107453.0	106240.0	102273.0	100718.0	79291.0	81249.0	95462.0	92680.0	84992.0	1683408.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_160P_1_bbduk_polyg_filt	57637.0	89388.0	105678.0	119301.0	130751.0	139257.0	146573.0	151640.0	153418.0	154673.0	157046.0	156672.0	155696.0	155189.0	154611.0	122513.0	126497.0	149208.0	145395.0	138260.0	2909658.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_160P_2_bbduk_polyg_filt	57693.0	89446.0	105706.0	119363.0	130807.0	139233.0	146565.0	151667.0	153412.0	154713.0	157049.0	156643.0	155701.0	155208.0	154657.0	122703.0	127298.0	151087.0	148661.0	139265.0	2902184.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_161S_1_bbduk_polyg_filt	389.0	614.0	705.0	801.0	855.0	966.0	1023.0	1088.0	1166.0	1277.0	1345.0	1430.0	1453.0	1495.0	1587.0	1345.0	1499.0	1772.0	1671.0	1634.0	43468.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_161S_2_bbduk_polyg_filt	421.0	650.0	720.0	817.0	856.0	956.0	1033.0	1094.0	1156.0	1269.0	1334.0	1439.0	1444.0	1522.0	1611.0	1391.0	1666.0	2082.0	2271.0	1703.0	42148.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_162P_1_bbduk_polyg_filt	33968.0	53812.0	65431.0	75585.0	83919.0	90663.0	96609.0	100397.0	103057.0	105263.0	107654.0	108459.0	109699.0	109990.0	111046.0	89298.0	93182.0	111607.0	110796.0	104941.0	2927545.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_162P_2_bbduk_polyg_filt	34012.0	53834.0	65455.0	75589.0	83954.0	90718.0	96610.0	100387.0	103057.0	105272.0	107672.0	108478.0	109692.0	110007.0	111106.0	89571.0	94693.0	115447.0	116840.0	106679.0	2913848.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_163S_1_bbduk_polyg_filt	68894.0	101990.0	115240.0	126871.0	133666.0	138568.0	143951.0	144801.0	142200.0	142595.0	141034.0	136790.0	132552.0	129761.0	128978.0	102474.0	104919.0	123700.0	121515.0	112486.0	3067262.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_163S_2_bbduk_polyg_filt	68950.0	102055.0	115295.0	126870.0	133695.0	138602.0	143964.0	144797.0	142180.0	142585.0	141025.0	136791.0	132567.0	129790.0	129060.0	102667.0	106320.0	127411.0	127751.0	114220.0	3053652.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_164P_1_bbduk_polyg_filt	31335.0	48566.0	58286.0	67134.0	74424.0	81216.0	87133.0	91498.0	94102.0	95865.0	98138.0	98809.0	98693.0	98234.0	97020.0	76828.0	78967.0	92603.0	91074.0	85216.0	2080335.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_164P_2_bbduk_polyg_filt	31378.0	48597.0	58315.0	67151.0	74462.0	81192.0	87154.0	91481.0	94100.0	95888.0	98158.0	98808.0	98701.0	98233.0	97080.0	77009.0	80043.0	95506.0	95806.0	86398.0	2070016.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_165S_1_bbduk_polyg_filt	59992.0	95040.0	114328.0	131670.0	143849.0	154354.0	162563.0	166964.0	168743.0	169758.0	170027.0	166090.0	162438.0	157336.0	154597.0	121967.0	126423.0	149706.0	146409.0	136668.0	3247700.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_165S_2_bbduk_polyg_filt	60046.0	95096.0	114347.0	131709.0	143899.0	154383.0	162513.0	166995.0	168745.0	169781.0	170016.0	166104.0	162466.0	157306.0	154626.0	122146.0	127423.0	152231.0	150737.0	137907.0	3238146.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_166_1_bbduk_polyg_filt	34404.0	52238.0	62057.0	70165.0	77316.0	82107.0	87718.0	91728.0	93411.0	96476.0	99534.0	98326.0	99668.0	101962.0	103153.0	83312.0	88630.0	107006.0	107235.0	101129.0	2590170.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_166_2_bbduk_polyg_filt	34439.0	52264.0	62084.0	70171.0	77338.0	82117.0	87740.0	91721.0	93407.0	96475.0	99526.0	98341.0	99688.0	101990.0	103192.0	83451.0	89364.0	108947.0	110535.0	102074.0	2582881.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_167P_1_bbduk_polyg_filt	23530.0	37094.0	45278.0	52109.0	58845.0	64654.0	70172.0	74406.0	77299.0	82814.0	87078.0	89266.0	92061.0	94097.0	97157.0	81358.0	85540.0	105519.0	108368.0	103577.0	3277376.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_167P_2_bbduk_polyg_filt	23551.0	37127.0	45290.0	52128.0	58854.0	64700.0	70186.0	74391.0	77298.0	82824.0	87089.0	89311.0	92071.0	94088.0	97207.0	81593.0	86835.0	108717.0	113905.0	105131.0	3265302.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_169P_1_bbduk_polyg_filt	57104.0	89375.0	108084.0	123792.0	137823.0	148098.0	158083.0	163087.0	165094.0	167267.0	170325.0	168525.0	163941.0	160131.0	158713.0	125787.0	129290.0	150322.0	145678.0	135462.0	2574124.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_169P_2_bbduk_polyg_filt	57200.0	89437.0	108142.0	123840.0	137841.0	148151.0	158113.0	163099.0	165091.0	167261.0	170347.0	168494.0	163968.0	160145.0	158691.0	126001.0	130358.0	152941.0	150251.0	136808.0	2563926.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_16P_1_bbduk_polyg_filt	74284.0	105892.0	116460.0	123389.0	128470.0	132016.0	135339.0	134882.0	134497.0	133502.0	132510.0	129799.0	128143.0	123631.0	120463.0	95651.0	96097.0	113173.0	108376.0	100909.0	1765890.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_16P_2_bbduk_polyg_filt	74345.0	105933.0	116506.0	123414.0	128488.0	132014.0	135356.0	134922.0	134493.0	133469.0	132509.0	129784.0	128178.0	123633.0	120476.0	95718.0	96465.0	114036.0	110183.0	101392.0	1762059.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_170S_1_bbduk_polyg_filt	46089.0	70647.0	83269.0	93960.0	101984.0	107721.0	113365.0	115438.0	116447.0	116954.0	117732.0	116361.0	115507.0	113864.0	113062.0	89563.0	91880.0	108857.0	105597.0	98506.0	2454079.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_170S_2_bbduk_polyg_filt	46160.0	70692.0	83308.0	93971.0	102033.0	107749.0	113320.0	115450.0	116460.0	116961.0	117727.0	116384.0	115526.0	113858.0	113127.0	89760.0	93030.0	111675.0	110483.0	99869.0	2443339.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_171P_1_bbduk_polyg_filt	41594.0	64313.0	76243.0	86275.0	95067.0	102644.0	110815.0	115062.0	119047.0	123689.0	128636.0	130829.0	133143.0	134172.0	136917.0	110688.0	115367.0	140063.0	140228.0	134864.0	3282977.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_171P_2_bbduk_polyg_filt	41654.0	64357.0	76256.0	86313.0	95071.0	102658.0	110836.0	115065.0	119023.0	123742.0	128616.0	130860.0	133156.0	134168.0	136945.0	110815.0	116067.0	141660.0	143289.0	135818.0	3276264.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_172S_1_bbduk_polyg_filt	22538.0	35000.0	41925.0	48561.0	54672.0	60706.0	67762.0	72315.0	75811.0	80907.0	85730.0	86628.0	89994.0	90636.0	91509.0	74337.0	77493.0	93115.0	92086.0	87457.0	1841562.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_172S_2_bbduk_polyg_filt	22580.0	35024.0	41960.0	48572.0	54682.0	60711.0	67801.0	72312.0	75831.0	80911.0	85734.0	86635.0	89999.0	90660.0	91520.0	74470.0	78036.0	94253.0	94206.0	88079.0	1836768.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_173P_1_bbduk_polyg_filt	33951.0	53325.0	64110.0	74281.0	82641.0	89590.0	96191.0	101181.0	104202.0	107551.0	110873.0	112191.0	114758.0	115286.0	117315.0	94492.0	99722.0	120073.0	121673.0	115168.0	2912623.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_173P_2_bbduk_polyg_filt	33998.0	53337.0	64151.0	74317.0	82632.0	89588.0	96215.0	101203.0	104211.0	107552.0	110885.0	112226.0	114756.0	115281.0	117357.0	94686.0	100674.0	122346.0	125696.0	116265.0	2903821.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_174S_1_bbduk_polyg_filt	20135.0	33150.0	41676.0	49940.0	57100.0	63765.0	70166.0	73786.0	77191.0	80166.0	84365.0	87127.0	89742.0	91284.0	94785.0	77686.0	82009.0	101605.0	103635.0	99880.0	3284628.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_174S_2_bbduk_polyg_filt	20160.0	33176.0	41693.0	49959.0	57118.0	63764.0	70177.0	73809.0	77179.0	80192.0	84391.0	87115.0	89771.0	91292.0	94883.0	78056.0	84127.0	107101.0	112099.0	101870.0	3265889.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_175P_1_bbduk_polyg_filt	46471.0	70044.0	80896.0	89442.0	96484.0	101929.0	105276.0	107709.0	108565.0	108924.0	108690.0	107339.0	106048.0	103580.0	101328.0	79388.0	80554.0	93667.0	91061.0	84431.0	1950882.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_175P_2_bbduk_polyg_filt	46509.0	70090.0	80953.0	89454.0	96519.0	101909.0	105282.0	107712.0	108577.0	108905.0	108708.0	107326.0	106047.0	103605.0	101394.0	79540.0	81658.0	96483.0	95736.0	85648.0	1940653.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_176S_1_bbduk_polyg_filt	31811.0	50785.0	61399.0	70716.0	77884.0	84594.0	92110.0	95199.0	96124.0	101276.0	106390.0	107572.0	111528.0	114618.0	117993.0	95614.0	100938.0	121649.0	122846.0	116604.0	3229333.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_176S_2_bbduk_polyg_filt	31853.0	50797.0	61426.0	70733.0	77891.0	84617.0	92105.0	95192.0	96144.0	101282.0	106397.0	107627.0	111516.0	114628.0	118030.0	95810.0	102040.0	124674.0	127604.0	118001.0	3218616.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_177P_1_bbduk_polyg_filt	24045.0	37763.0	46156.0	52656.0	59000.0	64328.0	69302.0	73408.0	76363.0	79344.0	82223.0	82655.0	84821.0	85053.0	86259.0	70434.0	74182.0	90054.0	90690.0	87672.0	2343924.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_177P_2_bbduk_polyg_filt	24077.0	37784.0	46171.0	52646.0	59027.0	64340.0	69317.0	73407.0	76368.0	79342.0	82227.0	82667.0	84817.0	85048.0	86304.0	70584.0	74710.0	91370.0	93236.0	88339.0	2338551.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_178S_1_bbduk_polyg_filt	41168.0	65414.0	80921.0	95539.0	108409.0	118349.0	128745.0	134644.0	139886.0	145025.0	149018.0	150770.0	153514.0	153904.0	155648.0	125316.0	129922.0	155807.0	153847.0	146180.0	3477431.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_178S_2_bbduk_polyg_filt	41211.0	65466.0	80963.0	95556.0	108426.0	118379.0	128758.0	134684.0	139873.0	145051.0	149012.0	150780.0	153526.0	153923.0	155728.0	125536.0	131092.0	158871.0	159192.0	147668.0	3465762.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_179P_1_bbduk_polyg_filt	40322.0	63462.0	74496.0	84732.0	92936.0	98892.0	105787.0	110807.0	113393.0	115824.0	118446.0	118186.0	119563.0	121163.0	121210.0	98344.0	101924.0	122549.0	123112.0	117444.0	3458642.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_179P_2_bbduk_polyg_filt	40350.0	63516.0	74515.0	84749.0	92950.0	98901.0	105801.0	110827.0	113418.0	115836.0	118431.0	118186.0	119575.0	121165.0	121272.0	98535.0	103053.0	125295.0	127718.0	118682.0	3448459.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_180S_1_bbduk_polyg_filt	32632.0	50523.0	60650.0	69927.0	77980.0	84745.0	90704.0	96091.0	99957.0	102511.0	105334.0	107411.0	109241.0	110239.0	111305.0	90058.0	94161.0	113909.0	112084.0	107353.0	2895056.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_180S_2_bbduk_polyg_filt	32658.0	50565.0	60681.0	69942.0	77987.0	84770.0	90703.0	96103.0	99951.0	102504.0	105386.0	107412.0	109235.0	110261.0	111424.0	90354.0	95712.0	118250.0	118962.0	109208.0	2879803.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_181P_1_bbduk_polyg_filt	46703.0	73138.0	85905.0	97468.0	106198.0	115420.0	124511.0	127249.0	129667.0	133509.0	137430.0	135540.0	133827.0	129930.0	128507.0	102065.0	105221.0	125192.0	123160.0	115902.0	2758332.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_181P_2_bbduk_polyg_filt	46760.0	73218.0	85953.0	97467.0	106211.0	115472.0	124512.0	127250.0	129652.0	133513.0	137423.0	135567.0	133858.0	129945.0	128560.0	102167.0	106009.0	127250.0	126783.0	116970.0	2750334.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_182S_1_bbduk_polyg_filt	398.0	599.0	657.0	730.0	801.0	881.0	990.0	1041.0	1199.0	1230.0	1243.0	1372.0	1412.0	1461.0	1477.0	1315.0	1375.0	1749.0	1667.0	1647.0	38758.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_182S_2_bbduk_polyg_filt	425.0	628.0	678.0	740.0	796.0	883.0	977.0	1035.0	1203.0	1217.0	1242.0	1384.0	1421.0	1468.0	1490.0	1319.0	1461.0	1937.0	2012.0	1700.0	37986.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_183P_1_bbduk_polyg_filt	34017.0	55522.0	70335.0	85057.0	98511.0	110111.0	120355.0	129600.0	135256.0	140769.0	147163.0	150368.0	154524.0	156585.0	159440.0	129641.0	135898.0	163674.0	165313.0	158023.0	4459684.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_183P_2_bbduk_polyg_filt	34037.0	55573.0	70365.0	85080.0	98513.0	110142.0	120402.0	129587.0	135257.0	140781.0	147173.0	150369.0	154571.0	156612.0	159526.0	129909.0	137397.0	167272.0	171565.0	159741.0	4445974.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_184S_1_bbduk_polyg_filt	52051.0	80244.0	96275.0	109757.0	122741.0	132002.0	142918.0	151361.0	157239.0	163612.0	171090.0	175400.0	179941.0	182186.0	185542.0	149868.0	156176.0	187947.0	189198.0	181976.0	4709735.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_184S_2_bbduk_polyg_filt	52110.0	80291.0	96333.0	109797.0	122757.0	132044.0	142902.0	151366.0	157244.0	163611.0	171112.0	175435.0	179920.0	182204.0	185625.0	150132.0	157410.0	191034.0	194493.0	183489.0	4697950.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_188S_1_bbduk_polyg_filt	37034.0	59008.0	72622.0	85134.0	95666.0	104093.0	110546.0	112580.0	110535.0	111707.0	112165.0	107331.0	105132.0	101170.0	101224.0	80745.0	83414.0	99057.0	97596.0	91186.0	2081579.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_188S_2_bbduk_polyg_filt	37078.0	59047.0	72645.0	85175.0	95644.0	104106.0	110566.0	112584.0	110523.0	111733.0	112171.0	107293.0	105137.0	101187.0	101257.0	80846.0	84058.0	100484.0	100201.0	91879.0	2075910.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_189P_1_bbduk_polyg_filt	45460.0	70124.0	83208.0	94388.0	103368.0	110508.0	116284.0	119807.0	121369.0	122688.0	123627.0	123095.0	121975.0	119845.0	118908.0	95514.0	97328.0	115352.0	114235.0	106270.0	2504788.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_189P_2_bbduk_polyg_filt	45504.0	70164.0	83206.0	94433.0	103406.0	110537.0	116298.0	119786.0	121389.0	122692.0	123599.0	123102.0	121978.0	119851.0	118943.0	95638.0	97958.0	116993.0	117222.0	107141.0	2498301.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_190S_1_bbduk_polyg_filt	28499.0	44579.0	53802.0	61814.0	69097.0	75746.0	81452.0	84744.0	85801.0	90437.0	93866.0	95236.0	97325.0	97616.0	100397.0	81739.0	86295.0	104501.0	105190.0	101662.0	2985526.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_190S_2_bbduk_polyg_filt	28537.0	44588.0	53823.0	61859.0	69115.0	75734.0	81467.0	84758.0	85824.0	90414.0	93892.0	95240.0	97351.0	97634.0	100432.0	81901.0	87452.0	107343.0	110074.0	103146.0	2974740.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_192S_1_bbduk_polyg_filt	35.0	36.0	37.0	37.0	48.0	50.0	49.0	68.0	44.0	54.0	65.0	63.0	61.0	62.0	67.0	60.0	51.0	50.0	36.0	65.0	939.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_192S_2_bbduk_polyg_filt	36.0	36.0	37.0	38.0	46.0	52.0	49.0	67.0	45.0	53.0	65.0	63.0	61.0	62.0	67.0	60.0	51.0	54.0	41.0	67.0	927.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_193P_1_bbduk_polyg_filt	44590.0	70279.0	85382.0	98652.0	109755.0	118530.0	127183.0	131950.0	136172.0	137581.0	138911.0	138130.0	136657.0	135119.0	133571.0	105769.0	107644.0	128849.0	125818.0	119323.0	2797336.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_193P_2_bbduk_polyg_filt	44635.0	70318.0	85435.0	98703.0	109779.0	118552.0	127205.0	131937.0	136150.0	137631.0	138949.0	138073.0	136655.0	135143.0	133589.0	105950.0	108520.0	131080.0	129751.0	120522.0	2788624.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_194S_1_bbduk_polyg_filt	32707.0	50024.0	60206.0	68401.0	76208.0	84632.0	91865.0	94264.0	96118.0	101925.0	104437.0	102187.0	102689.0	103240.0	103032.0	82658.0	84877.0	102177.0	99697.0	92405.0	1971488.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_194S_2_bbduk_polyg_filt	32753.0	50046.0	60258.0	68411.0	76204.0	84644.0	91881.0	94277.0	96132.0	101938.0	104429.0	102198.0	102689.0	103253.0	103074.0	82758.0	85474.0	103731.0	102267.0	93096.0	1965724.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_195_1_bbduk_polyg_filt	42186.0	67952.0	83412.0	97405.0	107836.0	119271.0	127171.0	133476.0	137869.0	141997.0	146776.0	148950.0	149665.0	151599.0	153000.0	122848.0	129224.0	153650.0	153927.0	145728.0	3101708.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_195_2_bbduk_polyg_filt	42223.0	67994.0	83458.0	97429.0	107856.0	119270.0	127198.0	133451.0	137889.0	142018.0	146765.0	148981.0	149664.0	151601.0	153045.0	123009.0	129902.0	155227.0	156878.0	146588.0	3095204.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
