Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
PD_100P_1_bbduk_polyg_filt	0.0	1.0	5.5	7.0	9.0	18.0	21.0	21.5	20.5	34.5	69.5	128.0	215.5	349.5	568.5	902.5	1363.0	2027.0	2987.0	4141.5	5511.0	7246.5	9446.5	11989.5	14601.5	17558.0	20956.5	24381.0	27834.5	31536.5	35291.0	39020.0	42716.5	46523.5	50472.0	54288.0	58428.5	62757.5	67168.5	71577.5	75859.0	80072.0	83352.5	85741.0	87484.0	88712.5	89585.5	89474.5	88685.5	88480.0	88430.5	88094.5	88496.0	89274.5	90239.5	91475.5	93061.5	94904.0	96898.0	98909.0	99410.5	98721.0	97360.0	93788.0	88505.5	81728.0	72978.0	63678.5	54226.0	44715.0	36084.5	28446.5	21693.0	16340.5	12121.5	8598.0	5954.5	4010.0	2568.0	1632.0	1003.0	592.0	329.0	176.0	96.5	55.5	26.0	10.0	5.0	3.5	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD_100P_2_bbduk_polyg_filt	0.0	2.0	6.0	8.5	13.5	19.0	19.0	20.0	23.0	34.5	72.0	114.0	192.5	335.0	557.0	932.0	1409.0	2006.0	2834.0	4032.0	5423.5	7035.0	9348.0	11827.5	14455.0	17536.0	20579.0	23836.0	27533.5	31168.0	34752.0	38334.0	41900.5	45495.0	49293.0	53417.5	57438.5	61728.0	65799.5	69962.5	74543.5	78489.0	82337.5	85429.5	87523.5	89204.5	89733.0	90206.5	89930.0	89096.5	88752.0	88714.0	89099.5	89712.0	90819.5	91998.0	93940.5	96291.0	98406.5	99789.0	100007.5	99399.0	97536.0	93934.5	88902.0	82279.0	74083.0	64841.5	55090.0	45324.0	36213.5	28441.5	21934.0	16398.0	11913.5	8492.0	5826.5	3918.0	2581.0	1654.0	998.5	591.5	342.0	182.0	102.0	52.0	23.5	11.0	4.5	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD_104P_1_bbduk_polyg_filt	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.5	2.0	9.5	26.0	53.0	91.0	154.0	282.5	469.0	748.0	1146.5	1745.5	2593.0	3790.5	5473.0	7628.0	10502.0	14289.5	18875.5	24157.0	30302.5	37450.5	45405.5	54326.0	64080.5	74827.5	86093.0	97795.0	110874.5	124796.0	137893.0	150808.0	164476.0	176982.5	187646.5	196694.5	203403.5	208080.0	209163.0	206713.5	202471.0	195896.0	187496.5	178041.0	167656.5	156895.5	146333.5	136606.0	128564.5	121282.0	114712.5	108657.0	103277.0	98139.0	92714.5	86840.0	79563.0	72240.0	64794.5	56188.5	48098.0	40646.0	33185.5	26273.5	20183.5	15254.5	11268.0	8044.5	5541.0	3774.5	2552.0	1641.5	1009.0	622.5	388.5	219.5	120.0	74.5	33.5	13.5	10.5	7.0	3.5	2.0	1.5	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
PD_104P_2_bbduk_polyg_filt	0.0	0.0	0.0	0.5	1.0	1.5	2.0	4.0	5.5	8.0	24.0	57.0	100.0	172.0	273.5	452.0	737.0	1159.0	1809.0	2661.0	3849.5	5512.0	7727.5	10573.5	14115.0	18550.5	24033.0	30279.0	37462.5	45467.0	54202.0	63971.5	74535.5	85280.0	97302.0	110641.5	123999.5	137200.0	150673.0	164067.5	175839.5	186614.5	195805.0	202716.0	206997.5	208293.0	207104.5	202902.5	196169.0	188003.5	178228.5	167598.5	157344.5	146928.5	137411.5	129065.0	121370.5	115136.0	109369.5	103873.5	98464.5	93037.0	87130.5	80389.0	73024.5	65064.5	56731.5	48197.0	40339.5	33110.5	26424.0	20417.5	15367.5	11300.0	8144.5	5708.5	3820.0	2523.5	1619.0	989.0	614.0	396.5	236.0	128.0	70.0	43.5	27.0	15.0	6.0	3.5	2.5	1.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD_105P_1_bbduk_polyg_filt	0.0	0.0	0.0	0.0	0.5	1.0	1.0	2.0	3.5	5.0	15.5	35.0	58.5	98.5	149.0	246.5	397.5	598.0	921.0	1354.5	1974.5	2876.5	3937.5	5373.0	7130.0	9244.0	11672.0	14369.5	17493.5	20982.0	24648.5	28476.5	32559.5	36398.5	40219.5	43978.0	47242.0	49928.5	52574.0	54589.5	56085.5	57801.0	59239.0	60747.5	62133.0	63398.5	65042.0	67563.0	71023.5	74587.5	79026.0	84812.0	90560.5	97370.5	105271.5	113562.5	122583.0	131410.0	139596.5	146385.0	151545.0	154103.5	153082.5	148554.5	139661.5	127612.5	113010.0	97053.0	81089.0	65395.5	51363.5	39267.0	29018.5	20857.5	14632.0	9846.0	6511.5	4188.5	2690.5	1769.0	1090.0	643.5	362.5	206.5	119.5	65.0	33.5	15.5	5.5	3.0	3.5	3.5	2.5	1.5	1.0	0.5	0.0	0.0	0.0	0.0	0.0
PD_105P_2_bbduk_polyg_filt	0.0	0.0	0.0	0.0	0.5	1.0	1.0	1.5	2.5	6.0	18.0	35.5	57.0	88.5	157.5	261.0	392.5	560.5	877.0	1359.5	1997.0	2807.0	3817.0	5194.0	6929.0	9013.5	11412.5	14187.0	17231.5	20659.5	24356.0	27990.5	32053.5	36110.0	39885.5	43491.0	46798.5	49493.5	51807.0	53730.0	55583.0	57621.0	58834.5	60253.5	61827.5	63458.0	65287.0	67384.5	70513.5	74489.0	79161.0	84494.5	90555.0	96993.5	104359.0	113493.5	122829.5	131110.5	139210.5	146614.5	151863.0	154382.0	153734.0	148851.5	140018.5	128456.0	113766.5	98193.5	82688.0	66659.0	52104.0	39849.0	29557.0	21291.0	15075.0	10250.5	6739.0	4319.5	2747.0	1797.0	1127.0	673.5	392.0	222.0	128.0	69.5	33.5	15.5	10.0	7.5	4.5	4.0	2.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
PD_107P_1_bbduk_polyg_filt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.0	2.5	1.5	1.5	2.0	5.0	7.0	5.5	7.0	5.5	4.5	8.0	10.5	12.0	12.0	12.5	17.0	25.0	28.5	23.0	20.5	23.0	29.5	31.5	31.5	34.5	32.0	35.5	39.5	33.0	27.5	28.0	30.5	26.5	21.5	23.0	23.5	20.5	19.0	19.5	18.0	16.0	16.0	12.5	8.0	6.0	4.0	5.5	4.0	1.5	2.0	3.0	2.5	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD_107P_2_bbduk_polyg_filt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	1.0	3.0	2.5	1.5	2.5	3.0	4.0	7.0	8.5	10.0	11.5	12.0	13.0	9.0	9.0	16.0	17.0	15.0	20.0	27.0	29.5	34.5	32.5	28.0	26.5	29.5	33.0	32.5	30.5	31.0	35.5	33.0	29.0	25.0	25.5	28.0	27.0	19.0	9.0	12.0	16.0	14.0	12.0	8.5	9.5	9.0	7.0	5.5	4.5	4.5	2.5	2.5	2.0	0.5	0.5	0.5	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD_108S_1_bbduk_polyg_filt	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.5	2.0	6.5	20.0	37.0	78.5	173.0	326.5	599.0	971.0	1517.0	2317.0	3434.5	5034.5	7046.5	9623.5	13019.5	17215.0	22120.0	27618.5	33895.0	41106.0	49271.0	58931.0	69626.0	80423.5	92931.0	107449.5	122341.0	137537.0	153054.5	168374.0	183031.0	196341.5	207814.0	215710.0	220293.5	222608.5	220292.0	215563.0	209576.0	200526.5	190181.0	180924.5	171912.5	162806.5	155090.0	148330.0	142762.5	138034.0	133590.5	129298.0	124541.0	119316.0	113306.0	105970.5	97681.0	88766.5	79187.5	69373.0	59555.5	49893.0	40790.0	32720.5	25816.5	19765.5	14648.0	10689.5	7806.5	5532.5	3775.0	2535.5	1681.0	1117.5	743.5	503.0	321.5	179.0	96.5	51.0	27.5	17.5	9.5	4.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PD_108S_2_bbduk_polyg_filt	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.5	3.0	4.5	8.0	19.5	38.5	84.5	165.5	301.0	555.0	946.0	1499.5	2298.0	3431.0	4956.5	6983.5	9562.0	12900.5	17104.5	21958.0	27362.5	33554.5	40540.5	48571.0	58158.0	68847.0	79747.0	92104.5	106378.5	121032.5	136027.0	151796.5	167448.5	181797.5	195431.0	206780.0	215212.0	220868.5	222496.5	220999.5	216734.5	209802.0	200970.5	191828.0	182443.5	173000.5	164368.5	156178.5	149086.0	143376.5	138168.0	133562.5	129436.0	125221.5	119940.0	113469.5	106222.0	98082.5	88973.5	79154.0	69711.5	60002.0	50275.0	41169.0	32868.0	25770.5	19705.0	14786.0	10858.5	7850.0	5555.0	3787.0	2578.5	1700.5	1093.5	728.5	479.5	297.0	180.0	107.5	60.0	25.5	13.5	9.5	6.5	3.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
