	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_105P_bmtagged_2	26896.0	29002.0	30193.0	31351.0	32707.0	33658.0	34129.0	34863.0	35685.0	36672.0	37495.0	39340.0	39270.0	39889.0	39635.0	39313.0	38869.0	38674.0	39583.0	39779.0	40646.0	41082.0	40129.0	39198.0	39717.0	39451.0	39798.0	39687.0	39440.0	38307.0	38884.0	39108.0	39184.0	40730.0	39785.0	39828.0	39723.0	39413.0	40027.0	39632.0	39350.0	39287.0	41103.0	59796.0	144067.0	1334550.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_107P_bmtagged_1	3.0	6.0	5.0	7.0	12.0	7.0	9.0	9.0	7.0	6.0	9.0	5.0	11.0	12.0	7.0	10.0	4.0	11.0	11.0	6.0	17.0	16.0	13.0	14.0	12.0	12.0	6.0	11.0	7.0	12.0	11.0	10.0	7.0	8.0	4.0	4.0	8.0	12.0	14.0	3.0	7.0	14.0	11.0	11.0	36.0	273.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_107P_bmtagged_2	4.0	6.0	7.0	12.0	12.0	6.0	12.0	10.0	7.0	7.0	8.0	7.0	11.0	7.0	9.0	13.0	6.0	12.0	8.0	7.0	14.0	18.0	10.0	13.0	13.0	11.0	3.0	8.0	7.0	12.0	11.0	10.0	8.0	6.0	4.0	4.0	7.0	10.0	14.0	5.0	9.0	15.0	8.0	6.0	28.0	285.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_108S_bmtagged_1	31690.0	34358.0	36734.0	38282.0	39891.0	41642.0	43569.0	45143.0	47064.0	47842.0	49363.0	50941.0	52194.0	52524.0	53039.0	53762.0	54369.0	54996.0	55451.0	56375.0	56658.0	56993.0	56733.0	57173.0	56901.0	57079.0	57324.0	57956.0	57627.0	57546.0	58519.0	58264.0	57923.0	57864.0	58461.0	58591.0	58315.0	58597.0	58704.0	59095.0	59087.0	59587.0	63476.0	107421.0	256401.0	2611016.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_108S_bmtagged_2	30555.0	33052.0	35910.0	37653.0	39705.0	41064.0	42688.0	44659.0	46115.0	47036.0	47966.0	50212.0	51488.0	52270.0	52741.0	53344.0	53687.0	54461.0	55187.0	56042.0	56267.0	56788.0	56456.0	56936.0	56632.0	56869.0	57019.0	57197.0	56959.0	56550.0	57471.0	57278.0	57782.0	58984.0	59566.0	59687.0	59459.0	60297.0	61106.0	61973.0	62501.0	63431.0	68082.0	112761.0	261666.0	2596988.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_109S_bmtagged_1	32225.0	34949.0	36991.0	38721.0	41529.0	43660.0	45141.0	46780.0	48778.0	49921.0	51328.0	52818.0	53350.0	54170.0	54268.0	54509.0	54657.0	54238.0	54955.0	54674.0	55111.0	54830.0	54419.0	53613.0	53539.0	53715.0	53254.0	53071.0	52764.0	52580.0	51350.0	51919.0	50980.0	51420.0	50692.0	50295.0	50131.0	49760.0	49275.0	49878.0	49620.0	49653.0	53447.0	92134.0	225706.0	2388858.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_109S_bmtagged_2	31017.0	33724.0	35948.0	38087.0	41204.0	42999.0	44134.0	46144.0	47910.0	48877.0	49932.0	52241.0	52725.0	53762.0	53997.0	54124.0	54230.0	53658.0	54597.0	54544.0	54727.0	54664.0	54243.0	53490.0	53406.0	53647.0	52801.0	52349.0	51904.0	51952.0	50816.0	51186.0	51200.0	52803.0	51956.0	51794.0	51642.0	51726.0	52162.0	53110.0	53587.0	54310.0	58822.0	98521.0	232949.0	2366055.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_10P_bmtagged_1	27644.0	28334.0	29129.0	29290.0	29736.0	30494.0	31490.0	31414.0	31987.0	32128.0	32294.0	32831.0	32863.0	32928.0	32647.0	32707.0	32330.0	32355.0	32009.0	32042.0	32023.0	31751.0	31590.0	30826.0	30859.0	30495.0	30175.0	29865.0	29951.0	29106.0	28755.0	28848.0	28402.0	27878.0	27836.0	27358.0	27091.0	26395.0	26562.0	26428.0	26405.0	26203.0	28133.0	45500.0	115479.0	1126172.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_10P_bmtagged_2	26506.0	27181.0	28266.0	28624.0	29476.0	29939.0	30644.0	30951.0	31277.0	31439.0	31196.0	32279.0	32314.0	32739.0	32425.0	32370.0	32024.0	31912.0	31860.0	31933.0	31834.0	31680.0	31599.0	30757.0	30887.0	30409.0	29927.0	29612.0	29642.0	28727.0	28586.0	28828.0	28554.0	28741.0	28690.0	28322.0	27979.0	27607.0	28323.0	28335.0	28712.0	28947.0	31479.0	50072.0	120422.0	1112712.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_110S_bmtagged_1	30786.0	33078.0	34372.0	35690.0	37225.0	38590.0	39859.0	41013.0	42233.0	42962.0	44216.0	45166.0	45934.0	47080.0	46563.0	47239.0	48194.0	47884.0	48268.0	48436.0	48684.0	48736.0	48744.0	48182.0	48145.0	47751.0	47467.0	47526.0	46751.0	46531.0	45877.0	46033.0	45048.0	45393.0	44601.0	43844.0	43701.0	43268.0	43396.0	42828.0	42538.0	42208.0	45170.0	72977.0	169797.0	1792091.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_110S_bmtagged_2	29755.0	32013.0	33617.0	35059.0	36949.0	38137.0	39124.0	40599.0	41414.0	42179.0	43134.0	44687.0	45502.0	46858.0	46398.0	47072.0	47739.0	47369.0	48059.0	48172.0	48487.0	48436.0	48473.0	47946.0	48125.0	47553.0	46959.0	46979.0	45982.0	46044.0	45441.0	45547.0	45480.0	46365.0	45746.0	45032.0	44786.0	44719.0	45365.0	45346.0	45532.0	45512.0	49812.0	78828.0	176557.0	1773187.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_111P_bmtagged_1	22185.0	23754.0	25795.0	27424.0	28558.0	30664.0	31955.0	33987.0	35159.0	36345.0	37839.0	39474.0	40557.0	41453.0	42101.0	43487.0	43969.0	44564.0	45073.0	45578.0	46475.0	46865.0	46658.0	46752.0	47615.0	47508.0	47224.0	47206.0	47550.0	46693.0	47176.0	47478.0	47303.0	47021.0	46782.0	46778.0	46606.0	47129.0	46748.0	46771.0	46738.0	47085.0	48957.0	78019.0	192225.0	1952163.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_111P_bmtagged_2	21346.0	22815.0	25123.0	26966.0	28317.0	30234.0	31304.0	33722.0	34437.0	35714.0	36902.0	38937.0	40069.0	41240.0	41896.0	43060.0	43572.0	44066.0	44718.0	45145.0	46096.0	46509.0	46304.0	46491.0	47241.0	47240.0	46711.0	46819.0	46943.0	45918.0	46611.0	47024.0	47423.0	47874.0	47711.0	47783.0	47623.0	48299.0	48604.0	48960.0	49244.0	49961.0	52790.0	82506.0	196466.0	1940712.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_112S_bmtagged_1	95.0	100.0	83.0	89.0	92.0	107.0	105.0	111.0	137.0	121.0	141.0	151.0	144.0	169.0	153.0	145.0	123.0	149.0	142.0	154.0	150.0	166.0	172.0	147.0	173.0	168.0	191.0	162.0	146.0	149.0	136.0	153.0	146.0	144.0	139.0	134.0	171.0	142.0	148.0	139.0	135.0	157.0	153.0	259.0	504.0	4840.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_112S_bmtagged_2	108.0	117.0	99.0	117.0	109.0	126.0	122.0	111.0	144.0	135.0	148.0	159.0	145.0	169.0	155.0	142.0	125.0	138.0	145.0	162.0	137.0	169.0	144.0	137.0	148.0	155.0	168.0	145.0	132.0	137.0	120.0	149.0	146.0	144.0	143.0	143.0	184.0	153.0	159.0	147.0	144.0	164.0	177.0	240.0	378.0	4896.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_113P_bmtagged_1	22347.0	23797.0	25252.0	26877.0	28271.0	29257.0	30857.0	31924.0	33209.0	34484.0	35562.0	36691.0	37816.0	38320.0	39169.0	39720.0	40591.0	41178.0	41736.0	42253.0	43299.0	44073.0	44002.0	44372.0	44587.0	45291.0	46111.0	45751.0	46508.0	47176.0	47526.0	48463.0	48414.0	48970.0	49062.0	49351.0	49466.0	50221.0	50573.0	51852.0	52193.0	53363.0	57657.0	97071.0	287881.0	2761044.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_113P_bmtagged_2	21365.0	22928.0	24677.0	26505.0	28113.0	28940.0	30135.0	31538.0	32501.0	33639.0	34499.0	36297.0	37221.0	37968.0	38907.0	39453.0	40273.0	40625.0	41454.0	42007.0	42810.0	43813.0	43759.0	44081.0	44307.0	44963.0	45560.0	44978.0	45844.0	46450.0	46595.0	47658.0	48326.0	49909.0	50121.0	50663.0	50708.0	51933.0	53137.0	55123.0	56208.0	57833.0	63997.0	105652.0	296981.0	2733134.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_114P_bmtagged_1	36207.0	38087.0	39201.0	40700.0	41405.0	42315.0	43383.0	44496.0	45113.0	45985.0	47012.0	47464.0	48387.0	48495.0	48170.0	48016.0	48728.0	48118.0	48246.0	48240.0	47911.0	47521.0	47187.0	46140.0	45939.0	44836.0	44793.0	44175.0	44055.0	43806.0	42806.0	42154.0	41524.0	41128.0	40548.0	39679.0	39293.0	39005.0	38119.0	38055.0	37488.0	37141.0	38646.0	58656.0	131694.0	1320092.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_114P_bmtagged_2	34693.0	36540.0	38085.0	39861.0	40940.0	41627.0	42315.0	43787.0	44074.0	45014.0	45622.0	46862.0	47836.0	48298.0	47992.0	47753.0	48222.0	47731.0	48017.0	48074.0	47719.0	47405.0	46931.0	46106.0	45882.0	44806.0	44445.0	43724.0	43581.0	43315.0	42390.0	41815.0	41651.0	42188.0	41606.0	40751.0	40359.0	40266.0	39879.0	39990.0	39769.0	39574.0	41803.0	62006.0	135062.0	1313793.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_115S_bmtagged_1	12858.0	13950.0	14861.0	15611.0	16419.0	17182.0	18280.0	19073.0	20150.0	21361.0	22316.0	23306.0	24233.0	24635.0	25256.0	26219.0	26746.0	27308.0	28275.0	29281.0	29849.0	30195.0	30401.0	30754.0	31314.0	32292.0	32981.0	34109.0	34935.0	34971.0	35666.0	35846.0	36643.0	36929.0	37563.0	37802.0	38995.0	39657.0	39924.0	40667.0	41333.0	42343.0	45707.0	81694.0	207903.0	2146948.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_115S_bmtagged_2	12385.0	13392.0	14387.0	15357.0	16306.0	16931.0	17866.0	18777.0	19738.0	20944.0	21724.0	22980.0	23893.0	24483.0	25075.0	25858.0	26450.0	26805.0	27817.0	28855.0	29397.0	29752.0	30105.0	30471.0	30946.0	31934.0	32317.0	33419.0	34112.0	34243.0	34974.0	35303.0	36381.0	37799.0	38497.0	38693.0	39620.0	40839.0	41669.0	42669.0	43727.0	45127.0	49016.0	85397.0	210799.0	2137512.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_116P_bmtagged_1	36261.0	39107.0	41091.0	43307.0	45489.0	47630.0	49453.0	51338.0	53081.0	55132.0	56440.0	57852.0	58980.0	59801.0	60339.0	61243.0	62500.0	62274.0	62704.0	63535.0	63700.0	64196.0	64367.0	64427.0	64533.0	64450.0	64836.0	65419.0	65288.0	64608.0	64902.0	65298.0	64841.0	65282.0	64450.0	64532.0	64251.0	64194.0	64228.0	64011.0	64438.0	64920.0	69132.0	113510.0	260460.0	2717715.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_116P_bmtagged_2	34701.0	37306.0	39834.0	42332.0	44988.0	46719.0	48319.0	50794.0	51950.0	54001.0	54812.0	57085.0	58218.0	59303.0	60127.0	60714.0	61861.0	61534.0	62360.0	62998.0	63021.0	63780.0	64060.0	64058.0	64086.0	63863.0	64099.0	64510.0	64357.0	63521.0	63954.0	64449.0	64978.0	66492.0	65817.0	65837.0	65566.0	65796.0	66347.0	66518.0	67442.0	68167.0	73308.0	119225.0	265793.0	2710545.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_117_bmtagged_1	20245.0	22103.0	23633.0	24705.0	26225.0	27305.0	28515.0	29962.0	31364.0	32491.0	33590.0	35211.0	35590.0	36458.0	36917.0	37551.0	38355.0	39129.0	39637.0	40086.0	41293.0	41738.0	41985.0	41837.0	42035.0	42341.0	42454.0	42779.0	42803.0	42259.0	42921.0	43135.0	43288.0	43865.0	43845.0	44373.0	44795.0	44578.0	44691.0	45009.0	45443.0	46071.0	48954.0	84472.0	202465.0	2128649.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_117_bmtagged_2	19695.0	21434.0	23034.0	24354.0	26068.0	26973.0	27896.0	29567.0	30683.0	31968.0	32669.0	34759.0	35128.0	36174.0	36763.0	37262.0	37996.0	38634.0	39318.0	39834.0	40972.0	41489.0	41573.0	41616.0	41773.0	42054.0	42002.0	41982.0	42047.0	41513.0	42201.0	42442.0	43207.0	44671.0	44773.0	45346.0	45788.0	45847.0	46841.0	47502.0	48537.0	49443.0	53337.0	88693.0	205720.0	2115572.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_118_bmtagged_1	25442.0	26942.0	27969.0	28732.0	29467.0	31077.0	31281.0	32019.0	32678.0	33726.0	34975.0	36135.0	36145.0	36280.0	35883.0	36130.0	35405.0	35100.0	35141.0	35653.0	35674.0	36258.0	35210.0	34654.0	34602.0	33701.0	33221.0	34561.0	35027.0	34606.0	35000.0	34940.0	34941.0	35953.0	35694.0	36028.0	36587.0	36847.0	36308.0	36525.0	37132.0	37331.0	39868.0	77927.0	215988.0	2321228.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_118_bmtagged_2	25139.0	26485.0	27774.0	28751.0	29629.0	30905.0	30957.0	31906.0	32363.0	33457.0	34362.0	35908.0	35971.0	36448.0	36058.0	36048.0	35300.0	34999.0	35129.0	35570.0	35512.0	36280.0	35180.0	34651.0	34582.0	33724.0	33031.0	34225.0	34582.0	34179.0	34579.0	34621.0	35116.0	36841.0	36576.0	36949.0	38002.0	38649.0	39163.0	39836.0	41213.0	42193.0	45997.0	84371.0	220947.0	2287833.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_119P_bmtagged_1	32384.0	34764.0	36683.0	38363.0	39922.0	41470.0	42978.0	44559.0	45915.0	46974.0	47923.0	48932.0	49325.0	50021.0	50441.0	50824.0	51618.0	51693.0	51151.0	51296.0	52046.0	51780.0	51387.0	51425.0	51043.0	50497.0	50500.0	49999.0	49346.0	49054.0	48800.0	48459.0	48165.0	47553.0	46185.0	46053.0	45672.0	45274.0	44966.0	44524.0	44192.0	44207.0	46296.0	72617.0	173740.0	1727256.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_119P_bmtagged_2	31200.0	33511.0	35757.0	37788.0	39673.0	40870.0	42047.0	44040.0	44946.0	46152.0	46619.0	48280.0	48712.0	49741.0	50340.0	50623.0	51092.0	51006.0	50954.0	51062.0	51722.0	51529.0	51282.0	51264.0	50904.0	50324.0	50320.0	49491.0	48823.0	48390.0	48299.0	47866.0	48481.0	48995.0	47456.0	47455.0	46808.0	47070.0	47297.0	47338.0	47587.0	47921.0	51044.0	79008.0	181507.0	1705678.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_11P_bmtagged_1	36745.0	38219.0	39600.0	40676.0	41792.0	43443.0	44470.0	45129.0	45800.0	46408.0	47348.0	48240.0	48416.0	48347.0	48747.0	48452.0	48594.0	49007.0	48053.0	48290.0	48524.0	47999.0	47563.0	46702.0	46859.0	46774.0	46036.0	46247.0	45159.0	45202.0	44375.0	43957.0	43795.0	43597.0	42773.0	42314.0	41950.0	41976.0	41357.0	41378.0	41069.0	41209.0	44142.0	72141.0	173518.0	1792506.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_11P_bmtagged_2	35575.0	36914.0	38682.0	40132.0	41555.0	42991.0	43625.0	44681.0	45043.0	45781.0	46119.0	47724.0	47993.0	48189.0	48652.0	48163.0	48256.0	48685.0	47989.0	48248.0	48458.0	47963.0	47546.0	46788.0	46767.0	46635.0	45857.0	45911.0	44840.0	44744.0	43891.0	43718.0	44031.0	44498.0	43717.0	43197.0	43039.0	43628.0	43585.0	44202.0	44384.0	45136.0	49146.0	78202.0	181294.0	1768724.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_120S_bmtagged_1	25272.0	27061.0	29177.0	30602.0	31958.0	33021.0	34701.0	35930.0	37128.0	38402.0	38816.0	39644.0	40695.0	40738.0	41279.0	41287.0	42378.0	42028.0	41975.0	42099.0	41955.0	42028.0	42002.0	41404.0	41530.0	41057.0	41080.0	40465.0	39734.0	39607.0	39628.0	38819.0	38671.0	37783.0	37549.0	37090.0	36498.0	36235.0	35838.0	35578.0	35453.0	35436.0	37484.0	60023.0	140735.0	1432262.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_120S_bmtagged_2	24306.0	26039.0	28345.0	30068.0	31668.0	32514.0	33820.0	35440.0	36408.0	37492.0	37679.0	39024.0	40035.0	40469.0	41068.0	40987.0	42053.0	41592.0	41784.0	41906.0	41764.0	41820.0	41899.0	41201.0	41438.0	40957.0	40739.0	40150.0	39355.0	39202.0	39153.0	38393.0	38849.0	38941.0	38762.0	38160.0	37741.0	37670.0	37787.0	37935.0	38226.0	38900.0	42005.0	65610.0	147477.0	1413304.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_121S_bmtagged_1	34585.0	36502.0	38618.0	39475.0	41340.0	43023.0	44518.0	45702.0	46805.0	47922.0	49118.0	50282.0	51094.0	52044.0	52312.0	53008.0	53650.0	54045.0	54288.0	54591.0	55397.0	55621.0	55758.0	55750.0	56028.0	56668.0	57029.0	57010.0	57167.0	57344.0	57078.0	57512.0	57426.0	57997.0	57637.0	58055.0	57849.0	57869.0	58593.0	58481.0	59407.0	59659.0	64928.0	110714.0	300909.0	2967450.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_121S_bmtagged_2	33193.0	35104.0	37634.0	38710.0	41088.0	42438.0	43533.0	45156.0	45878.0	47041.0	47769.0	49661.0	50459.0	51772.0	52051.0	52636.0	53250.0	53444.0	54029.0	54379.0	55109.0	55450.0	55519.0	55431.0	55948.0	56447.0	56458.0	56209.0	56486.0	56522.0	56345.0	56873.0	57709.0	59165.0	58897.0	59499.0	59374.0	59909.0	61630.0	62173.0	64122.0	64496.0	71281.0	118744.0	309245.0	2939992.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_122S_bmtagged_1	32172.0	34865.0	36862.0	38860.0	40700.0	43495.0	45220.0	46593.0	48365.0	49878.0	51076.0	51995.0	52892.0	53899.0	53902.0	55246.0	55447.0	55334.0	55659.0	56278.0	55793.0	56330.0	55961.0	55835.0	55834.0	55578.0	55159.0	54294.0	54520.0	54049.0	53769.0	53895.0	53474.0	53182.0	53045.0	52999.0	52684.0	52260.0	51628.0	51886.0	51530.0	51484.0	54470.0	85334.0	198723.0	1977061.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
