Module	Section	Sample Name	Source
FastQC	all_sections	PD_76P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_76P_2_fastqc.zip
FastQC	all_sections	PD_74P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_74P_2_fastqc.zip
FastQC	all_sections	PD_74P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_74P_1_fastqc.zip
FastQC	all_sections	PD_159S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_159S_1_fastqc.zip
FastQC	all_sections	PD_159S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_159S_2_fastqc.zip
FastQC	all_sections	PD_77P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_77P_2_fastqc.zip
FastQC	all_sections	PD_77P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_77P_1_fastqc.zip
FastQC	all_sections	PD_128S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_128S_1_fastqc.zip
FastQC	all_sections	PD_128S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_128S_2_fastqc.zip
FastQC	all_sections	PD_166_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_166_1_fastqc.zip
FastQC	all_sections	PD_166_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_166_2_fastqc.zip
FastQC	all_sections	PD_211P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_211P_2_fastqc.zip
FastQC	all_sections	PD_211P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_211P_1_fastqc.zip
FastQC	all_sections	PD_Lib_pos_plate2_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Lib_pos_plate2_2_fastqc.zip
FastQC	all_sections	PD_Lib_pos_plate2_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Lib_pos_plate2_1_fastqc.zip
FastQC	all_sections	PD_64P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_64P_2_fastqc.zip
FastQC	all_sections	PD_75P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_75P_1_fastqc.zip
FastQC	all_sections	PD_75P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_75P_2_fastqc.zip
FastQC	all_sections	PD_64P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_64P_1_fastqc.zip
FastQC	all_sections	PD_105P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_105P_2_fastqc.zip
FastQC	all_sections	PD_105P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_105P_1_fastqc.zip
FastQC	all_sections	PD_164P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_164P_2_fastqc.zip
FastQC	all_sections	PD_207P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_207P_1_fastqc.zip
FastQC	all_sections	PD_207P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_207P_2_fastqc.zip
FastQC	all_sections	PD_164P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_164P_1_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate3_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Extr_pos_plate3_2_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate3_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Extr_pos_plate3_1_fastqc.zip
FastQC	all_sections	PD_110S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_110S_2_fastqc.zip
FastQC	all_sections	PD_31P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_31P_1_fastqc.zip
FastQC	all_sections	PD_31P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_31P_2_fastqc.zip
FastQC	all_sections	PD_110S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_110S_1_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate1_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Extr_pos_plate1_1_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate1_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Extr_pos_plate1_2_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate3_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Extr_neg_plate3_2_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate3_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Extr_neg_plate3_1_fastqc.zip
FastQC	all_sections	PD_115S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_115S_1_fastqc.zip
FastQC	all_sections	PD_146S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_146S_1_fastqc.zip
FastQC	all_sections	PD_146S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_146S_2_fastqc.zip
FastQC	all_sections	PD_171P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_171P_1_fastqc.zip
FastQC	all_sections	PD_171P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_171P_2_fastqc.zip
FastQC	all_sections	PD_216S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_216S_1_fastqc.zip
FastQC	all_sections	PD_216S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_216S_2_fastqc.zip
FastQC	all_sections	PD_169P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_169P_1_fastqc.zip
FastQC	all_sections	PD_229P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_229P_1_fastqc.zip
FastQC	all_sections	PD_229P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_229P_2_fastqc.zip
FastQC	all_sections	PD_169P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_169P_2_fastqc.zip
FastQC	all_sections	PD_150P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_150P_1_fastqc.zip
FastQC	all_sections	PD_150P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_150P_2_fastqc.zip
FastQC	all_sections	PD_232S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_232S_2_fastqc.zip
FastQC	all_sections	PD_232S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_232S_1_fastqc.zip
FastQC	all_sections	PD_200S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_200S_2_fastqc.zip
FastQC	all_sections	PD_200S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_200S_1_fastqc.zip
FastQC	all_sections	PD_138S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_138S_1_fastqc.zip
FastQC	all_sections	PD_138S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_138S_2_fastqc.zip
FastQC	all_sections	PD_1P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_1P_2_fastqc.zip
FastQC	all_sections	PD_1P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_1P_1_fastqc.zip
FastQC	all_sections	PD_113P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_113P_1_fastqc.zip
FastQC	all_sections	PD_113P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_113P_2_fastqc.zip
FastQC	all_sections	PD_70P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_70P_2_fastqc.zip
FastQC	all_sections	PD_70P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_70P_1_fastqc.zip
FastQC	all_sections	PD_156P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_156P_2_fastqc.zip
FastQC	all_sections	PD_156P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_156P_1_fastqc.zip
FastQC	all_sections	PD_167P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_167P_2_fastqc.zip
FastQC	all_sections	PD_167P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_167P_1_fastqc.zip
FastQC	all_sections	PD_111P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_111P_2_fastqc.zip
FastQC	all_sections	PD_111P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_111P_1_fastqc.zip
FastQC	all_sections	PD_163S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_163S_1_fastqc.zip
FastQC	all_sections	PD_163S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_163S_2_fastqc.zip
FastQC	all_sections	PD_50P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_50P_1_fastqc.zip
FastQC	all_sections	PD_204_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_204_2_fastqc.zip
FastQC	all_sections	PD_204_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_204_1_fastqc.zip
FastQC	all_sections	PD_3P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_3P_1_fastqc.zip
FastQC	all_sections	PD_3P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_3P_2_fastqc.zip
FastQC	all_sections	PD_140S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_140S_2_fastqc.zip
FastQC	all_sections	PD_100P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_100P_2_fastqc.zip
FastQC	all_sections	PD_50P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_50P_2_fastqc.zip
FastQC	all_sections	PD_82P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_82P_2_fastqc.zip
FastQC	all_sections	PD_82P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_82P_1_fastqc.zip
FastQC	all_sections	PD_100P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_100P_1_fastqc.zip
FastQC	all_sections	PD_140S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_140S_1_fastqc.zip
FastQC	all_sections	PD_176S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_176S_2_fastqc.zip
FastQC	all_sections	PD_176S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_176S_1_fastqc.zip
FastQC	all_sections	PD_151S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_151S_1_fastqc.zip
FastQC	all_sections	PD_151S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_151S_2_fastqc.zip
FastQC	all_sections	PD_83P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_83P_1_fastqc.zip
FastQC	all_sections	PD_83P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_83P_2_fastqc.zip
FastQC	all_sections	PD_158P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_158P_1_fastqc.zip
FastQC	all_sections	PD_158P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_158P_2_fastqc.zip
FastQC	all_sections	PD_Lib_neg_plate1_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Lib_neg_plate1_1_fastqc.zip
FastQC	all_sections	PD_Lib_neg_plate1_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Lib_neg_plate1_2_fastqc.zip
FastQC	all_sections	PD_172S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_172S_2_fastqc.zip
FastQC	all_sections	PD_172S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_172S_1_fastqc.zip
FastQC	all_sections	PD_194S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_194S_2_fastqc.zip
FastQC	all_sections	PD_48P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_48P_1_fastqc.zip
FastQC	all_sections	PD_48P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_48P_2_fastqc.zip
FastQC	all_sections	PD_206S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_206S_1_fastqc.zip
FastQC	all_sections	PD_206S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_206S_2_fastqc.zip
FastQC	all_sections	PD_175P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_175P_1_fastqc.zip
FastQC	all_sections	PD_175P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_175P_2_fastqc.zip
FastQC	all_sections	PD_Lib_pos_plate1_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Lib_pos_plate1_1_fastqc.zip
FastQC	all_sections	PD_Lib_pos_plate1_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_Lib_pos_plate1_2_fastqc.zip
FastQC	all_sections	PD_218S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_218S_2_fastqc.zip
FastQC	all_sections	PD_218S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_218S_1_fastqc.zip
FastQC	all_sections	PD_2P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_2P_2_fastqc.zip
FastQC	all_sections	PD_2P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_2P_1_fastqc.zip
FastQC	all_sections	PD_123P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_123P_2_fastqc.zip
FastQC	all_sections	PD_123P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_123P_1_fastqc.zip
FastQC	all_sections	PD_55P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_55P_2_fastqc.zip
FastQC	all_sections	PD_55P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_55P_1_fastqc.zip
FastQC	all_sections	PD_170S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_170S_1_fastqc.zip
FastQC	all_sections	PD_170S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_170S_2_fastqc.zip
FastQC	all_sections	PD_66P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_66P_1_fastqc.zip
FastQC	all_sections	PD_66P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_66P_2_fastqc.zip
FastQC	all_sections	PD_205P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_205P_2_fastqc.zip
FastQC	all_sections	PD_205P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_205P_1_fastqc.zip
FastQC	all_sections	PD_228S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_228S_1_fastqc.zip
FastQC	all_sections	PD_228S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_228S_2_fastqc.zip
FastQC	all_sections	PD_114P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_114P_1_fastqc.zip
FastQC	all_sections	PD_114P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_114P_2_fastqc.zip
FastQC	all_sections	PD_6P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_6P_2_fastqc.zip
FastQC	all_sections	PD_6P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_6P_1_fastqc.zip
FastQC	all_sections	PD_116P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_116P_2_fastqc.zip
FastQC	all_sections	PD_116P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_116P_1_fastqc.zip
FastQC	all_sections	PD_4P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_4P_1_fastqc.zip
FastQC	all_sections	PD_4P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_4P_2_fastqc.zip
FastQC	all_sections	PD_203_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_203_1_fastqc.zip
FastQC	all_sections	PD_203_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_203_2_fastqc.zip
FastQC	all_sections	PD_230S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_230S_1_fastqc.zip
FastQC	all_sections	PD_112S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_112S_1_fastqc.zip
FastQC	all_sections	PD_152P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_152P_1_fastqc.zip
FastQC	all_sections	PD_230S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_230S_2_fastqc.zip
FastQC	all_sections	PD_160P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_160P_2_fastqc.zip
FastQC	all_sections	PD_160P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_160P_1_fastqc.zip
FastQC	all_sections	PD_81P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_81P_2_fastqc.zip
FastQC	all_sections	PD_81P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_81P_1_fastqc.zip
FastQC	all_sections	PD_208S_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_208S_2_fastqc.zip
FastQC	all_sections	PD_208S_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_208S_1_fastqc.zip
FastQC	all_sections	PD_25P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_25P_1_fastqc.zip
FastQC	all_sections	PD_25P_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_25P_2_fastqc.zip
FastQC	all_sections	PD_54P_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/fastqc_raw/PD_54P_1_fastqc.zip
