Sample	Top over-represented sequence	Sum of remaining over-represented sequences
PD_44P_2	15.9622534052	0.0
PD_45P_1	6.37571445956	0.268910117964
PD_45P_2	7.41377788681	0.0
PD_46P_1	20.2278164937	0.940357582809
PD_46P_2	23.1350366279	0.0
PD_47P_1	16.5431232205	0.0
PD_47P_2	18.40410858	0.0
PD_48P_1	24.6985064581	0.523016047056
PD_48P_2	27.3286110026	0.0
PD_4P_1	18.0510067618	0.426449416276
PD_4P_2	20.0868336301	0.0
PD_50P_1	80.9395434263	4.55578612951
PD_50P_2	89.2155762122	0.0
PD_51P_1	8.55446501663	0.0
PD_51P_2	9.48314067468	0.0
PD_52P_1	36.8252962986	1.09455369678
PD_52P_2	40.7346662083	0.0
PD_53P_1	11.902271958	0.0
PD_53P_2	13.5725351381	0.0
PD_54P_1	10.0190916534	0.101770423707
PD_54P_2	11.3919123864	0.0
PD_55P_1	8.83220238756	0.0
PD_55P_2	10.0214397925	0.0
PD_56P_1	4.85769087942	0.0
PD_56P_2	5.56919900655	0.0
PD_57P_1	24.2556375176	0.610615451485
PD_57P_2	26.9420524113	0.0
PD_58P_1	14.2720506029	0.178659097916
PD_58P_2	16.2206023488	0.0
PD_59P_1	33.74989504	1.12191414916
PD_59P_2	37.5681129681	0.0
PD_5P_1	10.8162684862	0.0
PD_5P_2	12.0960266567	0.0
PD_60P_1	9.90486493225	0.0
PD_60P_2	11.1370739407	0.0
PD_63P_1	10.089230736	0.0
PD_63P_2	11.4525921205	0.0
PD_64P_1	8.82799125523	0.0
PD_64P_2	10.0459950673	0.0
PD_65P_1	14.9989634838	0.0
PD_65P_2	16.7735332508	0.0
PD_66P_1	27.8863622743	1.58705577727
PD_66P_2	32.2916570973	0.0
PD_6P_1	29.909935487	0.661294549172
PD_6P_2	33.415526779	0.0
PD_70P_1	24.8044636696	1.8105185949
PD_70P_2	28.956701659	0.0
PD_73P_1	10.0335747261	11.1334037272
PD_73P_2	23.9146813526	0.0
PD_74P_1	12.2567877637	0.0
PD_74P_2	13.5418424712	0.0
PD_75P_1	27.8792218181	0.714926686211
PD_75P_2	31.4376508166	0.0
PD_76P_1	21.4264512379	0.25832287089
PD_76P_2	24.1142410147	0.0
PD_77P_1	10.5051674363	0.138696719576
PD_77P_2	12.0427381763	0.0
PD_78P_1	40.1823482507	2.25479143179
PD_78P_2	45.4119734817	0.0
PD_79S_1	21.1298628958	0.330362038398
PD_79S_2	22.5967852421	0.0
PD_7P_1	11.0316398444	0.483567357692
PD_7P_2	12.8366828208	0.0
PD_81P_1	87.3699068069	6.61217665641
PD_81P_2	96.4520421989	1.7133566087
PD_82P_1	15.3243124605	0.0
PD_82P_2	17.2945168053	0.0
PD_83P_1	8.40543480025	0.137980293168
PD_83P_2	9.55797607259	0.0
PD_84P_1	23.7448050798	0.260362626089
PD_84P_2	25.9599375829	0.0
PD_8P_1	19.0378192944	1.28191050292
PD_8P_2	22.2555297999	0.0
PD_9P_1	15.9763064555	0.131094798202
PD_9P_2	17.7458267707	0.0
PD_Extr_neg_plate1_1	87.3530666892	6.49160940665
PD_Extr_neg_plate1_2	95.5585108065	1.91985884865
PD_Extr_neg_plate2_1	85.8225489175	6.94387075223
PD_Extr_neg_plate2_2	96.4530107168	1.73129833232
PD_Extr_neg_plate3_1	86.2858898309	6.56135401197
PD_Extr_neg_plate3_2	95.6356367664	1.85217839323
PD_Extr_pos_plate1_1	82.2543673169	10.1678552576
PD_Extr_pos_plate1_2	95.6333155123	1.71266841242
PD_Extr_pos_plate2_1	86.7382522795	6.4866955795
PD_Extr_pos_plate2_2	96.2368329907	1.74636519015
PD_Extr_pos_plate3_1	5.84888913043	0.0
PD_Extr_pos_plate3_2	6.65607125525	0.0
PD_Lib_neg_plate1_1	88.1792697097	5.97269905196
PD_Lib_neg_plate1_2	96.1099794754	1.78118595765
PD_Lib_neg_plate2_1	85.0812470746	7.99709673747
PD_Lib_neg_plate2_2	94.9545535048	2.37510910954
PD_Lib_pos_plate1_1	5.40612828597	0.0
PD_Lib_pos_plate1_2	6.17123668772	0.0
PD_Lib_pos_plate2_1	8.20207249454	0.105605236441
PD_Lib_pos_plate2_2	9.38382031275	0.0
