Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_27P_1	13.3747351261	53.0	151.0	5594637.0	45.4545454545
PD_27P_2	13.7269526473	54.0	151.0	5594637.0	45.4545454545
PD_28P_1	93.209621081	82.0	151.0	5335270.0	54.5454545455
PD_28P_2	93.0460222412	95.0	151.0	5335270.0	54.5454545455
PD_29P_1	24.7651120123	57.0	151.0	4406933.0	45.4545454545
PD_29P_2	25.1381780497	60.0	151.0	4406933.0	45.4545454545
PD_2P_1	44.0747845102	64.0	151.0	5024801.0	45.4545454545
PD_2P_2	44.2961341864	69.0	151.0	5024801.0	45.4545454545
PD_30P_1	41.9250310903	61.0	151.0	4780985.0	45.4545454545
PD_30P_2	42.2693412941	68.0	151.0	4780985.0	45.4545454545
PD_31P_1	17.646269799	56.0	151.0	4537761.0	45.4545454545
PD_31P_2	17.8446753976	58.0	151.0	4537761.0	45.4545454545
PD_32P_1	21.0765668534	58.0	151.0	5515028.0	45.4545454545
PD_32P_2	21.3360947377	59.0	151.0	5515028.0	45.4545454545
PD_33P_1	13.706347197	55.0	151.0	5179930.0	45.4545454545
PD_33P_2	13.9559250419	56.0	151.0	5179930.0	45.4545454545
PD_34P_1	20.0482344441	56.0	151.0	5951740.0	45.4545454545
PD_34P_2	20.3249429542	58.0	151.0	5951740.0	45.4545454545
PD_35P_1	14.9646859958	52.0	151.0	5228744.0	45.4545454545
PD_35P_2	15.2077552589	54.0	151.0	5228744.0	45.4545454545
PD_36P_1	99.2887784118	84.0	151.0	4829156.0	54.5454545455
PD_36P_2	99.5134967684	99.0	151.0	4829156.0	54.5454545455
PD_38P_1	19.2643740121	52.0	151.0	4618731.0	45.4545454545
PD_38P_2	19.4610789868	55.0	151.0	4618731.0	45.4545454545
PD_39P_1	40.5282172041	63.0	151.0	3946509.0	45.4545454545
PD_39P_2	40.6792257241	68.0	151.0	3946509.0	45.4545454545
PD_3P_1	16.5657579389	54.0	151.0	4700870.0	45.4545454545
PD_3P_2	16.7941785831	56.0	151.0	4700870.0	45.4545454545
PD_40P_1	28.7948974099	56.0	151.0	4483346.0	45.4545454545
PD_40P_2	29.0055105475	59.0	151.0	4483346.0	45.4545454545
PD_41P_1	20.0359336759	54.0	151.0	4009509.0	45.4545454545
PD_41P_2	20.5329904542	57.0	151.0	4009509.0	45.4545454545
PD_42P_1	8.04024845957	51.0	151.0	4627293.0	36.3636363636
PD_42P_2	8.36671882636	52.0	151.0	4627293.0	36.3636363636
PD_43P_1	53.6406153012	67.0	151.0	5548612.0	54.5454545455
PD_43P_2	53.7464986296	75.0	151.0	5548612.0	54.5454545455
PD_44P_1	18.7231807292	54.0	151.0	4554689.0	45.4545454545
PD_44P_2	19.0170757971	56.0	151.0	4554689.0	45.4545454545
PD_45P_1	9.59772424402	51.0	151.0	5144098.0	36.3636363636
PD_45P_2	9.84002721523	52.0	151.0	5144098.0	45.4545454545
PD_46P_1	26.955184094	58.0	151.0	5410495.0	45.4545454545
PD_46P_2	27.1242896947	63.0	151.0	5410495.0	45.4545454545
PD_47P_1	21.3420924129	56.0	151.0	4493426.0	45.4545454545
PD_47P_2	21.7071561276	59.0	151.0	4493426.0	45.4545454545
PD_48P_1	31.1596361161	58.0	151.0	4938663.0	45.4545454545
PD_48P_2	31.4507470759	63.0	151.0	4938663.0	45.4545454545
PD_4P_1	22.7442202903	57.0	151.0	4689888.0	45.4545454545
PD_4P_2	22.9708874412	60.0	151.0	4689888.0	45.4545454545
PD_50P_1	92.2631153744	80.0	151.0	3215647.0	54.5454545455
PD_50P_2	92.4659740985	95.0	151.0	3215647.0	54.5454545455
PD_51P_1	12.1031662727	51.0	151.0	4133736.0	45.4545454545
PD_51P_2	12.4868587914	52.0	151.0	4133736.0	45.4545454545
PD_52P_1	45.1738602291	64.0	151.0	4980112.0	45.4545454545
PD_52P_2	45.3938860229	71.0	151.0	4980112.0	45.4545454545
PD_53P_1	15.869247976	54.0	151.0	4159584.0	45.4545454545
PD_53P_2	16.3434280583	56.0	151.0	4159584.0	45.4545454545
PD_54P_1	14.5545110492	53.0	151.0	4768576.0	45.4545454545
PD_54P_2	14.8368998254	55.0	151.0	4768576.0	45.4545454545
PD_55P_1	13.8288184086	52.0	151.0	4313941.0	45.4545454545
PD_55P_2	13.990904061	54.0	151.0	4313941.0	36.3636363636
PD_56P_1	8.34689605471	52.0	151.0	7338075.0	36.3636363636
PD_56P_2	8.51425012925	52.0	151.0	7338075.0	27.2727272727
PD_57P_1	31.7303878896	57.0	151.0	6414348.0	45.4545454545
PD_57P_2	31.8458597364	62.0	151.0	6414348.0	45.4545454545
PD_58P_1	18.8711723328	55.0	151.0	4599262.0	45.4545454545
PD_58P_2	19.3094828972	57.0	151.0	4599262.0	45.4545454545
PD_59P_1	41.5780261139	64.0	151.0	4727991.0	45.4545454545
PD_59P_2	41.8195542872	70.0	151.0	4727991.0	45.4545454545
PD_5P_1	14.2674561409	55.0	151.0	4152347.0	45.4545454545
PD_5P_2	14.4823508802	56.0	151.0	4152347.0	45.4545454545
PD_60P_1	13.4423426753	52.0	151.0	4523989.0	45.4545454545
PD_60P_2	13.6966517494	54.0	151.0	4523989.0	45.4545454545
PD_63P_1	14.1907707817	52.0	151.0	3702760.0	36.3636363636
PD_63P_2	14.6206298985	54.0	151.0	3702760.0	36.3636363636
PD_64P_1	11.8200253185	54.0	151.0	4997275.0	45.4545454545
PD_64P_2	12.1320562405	55.0	151.0	4997275.0	45.4545454545
PD_65P_1	19.5130721859	55.0	151.0	4442767.0	45.4545454545
PD_65P_2	19.7587540613	58.0	151.0	4442767.0	45.4545454545
PD_66P_1	35.8150950041	60.0	151.0	4571862.0	45.4545454545
PD_66P_2	36.0814320062	65.0	151.0	4571862.0	45.4545454545
PD_6P_1	37.2905232822	61.0	151.0	4163349.0	45.4545454545
PD_6P_2	37.6339916607	66.0	151.0	4163349.0	45.4545454545
PD_70P_1	33.8314405259	59.0	151.0	4346379.0	45.4545454545
PD_70P_2	34.1676296187	63.0	151.0	4346379.0	45.4545454545
PD_73P_1	24.973910829	57.0	151.0	1791824.0	45.4545454545
PD_73P_2	25.4570897583	60.0	151.0	1791824.0	45.4545454545
PD_74P_1	16.8642018906	55.0	151.0	4319427.0	45.4545454545
PD_74P_2	16.9694105063	56.0	151.0	4319427.0	45.4545454545
PD_75P_1	35.045493384	60.0	151.0	4659219.0	45.4545454545
PD_75P_2	35.3194967569	65.0	151.0	4659219.0	45.4545454545
PD_76P_1	28.3392250769	59.0	151.0	3945063.0	45.4545454545
PD_76P_2	28.7945134371	62.0	151.0	3945063.0	45.4545454545
PD_77P_1	14.1111562762	56.0	151.0	4778772.0	45.4545454545
PD_77P_2	14.4638952042	57.0	151.0	4778772.0	45.4545454545
PD_78P_1	50.3201381733	65.0	151.0	5526897.0	54.5454545455
PD_78P_2	50.5688650992	73.0	151.0	5526897.0	54.5454545455
PD_79S_1	26.8540598404	58.0	151.0	5500632.0	45.4545454545
PD_79S_2	26.9774526787	61.0	151.0	5500632.0	45.4545454545
PD_7P_1	18.6479096668	51.0	151.0	4070374.0	45.4545454545
PD_7P_2	18.9309590877	53.0	151.0	4070374.0	45.4545454545
PD_81P_1	99.3233115255	83.0	151.0	5567259.0	54.5454545455
PD_81P_2	99.5238590481	99.0	151.0	5567259.0	54.5454545455
PD_82P_1	19.8395156604	55.0	151.0	4392184.0	45.4545454545
PD_82P_2	20.2251156621	57.0	151.0	4392184.0	45.4545454545
PD_83P_1	13.5983637161	51.0	151.0	61603.0	45.4545454545
PD_83P_2	14.1048325569	52.0	151.0	61603.0	45.4545454545
PD_84P_1	29.0702040804	60.0	151.0	4804453.0	45.4545454545
PD_84P_2	29.3014634783	64.0	151.0	4804453.0	45.4545454545
PD_8P_1	28.9174779031	56.0	151.0	5810156.0	45.4545454545
PD_8P_2	29.145785453	60.0	151.0	5810156.0	45.4545454545
PD_9P_1	24.4650932308	55.0	151.0	5203105.0	45.4545454545
PD_9P_2	24.686266916	57.0	151.0	5203105.0	45.4545454545
PD_Extr_neg_plate1_1	99.0025298051	84.0	151.0	2055099.0	54.5454545455
PD_Extr_neg_plate1_2	99.296092305	98.0	151.0	2055099.0	54.5454545455
PD_Extr_neg_plate2_1	99.1930096153	83.0	151.0	6681864.0	54.5454545455
PD_Extr_neg_plate2_2	99.5457704617	99.0	151.0	6681864.0	54.5454545455
PD_Extr_neg_plate3_1	98.40860061	83.0	151.0	725902.0	54.5454545455
PD_Extr_neg_plate3_2	99.0986386592	98.0	151.0	725902.0	54.5454545455
PD_Extr_pos_plate1_1	98.3363051819	82.0	151.0	5613229.0	54.5454545455
PD_Extr_pos_plate1_2	98.9863053868	98.0	151.0	5613229.0	54.5454545455
PD_Extr_pos_plate2_1	99.2538945736	84.0	151.0	5312520.0	54.5454545455
PD_Extr_pos_plate2_2	99.5502322815	99.0	151.0	5312520.0	54.5454545455
PD_Extr_pos_plate3_1	13.0395926709	53.0	151.0	6035317.0	27.2727272727
PD_Extr_pos_plate3_2	13.2159617947	55.0	151.0	6035317.0	27.2727272727
PD_Lib_neg_plate1_1	99.09018559	84.0	151.0	3222965.0	54.5454545455
PD_Lib_neg_plate1_2	99.36691835	99.0	151.0	3222965.0	54.5454545455
PD_Lib_neg_plate2_1	98.4158559881	83.0	151.0	632392.0	54.5454545455
PD_Lib_neg_plate2_2	99.0064706701	98.0	151.0	632392.0	54.5454545455
PD_Lib_pos_plate1_1	11.5018384165	50.0	151.0	4609935.0	27.2727272727
PD_Lib_pos_plate1_2	11.8273405277	51.0	151.0	4609935.0	36.3636363636
PD_Lib_pos_plate2_1	14.8678723022	51.0	151.0	4559433.0	36.3636363636
PD_Lib_pos_plate2_2	15.3010048434	52.0	151.0	4559433.0	36.3636363636
