feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6823..molybdopterin.biosynthesis	Group	PD	-0.563567179	0.132095371	158	157	3.43E-05	0.003606212
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV	Group	PD	1.025567336	0.236979787	158	155	2.68E-05	0.003606212
PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.	Group	PD	-0.287364721	0.06456548	158	158	1.62E-05	0.003606212
PWY0.1296..purine.ribonucleosides.degradation	Group	PD	-0.275496109	0.064750491	158	158	3.60E-05	0.003606212
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type	Group	PD	1.140608485	0.276770364	158	147	6.10E-05	0.004895246
PWY.6527..stachyose.degradation	Group	PD	-0.422648649	0.105217919	158	157	9.14E-05	0.006111506
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	Group	PD	-0.357342566	0.091142304	158	156	0.000131903	0.007556136
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	Group	PD	1.04665314	0.272718687	158	147	0.000179924	0.008867638
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	Group	PD	0.449405442	0.118364269	158	157	0.000209465	0.008867638
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.	Group	PD	1.484211677	0.392432784	158	128	0.000221138	0.008867638
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	Group	PD	0.432528714	0.11549247	158	157	0.000253256	0.009232348
PWY.6317..D.galactose.degradation.I..Leloir.pathway.	Group	PD	-0.252236092	0.068562161	158	157	0.000321959	0.010242301
PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.	Group	PD	1.56440235	0.426223852	158	128	0.000332045	0.010242301
PWY.1042..glycolysis.IV	Group	PD	-0.175564788	0.049647168	158	158	0.000534615	0.015312898
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	Group	PD	-0.239766664	0.068944324	158	158	0.00065551	0.017523973
ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	Group	PD	-0.153006134	0.04466579	158	158	0.000784224	0.019654614
COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I	Group	PD	-0.368203639	0.109863635	158	157	0.001008537	0.023789604
ANAEROFRUCAT.PWY..homolactic.fermentation	Group	PD	0.322218183	0.097566118	158	157	0.00118796	0.025197382
PWY.6629..superpathway.of.L.tryptophan.biosynthesis	Group	PD	-0.186306636	0.056438313	158	157	0.001193891	0.025197382
