"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cutis"	"Group"	"PD"	"GroupPD"	1.70084212688488	0.213862347105435	0.330211056453851	0.0206888944292289	0.557224032167724	0.0206888944292289	0.557224032167724	NA	"abundance"	146	5
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900552475"	"Group"	"PD"	"GroupPD"	-0.333602601489087	0.213862347105435	0.212292179522223	0.0212411217009197	0.557224032167724	0.0212411217009197	0.557224032167724	NA	"abundance"	146	18
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp003525075"	"Group"	"PD"	"GroupPD"	-0.472327778708507	0.213862347105435	0.280508607601314	0.0218798654051717	0.557224032167724	0.0218798654051717	0.557224032167724	NA	"abundance"	146	29
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp900540335"	"Group"	"PD"	"GroupPD"	1.71937254003947	0.213862347105435	0.492245218002507	0.0224263681146268	0.557224032167724	0.0224263681146268	0.557224032167724	NA	"abundance"	146	8
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis"	"Group"	"PD"	"GroupPD"	0.779586877509006	0.213862347105435	0.243690962492988	0.0230024937073292	0.557224032167724	0.0230024937073292	0.557224032167724	NA	"abundance"	146	125
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis"	"Group"	"PD"	"GroupPD"	-0.487652024769139	0.213862347105435	0.299934070875829	0.0230659185428905	0.557224032167724	0.0230659185428905	0.557224032167724	NA	"abundance"	146	65
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides propionicigenes"	"Group"	"PD"	"GroupPD"	2.93009378948619	0.213862347105435	0.0970136796740373	0.0236989795686753	0.557837519078049	0.0236989795686753	0.557837519078049	NA	"abundance"	146	3
"d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-533;s__CAG-533 sp000434495"	"Group"	"PD"	"GroupPD"	-1.84238512332802	0.213862347105435	0.48823774104157	0.0245488660208202	0.563396475177823	0.0245488660208202	0.563396475177823	NA	"abundance"	146	5
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp905214955"	"Group"	"PD"	"GroupPD"	-0.0392245074484996	0.213862347105435	0.106408535661867	0.0258336630080818	0.575103755784485	0.0258336630080818	0.575103755784485	NA	"abundance"	146	56
"d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter sp900759455"	"Group"	"PD"	"GroupPD"	-0.974768088722756	0.213862347105435	0.408833076722419	0.0272902788008769	0.575103755784485	0.0272902788008769	0.575103755784485	NA	"abundance"	146	8
"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B faecium"	"Group"	"PD"	"GroupPD"	-1.59014999188064	0.213862347105435	0.585669920710441	0.0275932338342428	0.575103755784485	0.0275932338342428	0.575103755784485	NA	"abundance"	146	7
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens"	"Group"	"PD"	"GroupPD"	4.22464257927285	0.213862347105435	0.173188446108681	0.0278625667735599	0.575103755784485	0.0278625667735599	0.575103755784485	NA	"abundance"	146	3
