Module	Section	Sample Name	Source
FastQC	all_sections	PD_28P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_28P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_78P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_78P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_28P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_28P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_152P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_152P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_34P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_34P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_59P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_59P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_25P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_25P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_25P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_25P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_27P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_27P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_129P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_129P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_129P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_129P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_27P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_27P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_65P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_65P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_226S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_226S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_40P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_40P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_226S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_226S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_7P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_7P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_7P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_7P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_199P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_199P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_199P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_199P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_179P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_179P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_179P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_179P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_58P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_58P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_58P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_58P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_137P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_137P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_137P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_137P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_167P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_167P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_207P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_207P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_207P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_207P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_167P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_167P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_151S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_151S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_151S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_151S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_115S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_115S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_115S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_115S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_83P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_83P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_83P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_83P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_176S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_176S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_176S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_176S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_189P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_189P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate1_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_neg_plate1_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate1_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_neg_plate1_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_189P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_189P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_Lib_pos_plate1_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Lib_pos_plate1_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_Lib_pos_plate1_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Lib_pos_plate1_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_177P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_177P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_177P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_177P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_131P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_131P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_131P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_131P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_64P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_64P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_64P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_64P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_222S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_222S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_222S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_222S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate3_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_neg_plate3_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_Extr_neg_plate3_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_neg_plate3_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_46P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_46P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_180S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_180S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_44P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_44P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_221P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_221P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_221P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_221P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_157S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_157S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_29P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_29P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_29P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_29P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_157S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_157S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate3_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_pos_plate3_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate3_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_pos_plate3_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_165S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_165S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_165S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_165S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_45P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_45P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_45P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_45P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_53P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_53P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_53P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_53P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_180S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_180S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_46P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_46P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_116P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_116P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_4P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_4P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_4P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_4P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_116P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_116P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_75P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_75P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_75P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_75P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_111P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_111P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_3P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_3P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_3P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_3P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_111P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_111P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_127S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_127S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_217P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_217P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_204_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_204_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_204_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_204_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_35P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_35P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_225P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_225P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_79S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_79S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_79S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_79S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_166_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_166_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_166_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_166_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_74P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_74P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_74P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_74P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_8P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_8P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_8P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_8P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_107P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_107P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_107P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_107P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_2P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_2P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_2P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_2P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_146S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_146S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_146S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_146S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_59P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_59P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_78P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_78P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_40P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_40P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_65P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_65P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_73P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_73P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_109S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_109S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_109S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_109S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_73P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_73P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_232S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_232S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_232S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_232S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_84P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_84P_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_84P_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_84P_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_159S_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_159S_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_159S_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_159S_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate2_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_pos_plate2_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate1_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_pos_plate1_filtered_prinseq_1_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate1_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_pos_plate1_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_Extr_pos_plate2_filtered_prinseq_2	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_Extr_pos_plate2_filtered_prinseq_2_fastqc.zip
FastQC	all_sections	PD_225P_filtered_prinseq_1	/bulk/IMCshared_bulk/daniel/parkinsons/novaseq/results_0526/fastqc_prinseq124/PD_225P_filtered_prinseq_1_fastqc.zip
