	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_105P_filtered_2	29291.0	31007.0	31969.0	33190.0	33894.0	34601.0	35841.0	36521.0	37218.0	38374.0	39501.0	39664.0	40106.0	39874.0	39493.0	38765.0	38971.0	39722.0	40297.0	40502.0	41152.0	40508.0	39788.0	40570.0	39739.0	40291.0	40051.0	40197.0	39624.0	39052.0	40072.0	39426.0	39620.0	39625.0	19480.0	26498.0	36848.0	38553.0	39225.0	39404.0	39900.0	38633.0	38665.0	39733.0	42389.0	1447813.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_107P_filtered_1	6.0	4.0	9.0	9.0	7.0	12.0	5.0	8.0	3.0	7.0	8.0	10.0	6.0	5.0	9.0	6.0	7.0	8.0	7.0	9.0	18.0	17.0	9.0	7.0	14.0	6.0	6.0	6.0	9.0	9.0	12.0	7.0	7.0	7.0	2.0	2.0	7.0	11.0	14.0	3.0	7.0	14.0	12.0	6.0	12.0	294.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_107P_filtered_2	6.0	4.0	9.0	10.0	7.0	11.0	5.0	6.0	3.0	7.0	9.0	10.0	6.0	5.0	8.0	5.0	8.0	8.0	7.0	10.0	17.0	18.0	8.0	7.0	14.0	6.0	6.0	7.0	10.0	8.0	13.0	7.0	7.0	6.0	2.0	2.0	7.0	10.0	14.0	4.0	11.0	13.0	10.0	4.0	15.0	293.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_108S_filtered_1	34328.0	36789.0	38795.0	40405.0	41075.0	43027.0	45463.0	46572.0	47380.0	49038.0	50967.0	51877.0	52204.0	53347.0	53400.0	54133.0	54373.0	55787.0	56240.0	56146.0	57159.0	57243.0	56845.0	58105.0	56809.0	57657.0	57958.0	57811.0	57937.0	58153.0	58955.0	57902.0	58532.0	59253.0	30171.0	39034.0	55079.0	58415.0	58705.0	60077.0	61858.0	60155.0	60928.0	61753.0	66476.0	2835291.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_108S_filtered_2	33611.0	36333.0	38597.0	40495.0	41386.0	43350.0	45696.0	46954.0	47513.0	49215.0	50998.0	51879.0	52306.0	53452.0	53459.0	54177.0	54342.0	55835.0	56265.0	56154.0	57138.0	57322.0	56804.0	58188.0	56796.0	57664.0	57884.0	57943.0	57909.0	58118.0	58879.0	57837.0	58489.0	59241.0	29902.0	38875.0	55174.0	58961.0	60106.0	61624.0	63927.0	62360.0	63805.0	66471.0	73751.0	2812422.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_109S_filtered_1	34839.0	37193.0	39218.0	41728.0	43004.0	44609.0	47161.0	48441.0	49334.0	51067.0	52850.0	53236.0	53508.0	54346.0	54451.0	54520.0	53913.0	54718.0	54980.0	54692.0	55160.0	54591.0	53913.0	54221.0	53274.0	53621.0	53081.0	52983.0	52411.0	52011.0	52352.0	51244.0	51595.0	51501.0	26144.0	33411.0	47181.0	49520.0	49320.0	50671.0	52136.0	50083.0	51126.0	51639.0	56294.0	2587884.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_109S_filtered_2	34125.0	36851.0	38887.0	41868.0	43287.0	44930.0	47474.0	48768.0	49618.0	51214.0	52948.0	53504.0	53630.0	54416.0	54521.0	54597.0	53977.0	54743.0	55021.0	54759.0	55215.0	54758.0	53959.0	54356.0	53227.0	53716.0	53148.0	52978.0	52441.0	52101.0	52426.0	51250.0	51702.0	51741.0	26064.0	33604.0	47594.0	50272.0	50909.0	52417.0	54568.0	52851.0	54615.0	57363.0	65664.0	2557098.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_10P_filtered_1	28512.0	29563.0	29615.0	30044.0	30270.0	31110.0	31824.0	31716.0	32092.0	32100.0	32814.0	32870.0	32830.0	32652.0	32804.0	32477.0	32233.0	32155.0	32205.0	31739.0	31888.0	31699.0	31146.0	31456.0	30325.0	30482.0	29994.0	30099.0	29489.0	28995.0	29191.0	28438.0	28400.0	28063.0	14331.0	18457.0	25626.0	26326.0	26688.0	26898.0	27737.0	26546.0	27329.0	27496.0	30069.0	1225317.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_10P_filtered_2	27729.0	29144.0	29224.0	29938.0	30443.0	31232.0	31943.0	31921.0	32148.0	32206.0	32838.0	32870.0	32804.0	32646.0	32825.0	32380.0	32271.0	32181.0	32179.0	31825.0	31899.0	31818.0	31209.0	31533.0	30288.0	30542.0	30023.0	30168.0	29547.0	29019.0	29249.0	28518.0	28403.0	28183.0	14235.0	18542.0	25728.0	26760.0	27450.0	27939.0	29012.0	28244.0	29474.0	30928.0	35444.0	1209208.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_110S_filtered_1	32930.0	34750.0	35969.0	37417.0	38418.0	39345.0	41227.0	41679.0	42812.0	43963.0	45128.0	45940.0	46483.0	46456.0	47288.0	47545.0	47555.0	48344.0	48439.0	48321.0	48717.0	49084.0	48279.0	48898.0	47632.0	47695.0	47632.0	46912.0	46663.0	46624.0	46530.0	45296.0	45193.0	45097.0	22095.0	29023.0	41178.0	43053.0	43409.0	43364.0	44348.0	42527.0	43541.0	43605.0	46766.0	1935446.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_110S_filtered_2	32251.0	34261.0	35640.0	37394.0	38681.0	39529.0	41492.0	41983.0	42840.0	44087.0	45222.0	46043.0	46499.0	46557.0	47284.0	47682.0	47498.0	48379.0	48453.0	48388.0	48768.0	49155.0	48330.0	48959.0	47789.0	47786.0	47697.0	46987.0	46641.0	46736.0	46609.0	45362.0	45385.0	45157.0	22092.0	29025.0	41390.0	43662.0	44372.0	44809.0	46074.0	44586.0	46554.0	48211.0	54224.0	1912093.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_111P_filtered_1	23987.0	25835.0	27535.0	28995.0	30246.0	31770.0	33901.0	34745.0	36207.0	37453.0	39392.0	39957.0	41334.0	42189.0	43056.0	44154.0	43997.0	44764.0	45780.0	45780.0	47004.0	46639.0	47240.0	48200.0	47285.0	47800.0	47064.0	47422.0	47213.0	47133.0	48057.0	47273.0	47486.0	47209.0	23756.0	30986.0	43999.0	46853.0	46832.0	47413.0	48752.0	47580.0	47433.0	47926.0	51406.0	2113724.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_111P_filtered_2	23426.0	25432.0	27257.0	29073.0	30351.0	31956.0	34095.0	35026.0	36238.0	37476.0	39443.0	39975.0	41337.0	42243.0	43055.0	44141.0	43986.0	44777.0	45810.0	45727.0	47040.0	46677.0	47247.0	48260.0	47222.0	47849.0	47099.0	47532.0	47271.0	47090.0	48095.0	47403.0	47553.0	47167.0	23566.0	31052.0	44066.0	47321.0	47698.0	48592.0	50173.0	49404.0	49745.0	51424.0	56955.0	2096437.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_112S_filtered_1	97.0	80.0	97.0	87.0	98.0	111.0	107.0	109.0	137.0	115.0	149.0	133.0	136.0	118.0	151.0	117.0	117.0	133.0	127.0	131.0	149.0	141.0	145.0	141.0	161.0	160.0	149.0	119.0	132.0	132.0	134.0	142.0	142.0	141.0	64.0	97.0	162.0	135.0	140.0	131.0	140.0	154.0	148.0	157.0	157.0	5116.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_112S_filtered_2	101.0	78.0	95.0	88.0	99.0	111.0	106.0	108.0	140.0	117.0	151.0	135.0	135.0	123.0	150.0	112.0	116.0	134.0	129.0	130.0	149.0	137.0	147.0	142.0	161.0	156.0	149.0	124.0	131.0	137.0	137.0	141.0	143.0	144.0	64.0	96.0	165.0	147.0	146.0	141.0	140.0	156.0	159.0	159.0	171.0	5039.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_113P_filtered_1	24310.0	25917.0	27304.0	28805.0	29514.0	30573.0	32442.0	33460.0	34583.0	35693.0	36847.0	38021.0	38653.0	39178.0	40394.0	40507.0	41267.0	42161.0	42520.0	42895.0	44651.0	44510.0	44617.0	45622.0	45326.0	46363.0	46321.0	46841.0	47372.0	47975.0	49236.0	48498.0	49594.0	49544.0	26113.0	33816.0	47151.0	50241.0	50953.0	53250.0	55581.0	54942.0	56539.0	56344.0	62942.0	3020196.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_113P_filtered_2	23694.0	25660.0	27065.0	28927.0	29761.0	30854.0	32706.0	33666.0	34649.0	35640.0	36969.0	38126.0	38580.0	39274.0	40401.0	40563.0	41290.0	42151.0	42605.0	42897.0	44523.0	44537.0	44641.0	45696.0	45411.0	46332.0	46210.0	46866.0	47407.0	48108.0	49187.0	48505.0	49748.0	49500.0	26093.0	33962.0	47425.0	51001.0	52478.0	55250.0	58337.0	57894.0	60517.0	62958.0	72785.0	2988733.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_114P_filtered_1	38230.0	39850.0	40912.0	41789.0	42201.0	42881.0	44655.0	45418.0	45689.0	46651.0	47938.0	48271.0	48312.0	47826.0	48517.0	48214.0	48221.0	48229.0	48521.0	47358.0	47801.0	47295.0	46733.0	46665.0	45029.0	45111.0	44162.0	44372.0	43700.0	43248.0	43162.0	41438.0	41660.0	40973.0	20769.0	26113.0	37173.0	38923.0	38211.0	38542.0	38955.0	37647.0	37800.0	37128.0	39328.0	1429928.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_114P_filtered_2	37252.0	39123.0	40465.0	41693.0	42218.0	43053.0	44814.0	45633.0	45714.0	46761.0	47932.0	48347.0	48327.0	48014.0	48507.0	48158.0	48155.0	48377.0	48530.0	47450.0	47757.0	47407.0	46768.0	46658.0	45008.0	45256.0	44336.0	44372.0	43788.0	43261.0	43242.0	41502.0	41605.0	40951.0	20650.0	26050.0	37279.0	39179.0	38875.0	39313.0	40100.0	38893.0	39392.0	39751.0	43291.0	1418342.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_115S_filtered_1	13943.0	14913.0	15864.0	16483.0	17176.0	17927.0	19220.0	20110.0	20965.0	22400.0	23268.0	24063.0	24480.0	25257.0	26029.0	26728.0	27047.0	28233.0	29150.0	29356.0	30373.0	30485.0	30878.0	31739.0	32094.0	33102.0	33990.0	34534.0	35328.0	35807.0	36311.0	36545.0	37075.0	37913.0	19560.0	25467.0	36836.0	39502.0	40050.0	41368.0	43606.0	42804.0	43757.0	44457.0	48671.0	2337193.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_115S_filtered_2	13682.0	14773.0	15758.0	16563.0	17328.0	18007.0	19417.0	20281.0	21056.0	22526.0	23391.0	24152.0	24529.0	25364.0	26085.0	26807.0	27016.0	28172.0	29072.0	29363.0	30378.0	30524.0	30959.0	31826.0	32103.0	33095.0	33958.0	34577.0	35377.0	35784.0	36259.0	36488.0	37072.0	37971.0	19610.0	25475.0	36754.0	39860.0	40860.0	42449.0	44925.0	44358.0	45762.0	48048.0	54285.0	2319958.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_116P_filtered_1	39047.0	41590.0	43824.0	45933.0	47224.0	48969.0	51724.0	52775.0	54578.0	55995.0	58225.0	58892.0	59540.0	60146.0	61415.0	61983.0	61876.0	62763.0	63717.0	63027.0	64564.0	64501.0	64423.0	65441.0	64468.0	65527.0	65247.0	65135.0	65251.0	65206.0	65883.0	65056.0	65094.0	65510.0	33769.0	42251.0	60518.0	64035.0	64391.0	64908.0	67353.0	65423.0	66653.0	67499.0	73791.0	2941223.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_116P_filtered_2	37900.0	40729.0	43219.0	45793.0	47360.0	49053.0	51939.0	53051.0	54703.0	56022.0	58173.0	58998.0	59451.0	60167.0	61463.0	61968.0	61775.0	62799.0	63595.0	62902.0	64557.0	64565.0	64553.0	65364.0	64424.0	65413.0	65163.0	65111.0	65247.0	65053.0	65963.0	65033.0	65221.0	65417.0	33483.0	42066.0	60549.0	64403.0	65248.0	66041.0	68649.0	67037.0	68873.0	71248.0	79546.0	2927076.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_117_filtered_1	22236.0	23804.0	24988.0	26392.0	27222.0	28524.0	29657.0	31511.0	32216.0	33588.0	35286.0	35826.0	36356.0	36491.0	37853.0	38092.0	38960.0	39879.0	40365.0	40709.0	41957.0	41744.0	42501.0	42611.0	42423.0	42782.0	42708.0	43045.0	42747.0	43178.0	43711.0	43138.0	44092.0	44421.0	23001.0	29760.0	42508.0	44521.0	44841.0	45807.0	47487.0	46690.0	47323.0	48750.0	51793.0	2308248.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_117_filtered_2	21957.0	23627.0	24881.0	26534.0	27463.0	28861.0	29951.0	31720.0	32320.0	33760.0	35479.0	35904.0	36403.0	36515.0	37928.0	38117.0	38889.0	39891.0	40381.0	40726.0	42003.0	41819.0	42475.0	42623.0	42432.0	42813.0	42762.0	43036.0	42721.0	43218.0	43780.0	43093.0	44219.0	44292.0	22883.0	29774.0	42663.0	44869.0	45997.0	47272.0	49449.0	48692.0	50139.0	53081.0	58724.0	2285606.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_118_filtered_1	27146.0	28113.0	29375.0	29629.0	30465.0	31036.0	32160.0	32767.0	33431.0	34781.0	35817.0	36236.0	36007.0	35911.0	35480.0	35693.0	34904.0	35506.0	35600.0	35466.0	36095.0	35506.0	34739.0	35219.0	33722.0	33899.0	33977.0	35329.0	34958.0	35132.0	35672.0	34790.0	35905.0	36411.0	17886.0	24233.0	34591.0	36725.0	36410.0	37351.0	39372.0	37695.0	37467.0	38585.0	42413.0	2522764.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_118_filtered_2	27047.0	28260.0	29561.0	30136.0	30894.0	31423.0	32604.0	33129.0	33770.0	35205.0	36003.0	36428.0	36248.0	36120.0	35738.0	35826.0	35040.0	35616.0	35677.0	35574.0	36231.0	35621.0	34890.0	35350.0	33819.0	34092.0	34061.0	35475.0	35078.0	35195.0	35887.0	34903.0	36132.0	36670.0	18000.0	24494.0	35279.0	37859.0	38434.0	39776.0	42469.0	41254.0	42354.0	46065.0	54310.0	2478372.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_119P_filtered_1	34848.0	37040.0	38744.0	40273.0	41210.0	42454.0	45120.0	45710.0	46471.0	47560.0	49108.0	49519.0	49892.0	50429.0	50884.0	51139.0	51613.0	51529.0	51527.0	51296.0	52427.0	51761.0	51539.0	51697.0	50405.0	51085.0	49997.0	49986.0	49103.0	48943.0	49580.0	48164.0	47799.0	47212.0	24027.0	30668.0	43135.0	45159.0	45116.0	45172.0	46117.0	44843.0	45073.0	45167.0	48046.0	1875250.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_119P_filtered_2	34182.0	36560.0	38374.0	40390.0	41418.0	42680.0	45447.0	46100.0	46638.0	47773.0	49265.0	49583.0	50105.0	50535.0	51035.0	51186.0	51561.0	51429.0	51592.0	51415.0	52533.0	51927.0	51624.0	51818.0	50487.0	51264.0	50110.0	50022.0	49302.0	48979.0	49749.0	48194.0	47966.0	47359.0	23972.0	30786.0	43201.0	45833.0	46396.0	46688.0	48222.0	47187.0	48030.0	50113.0	56191.0	1848616.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_11P_filtered_1	38129.0	39827.0	41194.0	42145.0	43251.0	43700.0	45132.0	45685.0	46022.0	46962.0	48163.0	48464.0	47912.0	48613.0	48347.0	48472.0	48612.0	48010.0	48833.0	47370.0	48430.0	47830.0	46987.0	47532.0	46688.0	46618.0	46101.0	45668.0	45231.0	44617.0	44745.0	43407.0	43957.0	43403.0	21520.0	27964.0	39622.0	41767.0	41416.0	41977.0	42982.0	41584.0	42505.0	42847.0	45939.0	1939979.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_11P_filtered_2	37317.0	39326.0	40861.0	42176.0	43438.0	44002.0	45378.0	46012.0	46089.0	47081.0	48127.0	48519.0	48074.0	48667.0	48408.0	48535.0	48568.0	48049.0	48953.0	47452.0	48446.0	47968.0	47104.0	47637.0	46733.0	46745.0	46226.0	45775.0	45321.0	44745.0	44750.0	43562.0	44021.0	43553.0	21466.0	27898.0	39866.0	42579.0	42767.0	43740.0	45194.0	44302.0	46047.0	48131.0	54855.0	1911696.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_120S_filtered_1	27263.0	29093.0	31281.0	31876.0	33061.0	33973.0	36114.0	37175.0	37986.0	38961.0	39915.0	40339.0	41086.0	41071.0	41866.0	41851.0	41770.0	42270.0	42126.0	41771.0	42376.0	42162.0	41561.0	42175.0	41278.0	41225.0	40287.0	40335.0	39958.0	39711.0	39596.0	38582.0	38212.0	38142.0	19559.0	24830.0	34630.0	36113.0	35924.0	36247.0	37060.0	35793.0	36264.0	36762.0	39385.0	1553187.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_120S_filtered_2	26653.0	28738.0	30979.0	31955.0	33312.0	34167.0	36330.0	37395.0	38100.0	39021.0	39961.0	40304.0	41179.0	41104.0	41842.0	41944.0	41769.0	42304.0	42219.0	41770.0	42467.0	42257.0	41738.0	42237.0	41336.0	41380.0	40222.0	40523.0	39979.0	39975.0	39544.0	38619.0	38320.0	38274.0	19517.0	24882.0	34917.0	36592.0	36931.0	37476.0	38666.0	37903.0	38954.0	41246.0	46577.0	1530624.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_121S_filtered_1	36763.0	38735.0	40493.0	41330.0	42896.0	43642.0	46363.0	46594.0	47721.0	49025.0	50224.0	51407.0	51865.0	51823.0	53244.0	53724.0	53793.0	54426.0	55173.0	54620.0	56142.0	56044.0	55943.0	57121.0	56560.0	57398.0	57150.0	57383.0	57671.0	57607.0	58457.0	57381.0	58126.0	58351.0	30204.0	39724.0	55049.0	57813.0	58824.0	59739.0	62829.0	60695.0	62526.0	63284.0	70064.0	3236141.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_121S_filtered_2	35796.0	38130.0	40044.0	41385.0	43239.0	43983.0	46599.0	46918.0	47833.0	49175.0	50314.0	51535.0	51909.0	51984.0	53205.0	53725.0	53846.0	54277.0	55289.0	54801.0	56216.0	55998.0	55971.0	57205.0	56649.0	57465.0	57129.0	57489.0	57797.0	57662.0	58546.0	57477.0	58248.0	58471.0	30079.0	39902.0	55357.0	58753.0	60707.0	61985.0	65932.0	63961.0	67085.0	70085.0	80769.0	3201162.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_122S_filtered_1	34815.0	37337.0	39232.0	40871.0	43132.0	44541.0	46837.0	47794.0	49568.0	50702.0	51870.0	52943.0	53386.0	53679.0	55277.0	55235.0	55063.0	55622.0	56088.0	55169.0	56422.0	56094.0	56284.0	56674.0	55134.0	56052.0	54165.0	54540.0	54595.0	54077.0	54543.0	52944.0	54077.0	53928.0	26614.0	35441.0	49693.0	52043.0	51699.0	52563.0	53870.0	51900.0	52645.0	52963.0	56868.0	2142884.0
	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_122S_filtered_2	33823.0	36681.0	38690.0	40705.0	43221.0	44672.0	46829.0	47991.0	49569.0	50708.0	51903.0	52906.0	53357.0	53788.0	55281.0	55152.0	54905.0	55545.0	55970.0	55166.0	56528.0	56056.0	56401.0	56701.0	55123.0	56021.0	54188.0	54609.0	54574.0	53971.0	54617.0	52762.0	54045.0	53967.0	26413.0	35312.0	49577.0	52239.0	52443.0	53353.0	54964.0	52931.0	54283.0	55761.0	61092.0	2133080.0
