Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_137P_filtered_2	1.68976732438	45.0	132.764573264	4743807.0	9.09090909091
PD_138S_filtered_1	3.58235036063	44.0	125.265711715	3168957.0	9.09090909091
PD_138S_filtered_2	3.55859374289	44.0	125.221604459	3168957.0	9.09090909091
PD_13P_filtered_1	3.6830753731	47.0	127.086698793	3966422.0	9.09090909091
PD_13P_filtered_2	3.68357447862	48.0	127.034452209	3966422.0	9.09090909091
PD_140S_filtered_1	2.46087250226	47.0	132.083675498	6369989.0	9.09090909091
PD_140S_filtered_2	2.45521285613	47.0	132.082532639	6369989.0	9.09090909091
PD_141P_filtered_1	6.45166013616	46.0	133.023755247	5971607.0	9.09090909091
PD_141P_filtered_2	6.40702165795	46.0	133.002565641	5971607.0	9.09090909091
PD_142S_filtered_1	3.91673326545	44.0	136.364553212	4137097.0	9.09090909091
PD_142S_filtered_2	4.05925062157	44.0	136.244287722	4137097.0	9.09090909091
PD_145P_filtered_1	1.8009325139	47.0	132.447408716	6136264.0	9.09090909091
PD_145P_filtered_2	1.8499248132	48.0	132.380016244	6136264.0	9.09090909091
PD_146S_filtered_1	1.86527716229	47.0	131.262970311	3974095.0	9.09090909091
PD_146S_filtered_2	1.85600846966	47.0	131.195803321	3974095.0	9.09090909091
PD_147_filtered_1	1.99692336329	46.0	135.328922545	4630011.0	9.09090909091
PD_147_filtered_2	1.92347656663	46.0	135.243507629	4630011.0	9.09090909091
PD_148P_filtered_1	2.75235059814	47.0	131.644551195	5587280.0	9.09090909091
PD_148P_filtered_2	2.62901551476	47.0	131.49736437	5587280.0	9.09090909091
PD_149S_filtered_1	1.55346471161	49.0	132.858599226	3900502.0	9.09090909091
PD_149S_filtered_2	1.52569478261	49.0	132.702087065	3900502.0	9.09090909091
PD_14P_filtered_1	1.53782243381	47.0	123.885674525	3065476.0	9.09090909091
PD_14P_filtered_2	1.54436950585	47.0	123.912354231	3065476.0	9.09090909091
PD_150P_filtered_1	2.82604477031	45.0	128.988959245	4192195.0	9.09090909091
PD_150P_filtered_2	2.84742743085	45.0	128.946404926	4192195.0	9.09090909091
PD_151S_filtered_1	1.85752916033	46.0	127.784997263	3962117.0	9.09090909091
PD_151S_filtered_2	1.87036751487	46.0	127.768714049	3962117.0	9.09090909091
PD_152P_filtered_1	1.69665810177	49.0	133.771514384	3796309.0	9.09090909091
PD_152P_filtered_2	1.69146707257	49.0	133.620599904	3796309.0	9.09090909091
PD_153S_filtered_1	2.61655707197	50.0	126.416686306	5439670.0	9.09090909091
PD_153S_filtered_2	2.66317078296	50.0	126.437871783	5439670.0	9.09090909091
PD_156P_filtered_1	4.76524409429	44.0	127.060512127	3566343.0	9.09090909091
PD_156P_filtered_2	4.76881514197	44.0	127.064634557	3566343.0	9.09090909091
PD_157S_filtered_1	3.07311761754	47.0	125.772405701	4780067.0	9.09090909091
PD_157S_filtered_2	3.14166733768	47.0	125.800166399	4780067.0	9.09090909091
PD_158P_filtered_1	2.73115098547	45.0	132.17226859	5363009.0	9.09090909091
PD_158P_filtered_2	2.78231996987	45.0	132.156673614	5363009.0	9.09090909091
PD_159S_filtered_1	2.96003191132	46.0	131.215973722	5376455.0	9.09090909091
PD_159S_filtered_2	3.03353447597	46.0	131.192338074	5376455.0	9.09090909091
PD_15P_filtered_1	1.46074426457	47.0	124.647142055	3343609.0	9.09090909091
PD_15P_filtered_2	1.4443071982	47.0	124.627032048	3343609.0	9.09090909091
PD_160P_filtered_1	3.15823343264	49.0	128.136618515	5230477.0	9.09090909091
PD_160P_filtered_2	3.11751309999	49.0	128.15101529	5230477.0	9.09090909091
PD_161S_filtered_1	1.60858372065	46.0	135.600117491	57877.0	9.09090909091
PD_161S_filtered_2	1.52046581544	46.0	135.289907908	57877.0	9.09090909091
PD_162P_filtered_1	1.46691636914	47.0	132.830856151	4481907.0	9.09090909091
PD_162P_filtered_2	1.45128625987	47.0	132.710265965	4481907.0	9.09090909091
PD_163S_filtered_1	1.80521496739	47.0	128.994083251	5155872.0	9.09090909091
PD_163S_filtered_2	1.74586682331	47.0	128.863212275	5155872.0	9.09090909091
PD_164P_filtered_1	1.50502939692	48.0	130.293259414	3483421.0	9.09090909091
PD_164P_filtered_2	1.47128347608	48.0	130.175018179	3483421.0	9.09090909091
PD_165S_filtered_1	2.31582224575	48.0	128.427848627	5710515.0	9.09090909091
PD_165S_filtered_2	2.29557169618	48.0	128.390877881	5710515.0	9.09090909091
PD_166_filtered_1	1.76492549923	49.0	132.567038566	4071716.0	9.09090909091
PD_166_filtered_2	1.75921594829	49.0	132.533666395	4071716.0	9.09090909091
PD_167P_filtered_1	3.05018590253	47.0	136.780479256	4519131.0	9.09090909091
PD_167P_filtered_2	2.98805800021	47.0	136.667126932	4519131.0	9.09090909091
PD_169P_filtered_1	2.50828646813	50.0	126.113104618	5045046.0	9.09090909091
PD_169P_filtered_2	2.46324273207	50.0	126.067389277	5045046.0	9.09090909091
PD_16P_filtered_1	1.58482784876	47.0	122.873838436	3784013.0	9.09090909091
PD_16P_filtered_2	1.58037803291	47.0	122.923707715	3784013.0	9.09090909091
PD_170S_filtered_1	1.60061494786	47.0	129.185220814	4183045.0	9.09090909091
PD_170S_filtered_2	1.64452174494	48.0	129.105911603	4183045.0	9.09090909091
PD_171P_filtered_1	1.87658142213	46.0	132.555719765	5161436.0	9.09090909091
PD_171P_filtered_2	1.95180012702	46.0	132.54126061	5161436.0	9.09090909091
PD_172S_filtered_1	1.14940514637	49.0	131.697960094	3074309.0	9.09090909091
PD_172S_filtered_2	1.16227223268	49.0	131.67114106	3074309.0	9.09090909091
PD_173P_filtered_1	1.96442059122	48.0	132.721613657	4530233.0	9.09090909091
PD_173P_filtered_2	1.92732004467	48.0	132.69506138	4530233.0	9.09090909091
PD_174S_filtered_1	2.92487873105	46.0	136.95975711	4451072.0	9.09090909091
PD_174S_filtered_2	2.85959779869	46.0	136.750772398	4451072.0	9.09090909091
PD_175P_filtered_1	2.43916050218	47.0	127.102249544	3533561.0	9.09090909091
PD_175P_filtered_2	2.4417164169	48.0	127.035121228	3533561.0	9.09090909091
PD_176S_filtered_1	1.76211188949	47.0	134.384257903	4802613.0	9.09090909091
PD_176S_filtered_2	1.71118017839	47.0	134.296162943	4802613.0	9.09090909091
PD_177P_filtered_1	2.24083304803	47.0	133.835995723	3521774.0	9.09090909091
PD_177P_filtered_2	2.21151359945	47.0	133.807871828	3521774.0	9.09090909091
PD_178S_filtered_1	2.09802231753	48.0	131.672988748	5636540.0	9.09090909091
PD_178S_filtered_2	2.10368549484	48.0	131.608330997	5636540.0	9.09090909091
PD_179P_filtered_1	4.26077835348	46.0	133.531954568	5158965.0	9.09090909091
PD_179P_filtered_2	4.23168176155	46.0	133.461993249	5158965.0	9.09090909091
PD_180S_filtered_1	1.96121154971	45.0	133.209528615	4413359.0	9.09090909091
PD_180S_filtered_2	1.99370195477	45.0	133.072455696	4413359.0	9.09090909091
PD_181P_filtered_1	2.17853998624	46.0	129.527052023	4675436.0	9.09090909091
PD_181P_filtered_2	2.22666819967	46.0	129.492948679	4675436.0	9.09090909091
PD_182S_filtered_1	1.72300263389	45.0	135.257426105	54672.0	9.09090909091
PD_182S_filtered_2	1.91871524729	45.0	135.106892011	54672.0	9.09090909091
PD_183P_filtered_1	2.51781089245	48.0	134.651021783	6513269.0	9.09090909091
PD_183P_filtered_2	2.52946281081	48.0	134.619226996	6513269.0	9.09090909091
PD_184S_filtered_1	2.86016945453	45.0	133.424312011	7162616.0	9.09090909091
PD_184S_filtered_2	2.88684626968	45.0	133.411644572	7162616.0	9.09090909091
PD_188S_filtered_1	1.53070071678	47.0	128.116399809	3705848.0	9.09090909091
PD_188S_filtered_2	1.50406750671	47.0	128.07836425	3705848.0	9.09090909091
PD_189P_filtered_1	2.1575324548	46.0	129.198192236	4324458.0	9.09090909091
PD_189P_filtered_2	2.21767690677	46.0	129.192891225	4324458.0	9.09090909091
PD_190S_filtered_1	1.55134939964	48.0	134.774381321	4347734.0	9.09090909091
PD_190S_filtered_2	1.48934522323	48.0	134.670735606	4347734.0	9.09090909091
PD_191P_filtered_1	1.80927994597	41.0	138.30788711	35539.0	18.1818181818
PD_191P_filtered_2	2.09066096401	41.0	138.119418104	35539.0	9.09090909091
PD_192S_filtered_1	0.96921322691	43.0	127.088939567	1754.0	9.09090909091
PD_192S_filtered_2	1.31128848347	43.0	126.941847206	1754.0	18.1818181818
PD_193P_filtered_1	2.36763417521	46.0	129.560631422	4808637.0	9.09090909091
PD_193P_filtered_2	2.33683848213	46.0	129.494777834	4808637.0	9.09090909091
PD_194S_filtered_1	1.37857209603	48.0	129.485158974	3497029.0	9.09090909091
PD_194S_filtered_2	1.368554785	49.0	129.43087518	3497029.0	9.09090909091
PD_195_filtered_1	2.44008608055	50.0	130.536783864	5268098.0	18.1818181818
PD_195_filtered_2	2.49256766397	50.0	130.564905209	5268098.0	18.1818181818
PD_196_filtered_1	2.41146338025	47.0	131.964407545	6164565.0	9.09090909091
PD_196_filtered_2	2.44135472905	47.0	131.897488306	6164565.0	9.09090909091
PD_197_filtered_1	2.07849746463	49.0	132.730249091	5140257.0	9.09090909091
PD_197_filtered_2	2.10565716103	49.0	132.630226076	5140257.0	9.09090909091
PD_198_filtered_1	2.01469087426	47.0	136.919060292	3769979.0	9.09090909091
PD_198_filtered_2	1.93622595776	47.0	136.878205422	3769979.0	9.09090909091
PD_199P_filtered_1	0.0	45.0	151.0	1.0	27.2727272727
PD_199P_filtered_2	0.0	47.0	151.0	1.0	36.3636363636
PD_1P_filtered_1	2.61478271493	52.0	125.228049853	3618814.0	9.09090909091
PD_1P_filtered_2	2.69496882924	52.0	125.212689019	3618814.0	9.09090909091
PD_200S_filtered_1	1.54056033279	48.0	132.634683142	4760180.0	9.09090909091
PD_200S_filtered_2	1.56217998247	48.0	132.554646253	4760180.0	9.09090909091
PD_203_filtered_1	1.02529649082	48.0	131.229308649	4147663.0	9.09090909091
PD_203_filtered_2	1.02288252234	48.0	131.224823232	4147663.0	9.09090909091
PD_204_filtered_1	2.03001448412	47.0	126.569039305	3980421.0	9.09090909091
PD_204_filtered_2	2.0217347162	48.0	126.522891423	3980421.0	9.09090909091
PD_205P_filtered_1	2.84097167402	45.0	136.767399278	3166482.0	9.09090909091
PD_205P_filtered_2	2.86976080033	46.0	136.692766294	3166482.0	9.09090909091
PD_206S_filtered_1	1.93168745227	48.0	132.404969138	5497935.0	9.09090909091
PD_206S_filtered_2	1.86771826892	48.0	132.312355457	5497935.0	9.09090909091
PD_207P_filtered_1	2.91789883758	48.0	130.452915319	4895913.0	9.09090909091
PD_207P_filtered_2	2.90491580519	48.0	130.43712664	4895913.0	9.09090909091
PD_208S_filtered_1	2.12846492957	48.0	132.671712392	3869546.0	9.09090909091
PD_208S_filtered_2	2.15801799115	48.0	132.623728468	3869546.0	9.09090909091
PD_209P_filtered_1	2.80911003988	46.0	132.362957945	5044083.0	9.09090909091
PD_209P_filtered_2	2.73270760781	46.0	132.327113174	5044083.0	9.09090909091
PD_210S_filtered_1	1.95994551792	46.0	133.575952202	4315339.0	9.09090909091
PD_210S_filtered_2	1.91014075347	46.0	133.444338904	4315339.0	9.09090909091
PD_211P_filtered_1	1.72904472964	44.0	134.691403104	37246.0	9.09090909091
PD_211P_filtered_2	1.75052354615	44.0	134.469902808	37246.0	9.09090909091
PD_212S_filtered_1	1.50062801613	42.0	132.162887552	15127.0	18.1818181818
PD_212S_filtered_2	1.53368149666	42.0	132.066239175	15127.0	9.09090909091
PD_213S_filtered_1	1.84252031534	46.0	132.513380987	5538717.0	9.09090909091
PD_213S_filtered_2	1.89071803194	46.0	132.482250312	5538717.0	9.09090909091
PD_214S_filtered_1	3.25728775535	46.0	135.693832921	4357379.0	9.09090909091
PD_214S_filtered_2	3.24689302666	46.0	135.599596455	4357379.0	9.09090909091
PD_215S_filtered_1	2.59374270351	46.0	133.12058945	6356294.0	9.09090909091
PD_215S_filtered_2	2.50921364138	46.0	133.00280824	6356294.0	9.09090909091
PD_216S_filtered_1	1.44532956875	43.0	133.556922456	29751.0	9.09090909091
PD_216S_filtered_2	1.54616651541	43.0	133.473900037	29751.0	9.09090909091
PD_217P_filtered_1	1.92215557387	42.0	135.624001073	52181.0	9.09090909091
PD_217P_filtered_2	2.02755792338	42.0	135.464057799	52181.0	9.09090909091
PD_218S_filtered_1	0.80971659919	47.0	135.62145749	988.0	9.09090909091
PD_218S_filtered_2	0.80971659919	47.0	135.801619433	988.0	9.09090909091
PD_221P_filtered_1	1.63506267357	48.0	133.969142771	4596589.0	9.09090909091
PD_221P_filtered_2	1.62680630215	48.0	133.911448685	4596589.0	9.09090909091
PD_222S_filtered_1	1.50345638625	47.0	130.243650055	4380274.0	9.09090909091
PD_222S_filtered_2	1.46231054907	47.0	130.116868032	4380274.0	9.09090909091
PD_223P_filtered_1	2.62674434689	49.0	132.727256058	6326234.0	9.09090909091
PD_223P_filtered_2	2.54058950279	49.0	132.6354678	6326234.0	9.09090909091
PD_224S_filtered_1	6.18395253148	45.0	134.319336792	6788463.0	9.09090909091
PD_224S_filtered_2	6.20289294416	45.0	134.226046161	6788463.0	9.09090909091
PD_225P_filtered_1	3.3324373527	46.0	131.895759692	5787646.0	9.09090909091
PD_225P_filtered_2	3.35434247866	46.0	131.879377557	5787646.0	9.09090909091
PD_226S_filtered_1	1.84264080156	47.0	132.960791187	4376210.0	9.09090909091
PD_226S_filtered_2	1.83423620649	47.0	132.834460869	4376210.0	9.09090909091
PD_227P_filtered_1	1.34801579023	47.0	124.60050078	3883542.0	9.09090909091
PD_227P_filtered_2	1.3890677479	47.0	124.603784895	3883542.0	9.09090909091
PD_228S_filtered_1	1.29607416778	47.0	134.511455651	4872137.0	9.09090909091
PD_228S_filtered_2	1.28096397841	47.0	134.418493569	4872137.0	9.09090909091
PD_229P_filtered_1	2.49607598183	48.0	132.367925377	4735482.0	9.09090909091
PD_229P_filtered_2	2.48566021027	48.0	132.335042135	4735482.0	9.09090909091
PD_230S_filtered_1	3.171919194	46.0	134.849758919	4713977.0	9.09090909091
PD_230S_filtered_2	3.20121426663	46.0	134.795438332	4713977.0	9.09090909091
PD_231P_filtered_1	3.04912751247	47.0	129.983381426	5603128.0	9.09090909091
PD_231P_filtered_2	3.11052084521	47.0	129.940221605	5603128.0	9.09090909091
PD_232S_filtered_1	2.53720741433	48.0	131.353487419	4568536.0	9.09090909091
PD_232S_filtered_2	2.52933558973	48.0	131.249859036	4568536.0	9.09090909091
PD_25P_filtered_1	1.73164138052	47.0	122.060511473	3438224.0	9.09090909091
PD_25P_filtered_2	1.71929244611	47.0	122.075389503	3438224.0	9.09090909091
PD_26P_filtered_1	1.43250688705	49.0	123.741046832	3630.0	9.09090909091
PD_26P_filtered_2	1.43250688705	49.0	123.78292011	3630.0	9.09090909091
PD_27P_filtered_1	1.70921901783	47.0	125.841977733	4393596.0	9.09090909091
PD_27P_filtered_2	1.76136930868	47.0	125.797298159	4393596.0	9.09090909091
PD_28P_filtered_1	0.705488709475	48.0	124.751407615	305126.0	9.09090909091
PD_28P_filtered_2	0.723326057348	48.0	124.773038024	305126.0	9.09090909091
PD_29P_filtered_1	1.9087247918	48.0	127.096020534	3026436.0	9.09090909091
PD_29P_filtered_2	1.98939456239	48.0	127.043009005	3026436.0	9.09090909091
PD_2P_filtered_1	1.04724800008	48.0	125.920668942	2604352.0	9.09090909091
PD_2P_filtered_2	1.01959540901	48.0	125.820141056	2604352.0	9.09090909091
PD_30P_filtered_1	1.19938703585	47.0	127.192202837	2546362.0	9.09090909091
PD_30P_filtered_2	1.16738274084	47.0	127.08641505	2546362.0	9.09090909091
PD_31P_filtered_1	1.9786212843	49.0	125.477416629	3417116.0	18.1818181818
PD_31P_filtered_2	1.94845331947	50.0	125.482399193	3417116.0	9.09090909091
PD_32P_filtered_1	1.41753754178	48.0	120.854154774	3876541.0	9.09090909091
PD_32P_filtered_2	1.42316204457	48.0	120.840183555	3876541.0	9.09090909091
PD_33P_filtered_1	1.78349963898	49.0	125.776624088	4084478.0	9.09090909091
PD_33P_filtered_2	1.84241399361	50.0	125.770183607	4084478.0	9.09090909091
PD_34P_filtered_1	1.90483636504	48.0	122.779019852	4302124.0	9.09090909091
PD_34P_filtered_2	1.90751864307	48.0	122.745572652	4302124.0	9.09090909091
PD_35P_filtered_1	2.28444505109	46.0	125.327635627	4059177.0	9.09090909091
PD_35P_filtered_2	2.22231721456	46.0	125.293649427	4059177.0	9.09090909091
PD_36P_filtered_1	1.31500298864	47.0	126.328750747	1673.0	18.1818181818
PD_36P_filtered_2	0.836820083682	47.0	126.08726838	1673.0	18.1818181818
PD_38P_filtered_1	2.78611676475	44.0	124.026504583	3439707.0	9.09090909091
PD_38P_filtered_2	2.80195829757	44.0	124.017682901	3439707.0	9.09090909091
PD_39P_filtered_1	1.06938974252	48.0	124.872963808	2165194.0	9.09090909091
PD_39P_filtered_2	1.06689964233	48.0	124.851120962	2165194.0	9.09090909091
PD_3P_filtered_1	1.34670230901	47.0	123.148726122	3525023.0	9.09090909091
PD_3P_filtered_2	1.36586028693	47.0	123.119871842	3525023.0	9.09090909091
PD_40P_filtered_1	4.86407676301	45.0	126.876155281	3029673.0	9.09090909091
PD_40P_filtered_2	4.88209000362	45.0	126.781692282	3029673.0	9.09090909091
PD_41P_filtered_1	1.77700127202	47.0	132.337840156	3019422.0	9.09090909091
PD_41P_filtered_2	1.79406408035	47.0	132.214365531	3019422.0	9.09090909091
PD_42P_filtered_1	2.72111377925	48.0	127.672836758	4004533.0	18.1818181818
PD_42P_filtered_2	2.75335704888	48.0	127.669109482	4004533.0	18.1818181818
PD_43P_filtered_1	1.12290073491	49.0	123.472419622	2366320.0	9.09090909091
PD_43P_filtered_2	1.1044232166	49.0	123.458868623	2366320.0	9.09090909091
PD_44P_filtered_1	1.61737433754	47.0	126.071992027	3366345.0	9.09090909091
PD_44P_filtered_2	1.59415994547	47.0	126.034443885	3366345.0	9.09090909091
PD_45P_filtered_1	1.59060256657	47.0	127.060690577	4268834.0	9.09090909091
PD_45P_filtered_2	1.57593646127	47.0	127.078489349	4268834.0	9.09090909091
PD_46P_filtered_1	2.02181252896	50.0	125.715876718	3637597.0	9.09090909091
PD_46P_filtered_2	2.0148093482	50.0	125.73025819	3637597.0	9.09090909091
PD_47P_filtered_1	1.74559199932	48.0	127.608291916	3247066.0	9.09090909091
PD_47P_filtered_2	1.72694434669	48.0	127.512107854	3247066.0	9.09090909091
PD_48P_filtered_1	1.76305937651	47.0	126.988363063	3103394.0	9.09090909091
PD_48P_filtered_2	1.74547934616	47.0	126.887319496	3103394.0	9.09090909091
PD_4P_filtered_1	1.14582500241	48.0	121.863543067	3275964.0	9.09090909091
PD_4P_filtered_2	1.14772186808	48.0	121.850274911	3275964.0	9.09090909091
PD_50P_filtered_1	0.922950798127	47.0	126.46138657	215741.0	9.09090909091
PD_50P_filtered_2	0.955283328142	47.0	126.491098122	215741.0	9.09090909091
PD_51P_filtered_1	1.94052905747	46.0	129.128793227	3379510.0	9.09090909091
PD_51P_filtered_2	1.9770239286	46.0	129.011393368	3379510.0	9.09090909091
PD_52P_filtered_1	1.03167882509	50.0	125.33241342	2500961.0	9.09090909091
PD_52P_filtered_2	1.04906626654	50.0	125.296131367	2500961.0	9.09090909091
PD_53P_filtered_1	1.41426937078	47.0	129.237265998	3193399.0	9.09090909091
PD_53P_filtered_2	1.37615247647	48.0	129.090758155	3193399.0	9.09090909091
PD_54P_filtered_1	2.37998656732	48.0	126.340642096	3761649.0	9.09090909091
PD_54P_filtered_2	2.34663050856	48.0	126.265466023	3761649.0	9.09090909091
PD_55P_filtered_1	3.19815414444	47.0	131.300175009	3584379.0	9.09090909091
PD_55P_filtered_2	3.10558208168	47.0	131.262830744	3584379.0	9.09090909091
PD_56P_filtered_1	2.3074882906	48.0	126.401209872	6264462.0	9.09090909091
PD_56P_filtered_2	2.26438605821	48.0	126.338941477	6264462.0	9.09090909091
PD_57P_filtered_1	3.25750670865	45.0	123.298944799	4045864.0	9.09090909091
PD_57P_filtered_2	3.19617446387	45.0	123.296543828	4045864.0	9.09090909091
PD_58P_filtered_1	1.65218673786	48.0	126.728839531	3395447.0	9.09090909091
PD_58P_filtered_2	1.70242450787	48.0	126.664436229	3395447.0	9.09090909091
PD_59P_filtered_1	1.10012241702	51.0	125.228998618	2534107.0	9.09090909091
PD_59P_filtered_2	1.10603195333	51.0	125.205530785	2534107.0	9.09090909091
PD_5P_filtered_1	1.39322512662	49.0	125.631010119	3248230.0	9.09090909091
PD_5P_filtered_2	1.38203757852	49.0	125.616695246	3248230.0	9.09090909091
PD_60P_filtered_1	1.57016227014	47.0	125.867470001	3567132.0	9.09090909091
PD_60P_filtered_2	1.55033040333	47.0	125.857027999	3567132.0	9.09090909091
PD_63P_filtered_1	1.73539047631	47.0	136.823747751	3001800.0	9.09090909091
PD_63P_filtered_2	1.74452611493	47.0	136.683080152	3001800.0	9.09090909091
PD_64P_filtered_1	1.2639553388	48.0	122.819102526	3939165.0	9.09090909091
PD_64P_filtered_2	1.18924961702	48.0	122.772066669	3939165.0	9.09090909091
PD_65P_filtered_1	1.51054892211	48.0	125.16794251	3270125.0	9.09090909091
PD_65P_filtered_2	1.52000801914	48.0	125.175262108	3270125.0	9.09090909091
PD_66P_filtered_1	1.47621190327	46.0	124.906110449	2671522.0	9.09090909091
PD_66P_filtered_2	1.49087068695	46.0	124.88737057	2671522.0	9.09090909091
PD_6P_filtered_1	1.07560868009	47.0	125.919369072	2411432.0	9.09090909091
PD_6P_filtered_2	1.06339730027	47.0	125.837421084	2411432.0	9.09090909091
PD_70P_filtered_1	2.8533007997	46.0	126.69899609	2659002.0	9.09090909091
PD_70P_filtered_2	2.85459930648	46.0	126.610750951	2659002.0	9.09090909091
PD_73P_filtered_1	0.697163535618	45.0	130.776485631	1157505.0	9.09090909091
PD_73P_filtered_2	0.670776285461	45.0	130.715784381	1157505.0	9.09090909091
PD_74P_filtered_1	2.65162120985	48.0	124.794828772	3298172.0	9.09090909091
PD_74P_filtered_2	2.56807867092	48.0	124.767070365	3298172.0	9.09090909091
PD_75P_filtered_1	1.1403346953	47.0	126.74882939	2792775.0	9.09090909091
PD_75P_filtered_2	1.11987872449	47.0	126.72980745	2792775.0	9.09090909091
PD_76P_filtered_1	2.78236256907	49.0	127.511652726	2577723.0	9.09090909091
