#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_118_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_118_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_118_bmtagged__merged.fastq
#7907652 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7345796
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	7.105219	-	561856
k__Bacteria	2	92.253607	2.0526531360786877	7318446
k__Archaea	2157	0.641174	0.014266198628005641	27350
k__Bacteria|p__Firmicutes	2|1239	68.161181	1.5165939429348523	5189166
k__Bacteria|p__Bacteroidota	2|976	20.241053	0.450365707603933	1844351
k__Bacteria|p__Actinomycetota	2|201174	2.248665	0.05003305403318251	134971
k__Archaea|p__Methanobacteriota	2157|28890	0.641174	0.014266198628005641	27350
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.624465	0.01389442432164379	65385
k__Bacteria|p__Pseudomonadota	2|1224	0.598439	0.013315336804022677	51272
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.290197	0.006456912219404991	19766
k__Bacteria|p__Verrucomicrobiota	2|74201	0.089607	0.00199375816164843	13535
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.314207	1.2307473282443215	4310764
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	20.241053	0.450365707603933	1844351
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	2.324227	0.0517143180559585	121942
k__Bacteria|p__Firmicutes|c__CFGB9119	2|1239|	2.317969	0.0515750663580932	76397
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	1.994257	0.044372448637501234	143008
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.587953	0.03533213905928916	91166
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.243655	0.02767145670565766	74900
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.956764	0.02128810246445579	40672
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	0.814511	0.0181229598772087	42127
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	0.641174	0.014266198628005641	27350
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.624465	0.01389442432164379	65385
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.584339	0.013001612930498996	29614
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.503402	0.011200742675330808	57443
k__Bacteria|p__Actinomycetota|c__CFGB2992	2|201174|	0.463315	0.010308807914851878	23160
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.34502	0.007676743921914532	27791
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.316979	0.007052815474367068	17033
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.290197	0.006456912219404991	19766
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0.261662	0.005822010537675973	15213
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.201907	0.004492461251421528	19011
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.197397	0.004392107059041473	20645
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.190381	0.004236008693392323	9088
