#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_142S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_142S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_142S_bmtagged__merged.fastq
#8137268 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 7626001
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	6.28303	-	511267
k__Bacteria	2	93.71697	2.034908628438731	7626001
k__Bacteria|p__Firmicutes	2|1239	88.740145	1.9268451166997598	7078299
k__Bacteria|p__Actinomycetota	2|201174	2.055373	0.04462902110114226	138048
k__Bacteria|p__Bacteroidota	2|976	1.805862	0.039211304647564026	299211
k__Bacteria|p__Verrucomicrobiota	2|74201	0.783233	0.017006613201487174	54727
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.166618	0.003617823480462829	15266
k__Bacteria|p__Pseudomonadota	2|1224	0.165739	0.003598749308314825	40450
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	82.409239	1.789380004362841	6606409
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	1.805862	0.039211304647564026	299211
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.691654	0.03673145415036171	89380
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.559138	0.03385410005558273	64261
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.436139	0.031183367945652365	100685
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	1.168341	0.02536859076647198	61667
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.783233	0.017006613201487174	54727
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.579272	0.012577922956796262	32440
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.570422	0.012385761758900713	86445
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.392709	0.00852702167578786	25384
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.36372	0.007897566950780548	48668
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.274353	0.005957126034406305	19854
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	2|1798710|	0.166618	0.003617823480462829	15266
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.147237	0.0031970075439160563	32761
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.141763	0.003078147775477341	16895
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.059266	0.0012868732354473435	11662
k__Bacteria|p__Firmicutes|c__CFGB1260	2|1239|	0.045024	0.0009776147394466922	14458
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.041584	0.0009029372440192993	14371
k__Bacteria|p__Firmicutes|c__CFGB77202	2|1239|	0.026428	0.0005738362217392923	10052
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.022507	0.0004887026578653908	6786
k__Bacteria|p__Pseudomonadota|c__CFGB2404	2|1224|	0.018502	0.0004017417643987688	7689
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.01396	0.00030310926932520133	6930
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	2|1239|186801|3085636	70.988481	1.5413971756902864	5663907
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	11.127218	0.24160909588542318	886224
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.805862	0.039211304647564026	299211
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	2|201174|1760|85004	1.691654	0.03673145415036171	89380
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.559138	0.03385410005558273	64261
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	1.436139	0.031183367945652365	100685
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330	2|1239||	1.168341	0.02536859076647198	61667
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	2|74201|203494|48461	0.783233	0.017006613201487174	54727
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.579272	0.012577922956796262	32440
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.570422	0.012385761758900713	86445
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057	2|1239||	0.392709	0.00852702167578786	25384
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.36372	0.007897566950780548	48668
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	2|1239||	0.274353	0.005957126034406305	19854
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106|o__OFGB2106	2|1798710||	0.166618	0.003617823480462829	15266
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	2|1239|186801|3082720	0.166209	0.003608944095234699	26421
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.147237	0.0031970075439160563	32761
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	2|1239||	0.141763	0.003078147775477341	16895
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.079072	0.0017169248650689014	15008
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217	2|1239||	0.059266	0.0012868732354473435	11662
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales	2|1239|186801|3085656	0.047078	0.0010222120393279064	11480
k__Bacteria|p__Firmicutes|c__CFGB1260|o__OFGB1260	2|1239||	0.045024	0.0009776147394466922	14458
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.041584	0.0009029372440192993	14371
k__Bacteria|p__Firmicutes|c__CFGB77202|o__OFGB77202	2|1239||	0.026428	0.0005738362217392923	10052
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.022507	0.0004887026578653908	6786
k__Bacteria|p__Pseudomonadota|c__CFGB2404|o__OFGB2404	2|1224||	0.018502	0.0004017417643987688	7689
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009	2|1239||	0.01396	0.00030310926932520133	6930
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales	2|1239|186801|3082768	0.001181	2.565178749986727e-05	3369
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	70.974164	1.541086301554949	5655008
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	6.70541	0.14559686267788666	506490
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	2.308726	0.05013015446067677	160969
