#mpa_vJan25_CHOCOPhlAnSGB_202503
#/home/daniel.castanedamogo/anaconda3/envs/metaphlan4/bin/metaphlan --nproc 24 --input_type fastq --db_dir /bulk/IMCshared_bulk/shared/dbs/metaphlan4.2/ -t rel_ab_w_read_stats -o /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_151S_metaphlan4.txt --mapout /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/metaphlan4/PD_151S_bowtie2.vz2 --verbose /bulk/IMCshared_bulk/daniel/parkinsons/novaseq/metqc_output_daniel_snakemake/merged/PD_151S_bmtagged__merged.fastq
#7418079 reads processed
#SampleID	Metaphlan_Analysis
#Estimated reads mapped to known clades: 6848954
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
UNCLASSIFIED	-1	7.672135	-	569125
k__Bacteria	2	92.327865	1.9596503054963328	6848954
k__Bacteria|p__Firmicutes	2|1239	81.109205	1.7215352859785455	5875502
k__Bacteria|p__Verrucomicrobiota	2|74201	6.069423	0.12882294399094768	410801
k__Bacteria|p__Bacteroidota	2|976	2.537129	0.05385031576564343	347856
k__Bacteria|p__Actinomycetota	2|201174	2.532387	0.05374966884720368	173569
k__Bacteria|p__Pseudomonadota	2|1224	0.041166	0.0008737540184628688	10424
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.027771	0.0005894471425342523	14378
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.008691	0.00018446192647855015	8578
k__Bacteria|p__Bacteria_unclassified	2|	0.002093	4.4427826516756207e-05	7846
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	68.24994	1.4485985920197804	5057399
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	6.069423	0.12882294399094768	410801
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	3.679434	0.07809563372334537	160751
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	2.706808	0.05745175084114008	157653
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	2.537129	0.05385031576564343	347856
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	2.180452	0.04627988516193959	138406
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.472703	0.03125797317841409	83589
